title	url	points	by	hnId	dot
Show HN: I recreated Windows XP as my portfolio	https://mitchivin.com/	924	mitchivin	45154609	digraph MitchIvinXP{bgcolor="lightblue3" node[shape=rect, style=filled, fillcolor="white", fontname="Arial"]edge[arrowhead=none] "MitchIvin XP"[shape=oval, fillcolor="royalblue", fontcolor="white"]"Login Screen"[fillcolor="lightsteelblue"]"Desktop"[fillcolor="mintcream"]"Start Menu"[fillcolor="mintcream"] "MitchIvin XP"->"Login Screen" "Login Screen"->"Loading Animation" "Login Screen"->"User Login\n(Mitch Ivin)" "User Login\n(Mitch Ivin)"->"Desktop"[label="Click to log in"] "Desktop"->{"About Me" "My Resume" "My Projects" "Contact Me"}[label="Icons"]"Desktop"->"Taskbar"  "Taskbar"->{"Start Button" "System Tray" "Welcome Icon" "CRT Toggle" "Fullscreen" "Clock\n3:13 AM"} "Start Button"->"Start Menu" "Start Menu"->{"Welcome", "All Programs\n▼", "Recently Used\n►", "Log Off\nShut Down"} "All Programs\n▼"->{"Image Viewer", "Media Player", "Paint", "Music Player", "Command Prompt", "Social Media\n(Instagram/GitHub/LinkedIn)", "Creative Apps\n(Adobe Suite/Blender/Figma/etc)"} "Loading Animation"[shape=note, fillcolor="gold"]"User Login\n(Mitch Ivin)"[shape=ellipse, fillcolor="lightyellow"]"About Me"[fillcolor="lightpink"] "My Projects"[fillcolor="lightgreen"]"Social Media\n(Instagram/GitHub/LinkedIn)"[fillcolor="plum"]"Creative Apps\n(Adobe Suite/Blender/Figma/etc)"[fillcolor="tan"] footer[label="Mitch Ivin - Graphic Designer Portfolio\nWindows XP Inspired Interface", shape=note, fontsize=8, margin=0]}
The MacBook has a sensor that knows the exact angle of the screen hinge	https://twitter.com/samhenrigold/status/1964428927159382261	549	leephillips	45158968	digraph X_Structure{graph[bgcolor="black" fontcolor="white" fontname="Helvetica" rankdir=TB]node[style=filled fontcolor="white" fontname="Helvetica" shape=box]edge[color="#71767b" arrowhead=none]X[label="X Platform" fillcolor="#1d9bf0" shape=circle width=1.5 height=1.5 fontsize=16]subgraph cluster_auth{color="#71767b" fontcolor="#71767b" label="Authentication" labelloc=b Login[label="Log In" fillcolor="#1d9bf0" URL="https://x.com/login"]Signup[label="Sign Up" fillcolor="black" color="#71767b" fontcolor="white" URL="https://x.com/i/flow/signup"]}subgraph cluster_content{color=transparent User[label="sam henri gold\n@samhenrigold" shape=ellipse fillcolor="#0f1419"]Tweet[label="Did you know your MacBook has a sensor that knows\nthe exact angle of the screen hinge? It's not exposed\nas a public API, but I figured out a way to read it\nand make it sound like an old wooden door." fillcolor="#15202b"]Stats[label="0:21 • 8:42 PM • Sep 6, 2025\n3.7M Views" fillcolor="#15202b"]User->Tweet[weight=2]Tweet->Stats}CTA[label="New to X?\nSign up now to get your own personalized timeline!" fillcolor="#15202b" shape=note]subgraph cluster_footer{color="#71767b" node[fontsize=10 shape=plaintext]edge[style=invis] row1[label="Terms of Service | Privacy Policy | Cookie Policy"]row2[label="Accessibility | Ads info"]row3[label="© 2025 X Corp."]row1->row2->row3[style=invis]}X->Login X->Signup X->User Stats->CTA[style=dashed color="#1d9bf0"]CTA->row1[ltail=cluster_content lhead=cluster_footer minlen=2]}
Serverless Horrors	https://serverlesshorrors.com/	537	operator-name	45157110	digraph ServerlessHorrors{rankdir=TB bgcolor="#f8f8f8" fontname="Helvetica,Arial,sans-serif" node[fontname="Helvetica,Arial,sans-serif" shape=rectangle style=filled]edge[fontname="Helvetica,Arial,sans-serif"]subgraph cluster_main{label="ServerlessHorrors.com" labelloc=t labeljust=c style=filled fillcolor="#ffebee" color="#d32f2f" fontcolor="#d32f2f" "Serverless Horror\nStories"[shape=ellipse width=2.5 height=1.5 fillcolor="#ffcdd2" color="#d32f2f" fontsize=14]}Andras[label="Created by Andras\n(Coolify.io founder)" shape=box3d fillcolor="#e3f2fd" color="#1976d2" URL="https://twitter.com/heyandras"]subgraph cluster_features{label="Features" labelloc=b style=dashed color="#7b1fa2" "Horror Story\nCollection"[fillcolor="#e1bee7"]"Tag System"[fillcolor="#d1c4e9"]"Community\nContributions"[fillcolor="#d1c4e9"]}subgraph cluster_stories{label="Shocking Examples" labelloc=b color="#00796b" style=rounded "Firebase\n$100,000 Bill"[fillcolor="#b2dfdb" URL="https://serverlesshorrors.com/all/firebase-100k"]"Cloudflare\n$120,000 Demand"[fillcolor="#b2dfdb" URL="https://serverlesshorrors.com/all/cloudflare-120k"]"Netlify\n$104,500 Surprise"[fillcolor="#b2dfdb" URL="https://serverlesshorrors.com/all/netlify-104k"]}subgraph cluster_tags{label="Frequent Tags" labelloc=b style=dotted color="#f57c00" "Bandwidth"[fillcolor="#ffe0b2"]"DDoS"[fillcolor="#ffcc80"]"Wrong\nImplementation"[fillcolor="#ffcc80"]}"Serverless Horror\nStories"->Andras[label="Created by" dir=back]"Serverless Horror\nStories"->"Horror Story\nCollection" "Horror Story\nCollection"->"Tag System" "Horror Story\nCollection"->"Community\nContributions"  "Horror Story\nCollection"->"Firebase\n$100,000 Bill"[style=dashed]"Horror Story\nCollection"->"Cloudflare\n$120,000 Demand"[style=dashed]"Horror Story\nCollection"->"Netlify\n$104,500 Surprise"[style=dashed] "Firebase\n$100,000 Bill"->"Bandwidth"[color="#00796b"]"Cloudflare\n$120,000 Demand"->"DDoS"[color="#f57c00"]"Netlify\n$104,500 Surprise"->"Wrong\nImplementation"[color="#f57c00"]"Submit Your Story:\nTwitter | GitHub PR"[shape=note fillcolor="#c8e6c9" color="#388e3c" fontsize=10 margin=0.2]"Community\nContributions"->"Submit Your Story:\nTwitter | GitHub PR"[style=dotted arrowhead=empty]}
Show HN: I'm a dermatologist and I vibe coded a skin cancer learning app	https://molecheck.info/	315	sungam	45157020	digraph molecheck_quiz{rankdir=TB;node[shape=box, style=rounded, fontname="Helvetica"];edge[arrowhead=normal]; Mobile_Experience[label="Mobile-Optimized Experience\n(QR Code Scan Recommended)", shape=oval, color=blue]; Landing_Page[label="Landing Page:\n- Mobile prompt\n- Desktop continue option\n- Navigation links"];Quiz_Interface[label="Quiz Interface:\n- Skin lesion image\n- Attribution info\n- Concern assessment"];Action_Buttons[label="Action Buttons:\n- Concerned/Not Concerned\n- Swipe gestures\n- 'Not Sure' option"];Navigation[label="Navigation:\n- How to recognise cancer\n- About page\n- Reset Score"]; Mobile_Experience->Landing_Page;Landing_Page->Quiz_Interface[label="Start Quiz"];Quiz_Interface->Action_Buttons;Action_Buttons->Next_Image[label="Submit Response"];Next_Image->Quiz_Interface[label="Loads new case"]; Landing_Page->Navigation[dir=none, style=dashed];Navigation->How_To_Recognise[label="Education"];Navigation->About_Page[label="Information"];{rank=same;Landing_Page Quiz_Interface}{rank=same;Action_Buttons Next_Image}}
Navy SEALs reportedly killed North Korean fishermen to hide a failed mission	https://www.nytimes.com/2025/09/05/us/navy-seal-north-korea-trump-2019.html	309	nomilk	45154856	digraph G{graph[bgcolor="#f7f7f7", fontname="Arial", rankdir="TB"]node[shape=box, style="rounded,filled", fontname="Arial", fontsize=10]edge[color="#666666", arrowhead=vee]labelloc="t";label=<<font point-size="18"><b>Trump-Kim Relations & Failed SEAL Mission (2018-2019)</b></font>>;subgraph cluster_0{label="Key Figures";style=filled;color="#e6f3ff"; Trump[label="Donald Trump\nUS President", fillcolor="#c4dbf2"]Kim[label="Kim Jong-un\nNorth Korean Leader", fillcolor="#f2c4c4"]SEALs[label="SEAL Team 6\nRed Squadron", fillcolor="#d9d9d9"]}Singapore[label="2018 Singapore Summit\nSentosa Island Meeting", shape=ellipse, fillcolor="#e6ffe6"]Mission[label="2019 Secret Operation\n• Plant listening device\n• Presidential approval\n• SEAL Team 6 deployed", shape=ellipse, fillcolor="#ffe6e6"]Failure[label="Mission Failure\n• North Korean boat appears\n• SEALs open fire\n• No device planted", shape=ellipse, fillcolor="#ffcccc"]Consequences[label="Consequences\n• Unarmed casualties\n• Potential law violation\n• No public acknowledgment", fillcolor="#ffebcc"]Trump->Singapore[label="Diplomatic\nengagement"]Kim->Singapore Trump->Mission[label="Authorized"]Mission->SEALs[label="Executed by"]Mission->Failure[label="Resulted in"]Failure->Consequences{rank=same;Singapore Mission}Singapore->Mission[style=invis, weight=10]}
Air pollution directly linked to increased dementia risk	https://www.nature.com/articles/d41586-025-02844-9	259	rntn	45157897	digraph pollution_dementia_link{rankdir=TB;bgcolor="#f5f5f5";node[shape=box, style="rounded,filled", fillcolor="#e8f4f8", color="#2a5885", fontname="Helvetica"];edge[color="#5d6971", arrowhead=normal];"Air Pollution (PM2.5)"->"Increased Dementia Risk"[label="Directly linked", fontcolor="#d35400"];"Air Pollution (PM2.5)"->"α-Synuclein Accumulation";"α-Synuclein Accumulation"->"Lewy Body Formation";"Lewy Body Formation"->"Neuron Death";"Neuron Death"->"Dementia Symptoms";"Genetic Predisposition"->"α-Synuclein Accumulation"[label="Accelerates", style=dashed];"PM2.5 Exposure"->"Brain Inflammation"[label="Causes"];"Brain Inflammation"->"α-Synuclein Accumulation";"56M People Studied"[shape=oval, fillcolor="#f0e6ff"];"Mouse Model Results"[shape=oval, fillcolor="#f0e6ff"];"56M People Studied"->"Increased Dementia Risk"[style=dotted];"Mouse Model Results"->"α-Synuclein Accumulation"[style=dotted];"Key Finding 1"[shape=note, fillcolor="#fff8e1", label="12% increased hospitalization risk"];"Key Finding 2"[shape=note, fillcolor="#fff8e1", label="Medial temporal lobe shrinkage"];"Key Finding 1"->"Increased Dementia Risk";"Key Finding 2"->"Dementia Symptoms";subgraph cluster_legend{label="Legend";bgcolor="#ffffff";"Causal Relationship"[shape=plaintext];"Supporting Evidence"[shape=plaintext, style=dotted];"Modifying Factor"[shape=plaintext, style=dashed];}}
Pico CSS – Minimal CSS Framework for Semantic HTML	https://picocss.com	235	mpweiher	45161855	digraph G{rankdir=TB;node[shape=box, style=filled, color=lightgray];A[label="Minimalist and Lightweight Starter Kit"];B[label="HTML + Pico CSS"];C[label="Get Started", URL="https://picocss.com/docs"];D[label="Examples", URL="https://picocss.com/examples"];E[label="14.8K", style=bold];F[label="GitHub Stars", URL="https://github.com/picocss/pico"];G[label="65.8K", style=bold];H[label="Monthly Npm Downloads", URL="https://www.npmjs.com/package/@picocss/pico"];I[label="12.6M", style=bold];J[label="Monthly JSDelivr Requests", URL="https://www.jsdelivr.com/package/npm/@picocss/pico"];K[label="A Superpowered HTML Reset"];L[label="Class-light and Semantic"];M[label="Great Styles with Just CSS"];N[label="Responsive Everything"];O[label="Light or Dark Mode"];P[label="Easy Customization"];Q[label="Optimized Performance"];R[label="Embrace the Power of Less"];S[label="Pico CSS"];T[label="Form Example"];U[label="Utility CSS Framework"];A->B;B->C;B->D;B->E;B->F;B->G;B->H;B->I;B->J;A->K;K->L;K->M;K->N;K->O;K->P;K->Q;A->R;R->S;S->T;S->U;}
Unofficial Windows 11 requirements bypass tool allows disabling all AI features	https://www.neowin.net/news/unofficial-windows-11-requirements-bypass-tool-now-allows-you-to-disable-all-ai-features/	205	pinewurst	45155398	digraph undefined_concept{graph[bgcolor="transparent" pad=0.2 nodesep=0.3 ranksep=0.3 fontname="Helvetica" outputorder="edgesfirst"] node[shape=box style="rounded,filled" color="#4a6da7" fillcolor="#e6f0ff" fontname="Helvetica" width=1.8 height=0.8 margin=0.1] edge[color="#666666" arrowsize=0.8 penwidth=1.2] "Undefined Concept"[shape=ellipse width=1.5 height=1.5 fillcolor="#ffebee" color="#c62828" fontsize=16 fontcolor="#c62828"] "Undefined Concept"->"Blank Canvas"[xlabel="Possibility 1"]"Undefined Concept"->"Infinite Options"[xlabel="Possibility 2"]"Undefined Concept"->"Unknown Value"[xlabel="Possibility 3"] subgraph cluster_legend{label="About Undefined States" fontsize=10 color="#888888" fontcolor="#666666"  "Key Point"[shape=note fillcolor="#ffffcc" color="#999933" label="An undefined state can represent:\l- Missing data\l- Uninitialized value\l- Conceptual placeholder\l- Unknown quantity\l"]}}
Delayed Security Patches for AOSP (Android Open Source Project)	https://twitter.com/grapheneos/status/1964561043906048183	195	transpute	45158523	digraph G{rankdir=TB;node[shape=box, style=filled, color=lightgrey];edge[color=black];Post[label="Post"];Conversation[label="Conversation"];AndroidSecurity[label="Android Security Update"];CommercialExploit[label="Commercial Exploit Companies"];GovernmentAccess[label="Government Access"];DelayedPatches[label="4 Month Delays for Patches"];AOSP[label="AOSP"];AOSPStatus[label="AOSP Status"];MediaCommunication[label="Media Communication"];DelayedReleases[label="Delayed Releases"];Sideloading[label="Sideloading"];Post->Conversation;Conversation->AndroidSecurity;AndroidSecurity->CommercialExploit;AndroidSecurity->GovernmentAccess;AndroidSecurity->DelayedPatches;Conversation->AOSPStatus;AOSP->AOSPStatus;AOSPStatus->MediaCommunication;MediaCommunication->DelayedReleases;DelayedReleases->Sideloading;}
RFC 3339 vs. ISO 8601	https://ijmacd.github.io/rfc3339-iso8601/	185	gregsadetsky	45155179	digraph datetime_standards{graph[rankdir=TB, bgcolor="#f8f8f8", fontname="Helvetica", fontsize=12];node[shape=box, style="rounded,filled", fillcolor="#ffffff", fontname="Helvetica", fontsize=10, color="#333333"];edge[color="#666666", arrowhead=normal];subgraph cluster_standards{label="Date/Time Standards";style=filled;fillcolor="#e8f4f8";color="#2c7bb6"; ISO8601[label="ISO 8601\n(Comprehensive)", shape=ellipse, fillcolor="#d4edff"];RFC3339[label="RFC 3339\n(Internet Profile)", shape=ellipse, fillcolor="#d4edff"];}subgraph cluster_components{label="Date/Time Components";style=filled;fillcolor="#f0f8e8";color="#4c8c2b"; Dates[label="Dates\n(%Y-%M-%D, %V-W%W, etc)"];Times[label="Times\n(%h:%m:%s, %hZ, etc)"];DateTimes[label="Date-Times\n(%Y-%M-%DT%h:%m:%sZ)"];Periods[label="Periods\n(P1Y2M3DT4H)"];Ranges[label="Ranges\n(2025-09-08/2025-09-09)"];}subgraph cluster_features{label="Formatting Features";style=filled;fillcolor="#f8e8f0";color="#8c2b6b"; Precision[label="Precision Control\n(%.3s, %u, %n)"];Separators[label="Separators\n(-, :, T, Z, +)"];Timezones[label="Timezone Formats\n(+00:00, -05, Z)"];WeekDates[label="Week Dates\n(%V-W%W-%w)"];Ordinal[label="Ordinal Dates\n(%Y-%O)"];}ISO8601->RFC3339[label="Subset", style=dashed]; ISO8601->Dates;ISO8601->Times;ISO8601->DateTimes;ISO8601->Periods;ISO8601->Ranges; RFC3339->Dates;RFC3339->Times;RFC3339->DateTimes; Dates->Precision;Dates->WeekDates;Dates->Ordinal; Times->Precision;Times->Timezones;Times->Separators; DateTimes->Separators[label="Requires 'T'"];DateTimes->Timezones; subgraph cluster_notes{label="Key Notes";style=filled;fillcolor="#fff8e0";color="#8c6b2b";fontsize=9; Note1[label="• RFC 3339 is case-insensitive\n  (T/t, Z/z allowed)", shape=note];Note2[label="• ISO 8601 allows decimal fractions\n  with comma or dot", shape=note];Note3[label="• 'T' can be omitted in Times\n  but required in Date-Times", shape=note];Note4[label="• RFC 3339 suggests alternative\n  separators (like space)", shape=note];}subgraph cluster_legend{label="Legend";style=filled;fillcolor="#e8e8e8";color="#555555";fontsize=9; Legend1[label="Format Placeholders:", shape=plaintext];Legend2[label="%Y=Year, %M=Month\n%D=Day, %h=Hour\n%m=Minute, %s=Second", shape=plaintext];}{rank=same;ISO8601;RFC3339}{rank=same;Dates;Times;DateTimes}}
