title	url	points	by	hnId	dot
European crash tester says carmakers must bring back physical controls	https://arstechnica.com/cars/2024/03/carmakers-must-bring-back-buttons-to-get-good-safety-scores-in-europe/	960	mbrubeck	39598189	digraph G{rankdir=TB;node[shape=box, style="rounded", fontname="Arial", fontsize="10"];edge[fontname="Arial", fontsize="8"];EuroNCAP[label="Euro NCAP", color="blue"];Carmakers[label="Carmakers"];PhysicalControls[label="Physical Controls", color="green"];SafetyScores[label="Safety Scores", color="green"];Touchscreens[label="Touchscreens", color="red"];Distraction[label="Driver Distraction", color="red"];Regulations[label="Regulations", color="blue"];EuroNCAP->Carmakers[label="Encourages"];Carmakers->PhysicalControls[label="Must Implement"];PhysicalControls->SafetyScores[label="Improves"];Touchscreens->Distraction[label="Leads to"];Distraction->EuroNCAP[label="Concern"];Regulations->EuroNCAP[label="Influences"];EuroNCAP->Touchscreens[label="Discourages"]; subgraph cluster_controls{label="Required Controls";style=filled;color=lightgrey;node[shape=box];TurnSignals[label="Turn Signals"];HazardLights[label="Hazard Lights"];WindshieldWipers[label="Windshield Wipers"];Horn[label="Horn"];SOS[label="SOS Features"];}PhysicalControls->TurnSignals;PhysicalControls->HazardLights;PhysicalControls->WindshieldWipers;PhysicalControls->Horn;PhysicalControls->SOS;{rank=same;PhysicalControls;Touchscreens}{rank=same;TurnSignals;HazardLights;WindshieldWipers;Horn;SOS}}
Radicle: Open-Source, Peer-to-Peer, GitHub Alternative	https://app.radicle.xyz/nodes/seed.radicle.garden/rad:z3gqcJUoA1n9HaHKufZs5FCSGazv5	678	aiw1nt3rs	39600810	digraph RadicleHeartwood{rankdir=TB;fontname="Helvetica,Arial,sans-serif";node[fontname="Helvetica,Arial,sans-serif"];edge[fontname="Helvetica,Arial,sans-serif"];node[shape=box, style=filled, color="#4e79a7", fontcolor=white];subgraph cluster_protocol{label="Radicle Heartwood Protocol & Stack";fontcolor="#4e79a7";bgcolor="#f2f2f2";node[color="#4e79a7", fontcolor=white];Heartwood[label="❤️ Heartwood\n(Radicle Protocol v3)"];rad[label="📟 `rad`\n(CLI)"];radicle_node[label="🖥️ `radicle-node`\n(Network Daemon)"];Heartwood->{rad, radicle_node}[color="#4e79a7"];}subgraph cluster_forge{label="Alternative to Code Forges";fontcolor="#59a14f";bgcolor="#f2f2f2";node[color="#59a14f", fontcolor=white];GitHub[label="GitHub"];GitLab[label="GitLab"];GitHub->{GitHub, GitLab}[style=invis];}subgraph cluster_installation{label="Installation";fontcolor="#e15759";bgcolor="#f2f2f2";node[color="#e15759", fontcolor=white];Requirements[label="📄 Requirements\n- Linux/Unix OS\n- Git 2.34+\n- OpenSSH 9.1+ with `ssh-agent`"];Binary[label="📀 From binaries\n(Requires `curl` and `tar`)"];Source[label="📦 From source\n(Requires Rust toolchain)"];Requirements->{Binary, Source}[color="#e15759"];}subgraph cluster_running{label="Running";fontcolor="#f28e2b";bgcolor="#f2f2f2";node[color="#f28e2b", fontcolor=white];Systemd[label="🔧 Systemd unit files\n(under /systemd)"];Debug[label="🐞 Debug mode\n(see HACKING.md)"];Systemd->Debug[color="#f28e2b"];}subgraph cluster_contributing{label="Contributing";fontcolor="#76b7b2";bgcolor="#f2f2f2";node[color="#76b7b2", fontcolor=white];Contributing[label="📝 CONTRIBUTING.md"];HACKING[label="🛠️ HACKING.md"];Contributing->HACKING[color="#76b7b2"];}subgraph cluster_license{label="License";fontcolor="#edc948";bgcolor="#f2f2f2";node[color="#edc948", fontcolor=black];License[label="📄 MIT & Apache 2.0"];}Heartwood->{GitHub, GitLab}[style=dotted, color="#b07aa1"];Heartwood->{Requirements, Systemd}[style=dotted, color="#b07aa1"];Heartwood->{Contributing, License}[style=dotted, color="#b07aa1"];}
Meta outage	https://metastatus.com/	653	geocrasher	39604590	digraph MetaStatus{rankdir=LR;node[shape=box, style=filled, fontname="Arial"];Header[label="Meta Status", shape=plaintext, fontname="Arial Bold", fontsize=20];BusinessTools[label="Business Tools", fillcolor=lightblue];DeveloperPlatform[label="Developer Platform", fillcolor=lightblue];TransparencyTools[label="Transparency Tools", fillcolor=lightblue];subgraph cluster_business{label="Business Tools";style=filled;color=lightgrey;node[style=filled, color=white];AdsManager[label="Facebook Ads Manager\nNo known issues", shape=box];Catalog[label="Catalog\nNo known issues", shape=box];MessagingAds[label="Messaging Ads\nNo known issues", shape=box];Shops[label="Facebook & Instagram Shops\nNo known issues", shape=box];BusinessSuite[label="Facebook Business Suite\nNo known issues", shape=box];InstagramBoost[label="Instagram Boost\nNo known issues", shape=box];AdminCenter[label="Meta Admin Center\nNo known issues", shape=box];AudienceNetwork[label="Meta Audience Network\nNo known issues", shape=box];Workplace[label="Workplace from Meta\nSome disruptions", shape=box, fillcolor=orange];BusinessTools->{AdsManager, Catalog, MessagingAds, Shops, BusinessSuite, InstagramBoost, AdminCenter, AudienceNetwork, Workplace};}subgraph cluster_developer{label="Developer Platform";style=filled;color=lightgrey;node[style=filled, color=white];Login[label="Facebook Login\nNo known issues", shape=box];GraphAPI[label="Graph API\nNo known issues", shape=box];InstagramAPI[label="Messenger API for Instagram\nNo known issues", shape=box];MessengerPlatform[label="Messenger Platform\nNo known issues", shape=box];WhatsAppAPI[label="WhatsApp Business API\nSome disruptions", shape=box, fillcolor=orange];MarketingAPI[label="Marketing API\nNo known issues", shape=box];DeveloperPlatform->{Login, GraphAPI, InstagramAPI, MessengerPlatform, WhatsAppAPI, MarketingAPI};}subgraph cluster_transparency{label="Transparency Tools";style=filled;color=lightgrey;node[style=filled, color=white];AdsTransparency[label="Ads Transparency\nNo known issues", shape=box];DataTransparency[label="Data Transparency\nNo known issues", shape=box];TransparencyTools->{AdsTransparency, DataTransparency};}Header->{BusinessTools, DeveloperPlatform, TransparencyTools}[style=invis];}
Kagi and Wolfram	https://blog.kagi.com/kagi-wolfram	498	cwmartin	39606048	digraph KagiSearchEngine{node[shape=box, style="rounded,filled", fontname="Arial"];rankdir=TB;bgcolor="transparent";"Search Engine"[fillcolor="#d1e0e0"];"Kagi"[fillcolor="#b0c4de"];"AI-Generated Content"[fillcolor="#e6e6fa"];"Wolfram|Alpha"[fillcolor="#ffebcd"];"Personalization"[fillcolor="#f0e68c"];"Small Web"[fillcolor="#98fb98"];"Trustworthiness"[fillcolor="#ffa07a"];"Search Engine"->"Kagi"[label="Developed by"];"Kagi"->"AI-Generated Content"[label="Cautious with"];"Kagi"->"Trustworthiness"[label="Enhances"];"Kagi"->"Personalization"[label="Offers"];"Kagi"->"Small Web"[label="Promotes"];"Kagi"->"Wolfram|Alpha"[label="Integrated with", color="red"];"Wolfram|Alpha"->"Computational Queries"[label="Powers"];"Wolfram|Alpha"->"Knowledge Graph Widgets"[label="Provides"];"Kagi"->"Widgets"[label="Implements", style=dashed];"Widgets"->"Calculator"[label="Includes"];"Widgets"->"Weather"[label="Includes"];"Widgets"->"Time"[label="Includes"];"Widgets"->"Translation"[label="Includes"];"Widgets"->"Internet Speed Test"[label="Includes"];"Widgets"->"Color Picker"[label="Includes"];"Kagi"->"API for Custom Widgets"[label="Plans to offer"];"API for Custom Widgets"->"Open Source Sharing"[label="Enables", style=dashed];edge[color="#87CEEB", style="bold"];{rank=same;"Personalization";"Small Web";"Trustworthiness";}{rank=same;"Widgets";"API for Custom Widgets";}}
Stable Diffusion 3: Research Paper	https://stability.ai/news/stable-diffusion-3-research-paper	433	ed	39599958	digraph G{rankdir=LR;node[shape=box, fontname="Arial", style=filled, fillcolor=lightblue];SD3[label="Stable Diffusion 3\n(SD3)", fillcolor=lightcoral];MMDiT[label="Multimodal Diffusion\nTransformer (MMDiT)"];Performance[label="Performance Comparison"];Architecture[label="Architecture"];RectifiedFlows[label="Rectified Flows"];TextEncoders[label="Flexible Text Encoders"];ScalingStudy[label="Scaling Study"];SD3->MMDiT[label="Powered by"];SD3->Performance[label="Outperforms"];SD3->Architecture[label="New"];SD3->RectifiedFlows[label="Utilizes"];SD3->TextEncoders[label="Optimizes"];SD3->ScalingStudy[label="Improves with"];MMDiT->"Separate Weights"[label="For text & image"];MMDiT->"Improved Comprehension"[label="Text & Image"];MMDiT->"Extendable"[label="To Video"];Performance->"Human Evaluations"[label="Based on"];"Human Evaluations"->"Visual Aesthetics";"Human Evaluations"->"Prompt Following";"Human Evaluations"->"Typography";Architecture->"CLIP Models"[label="Uses"];Architecture->"T5 Model"[label="Uses"];Architecture->"Autoencoder"[label="Improved"];RectifiedFlows->"Linear Trajectory"[label="Data & Noise"];RectifiedFlows->"Novel Sampling"[label="Weighted Middle"];TextEncoders->"Memory Reduction"[label="Without T5"];TextEncoders->"Performance Loss"[label="Slight"];ScalingStudy->"Model Sizes"[label="Various"];ScalingStudy->"Validation Loss"[label="Decreases"];ScalingStudy->"Performance Metrics"[label="Correlates"];{rank=same;"Visual Aesthetics";"Prompt Following";"Typography"}{rank=same;"CLIP Models";"T5 Model";"Autoencoder"}edge[color=lightgrey];}
Open-source project ZLUDA lets CUDA apps run on AMD GPUs	https://www.cgchannel.com/2024/02/open-source-project-zluda-lets-cuda-apps-run-on-amd-gpus/	386	drakerossman	39604745	digraph ZLUDA{node[shape=box, style=filled, color=lightblue, fontname="Arial"];edge[color=blue];ZLUDA[label="ZLUDA 3", fillcolor=lightcoral];Intel[label="Intel GPUs"];AMD[label="AMD GPUs"];CUDA[label="CUDA Applications"];HIP[label="HIP (AMD's API)"];Blender[label="Blender"];Arnold[label="Arnold Renderer"];RealityCapture[label="RealityCapture"];Zephyr[label="3DF Zephyr"];Developers[label="Software Developers"];Artists[label="CG Artists"];Performance[label="Performance"];OptiX[label="OptiX Support"];Abandoned[label="Project Status: Abandoned"];NVIDIA[label="NVIDIA"];ZLUDA->Intel[label=" Initially Supported"];ZLUDA->AMD[label="Current Target"];CUDA->ZLUDA[label="Runs on"];ZLUDA->HIP[label="Built on"];ZLUDA->Blender[label="Supports"];ZLUDA->Arnold[label="Proof of Concept"];ZLUDA->RealityCapture[label="Slower"];ZLUDA->Zephyr[label="Slower"];Developers->ZLUDA[label="No Work Required"];Artists->ZLUDA[label="Benefits"];ZLUDA->Performance[label="Near-native"];ZLUDA->OptiX[label="Minimum Support"];ZLUDA->Abandoned;NVIDIA->ZLUDA[label="License Restrictions"];{rank=same;Intel;AMD;}{rank=same;Blender;Arnold;RealityCapture;Zephyr;}label="ZLUDA: Enabling CUDA Applications on AMD GPUs";fontsize=12;}
I spend £8,500 a year to live on a train	https://metro.co.uk/2024/03/03/spend-8-500-a-year-live-a-train-20388001/	369	surprisetalk	39601538	digraph LasseStolleyJourney{rankdir=LR;node[shape=box, style="rounded,filled", color="#4287f5", fillcolor="#e6ecff"];edge[color="#4287f5"];Lasse[label="Lasse Stolley\n17-year-old Digital Nomad"];Train[label="Lives on German Trains"];Expenses[label="Annual Cost: £8,500"];Lifestyle[label="Travels 600 miles/day"];Tech[label="Equipped with:\n- Laptop\n- Noise-Cancelling Headphones"];Minimalism[label="Embraces Minimalism"];Parents[label="Supported by Parents"];Travel[label="Explores Germany"];Scenery[label="Enjoying Scenic Routes"];Flexibility[label="Freedom to Choose Destinations"];Future[label="Unsure about Future\n- Bahncard 100 valid for 5 months"];Lasse->Train[label=" Decides to Live on"];Train->Lifestyle[label="Lifestyle"];Train->Expenses[label="Cost"];Lasse->Tech[label="Essentials"];Lasse->Minimalism[label="Philosophy"];Lasse->Parents[label="Support"];Lasse->Travel[label="Purpose"];Travel->Scenery[label="Views"];Travel->Flexibility[label="Benefits"];Lasse->Future[label="Future Plans"];Train->{Bonn, Berlin, Munich, Alps}[label="Routes"];Minimalism->"Limited Luggage"[style=invis];Travel->"600,000 km Travelled"[style=dashed];}
Sell for half a billion and get nothing (2021)	https://www.fundablestartups.com/blog/half-a-billion	368	BIackSwan	39598903	digraph LiquidationPreferenceExample{rankdir=TB;node[shape=box, style="rounded,filled", fillcolor=lightblue, fontname="Arial"];Flutter[label="Flutter (Paddy Power Betfair)", fillcolor="#FFD700"];FanDuel[label="FanDuel", fillcolor="#FFA07A"];Acquisition[label="Acquisition\n($465M)", fillcolor="#98FB98"];LiquidationPreference[label="Liquidation Preference", fillcolor="#ADD8E6"];DragAlongRights[label="Drag Along Rights", fillcolor="#FFB6C1"];Founders[label="FanDuel Founders", fillcolor="#FF7F50"];Investors[label="Investors", fillcolor="#DDA0DD"];PreferenceMultiple[label="Preference Multiple", fillcolor="#87CEFA"];Participation[label="Participation", fillcolor="#87CEFA"];LiquidationEvent[label="Liquidation Event", fillcolor="#90EE90"];NothingReceived[label="Nothing Received", fillcolor="#FF6347"];Flutter->Acquisition->FanDuel;FanDuel->Founders;FanDuel->Investors;Acquisition->LiquidationPreference;LiquidationPreference->PreferenceMultiple[label="Component"];LiquidationPreference->Participation[label="Component"];LiquidationPreference->NothingReceived[label="Outcome for Founders"];DragAlongRights->Founders[label="Forced to Accept"];LiquidationEvent->LiquidationPreference[label="Triggers"];Investors->DragAlongRights;{rank=same;Founders;Investors}}
Facing reality about the EU is a core requirement for good management	https://www.baldurbjarnason.com/2024/facing-reality-in-the-eu-and-tech/	331	M2Ys4U	39602417	digraph EU_Single_Market{rankdir=TB;node[shape=box, style=filled, color=lightgrey];EU[label="EU (European Union)", fillcolor=lightblue];SingleMarket[label="European Single Market", fillcolor=lightblue];Peace[label="Preserve Peace"];Integration[label="Economic Integration"];Competitiveness[label="Competitiveness"];Sovereignty[label="European Sovereignty"];Standardization[label="Standardization"];Regulations[label="Regulations", shape=ellipse];RoamingBan[label="Roaming Charges Ban"];ChargerStandard[label="USB-C Charger Standard"];AppStore[label="App Store Regulations"];WebBrowsers[label="Web Browser Regulations"];Criticism[label="Criticisms", shape=ellipse];Fascism[label="Allowing Fascism"];Surveillance[label="Surveillance State"];Economics[label="Economic Theories"];US_Executives[label="US Executives", fillcolor=orange];Misunderstanding[label="Misunderstanding EU Dynamics", shape=ellipse];Denial[label="Denial of EU Facts"];ElonMusk[label="Elon Musk", shape=ellipse];Costly[label="Costly Decisions"];Missteps[label="Strategic Missteps"];EU->SingleMarket[label="Core Objective"];SingleMarket->Peace[label="Promotes"];SingleMarket->Integration[label="Enables"];SingleMarket->Competitiveness[label="Enhances"];SingleMarket->Sovereignty[label="Defends"];SingleMarket->Standardization[label="Requires"];Regulations->RoamingBan;Regulations->ChargerStandard;Regulations->AppStore;Regulations->WebBrowsers;EU->Criticism;Criticism->Fascism;Criticism->Surveillance;Criticism->Economics;US_Executives->Misunderstanding;Misunderstanding->Denial;Denial->ElonMusk;ElonMusk->Costly;US_Executives->Missteps->Costly;{rank=same;EU SingleMarket}{rank=same;Peace Integration Competitiveness Sovereignty Standardization}{rank=same;RoamingBan ChargerStandard AppStore WebBrowsers}{rank=same;US_Executives Misunderstanding ElonMusk}{rank=same;Fascism Surveillance Economics}}
Cloudflare Announces Firewall for AI	https://blog.cloudflare.com/firewall-for-ai	265	rpgbr	39602023	digraph Cloudflare_Firewall_for_AI{rankdir=LR;node[shape=box, style="rounded", fontname="Arial"];Cloudflare[label="Cloudflare", style="filled", fillcolor="lightblue"];LLM[label="LLM Applications", style="filled", fillcolor="lightgreen"];FirewallAI[label="Firewall for AI", style="filled", fillcolor="lightcoral"];RateLimiting[label="Rate Limiting"];SensitiveData[label="Sensitive Data Detection"];PromptValidation[label="Prompt Validation"];AbusePrevention[label="Abuse Prevention"];subgraph cluster_vulnerabilities{label="OWASP LLM Vulnerabilities";PromptInjection[label="Prompt Injection"];ModelDoS[label="Model DoS"];SensitiveDisclosure[label="Sensitive Information Disclosure"];Poisoning[label="Training Data Poisoning"];SupplyChain[label="Supply Chain Vulnerabilities"];InsecurePlugin[label="Insecure Plugin Design"];ExcessiveAgency[label="Excessive Agency"];}InternalLLM[label="Internal LLMs"];PublicLLM[label="Public LLMs"];ProductLLM[label="Product LLMs"];Cloudflare->FirewallAI[label="Develops"];FirewallAI->LLM[label="Protects"];FirewallAI->RateLimiting;FirewallAI->SensitiveData;FirewallAI->PromptValidation;FirewallAI->AbusePrevention;PromptInjection->FirewallAI[style="dashed", label="Mitigated"];ModelDoS->FirewallAI[style="dashed", label="Mitigated"];SensitiveDisclosure->FirewallAI[style="dashed", label="Mitigated"];InternalLLM->FirewallAI[label="Secures"];PublicLLM->FirewallAI[label="Secures"];ProductLLM->FirewallAI[label="Secures"];edge[labeldistance=2.5, labelangle=45];edge[labeldistance=2.5, labelangle=-45];}
