title	url	points	by	hnId	dot
Exploiting the IKKO Activebuds "AI powered" earbuds	https://blog.mgdproductions.com/ikko-activebuds/	432	ajdude	44443919	digraph IKKOBuds_Security{graph[bgcolor="#f5f5f5" fontname="Helvetica,Arial,sans-serif" rankdir="TB" nodesep="0.4" ranksep="0.5" splines="ortho"]; node[shape="box" style="rounded,filled" fontname="Helvetica,Arial,sans-serif" fillcolor="#ffffff" color="#333333" penwidth="1.0"]; edge[color="#666666" penwidth="1.5" arrowsize="0.8"];subgraph cluster_journey{label="Discovery Journey";fontcolor="#333333"; Purchase[label="Purchased IKKO earbuds\n(245€) after seeing on YouTube/TikTok"];InitialFindings[label="Initial Findings:\n- Runs Android\n- Suspicious OpenAI logo usage\n- Poor audio quality"];ADBDiscovery[label="Security Discovery:\nADB left enabled by default"];RootingAttempt[label="Rooting Attempt:\nFailed due to missing\nvolume up button"];}subgraph cluster_vulns{label="Security Vulnerabilities Found";fontcolor="#333333"; ChatGPTKey[label="Hardcoded OpenAI API Key\nFound in device apps"];UnauthenticatedAPI[label="Unauthenticated API Endpoints:\n- Chat history accessible\nwith just device IMEI"];QRCodeVuln[label="QR Code Binding Flaw:\n- Can link any device\n- Exposes user names"];MessageInjection[label="Message Injection:\nCan send arbitrary messages\nto any user's companion app"];}subgraph cluster_response{label="Vendor Response";fontcolor="#333333"; InitialPatch[label="Initial Patch:\n- Added signature verification\n- Broke 3rd-party device access"];FinalUpdate[label="Final Update (Jan 2025):\n- Added IMEI verification\n- Switched to proxy API\n- Rotated OpenAI key"];RemainingIssues[label="Remaining Issues:\n- Proxy API still vulnerable\n- QR binding still possible"];}Purchase->InitialFindings InitialFindings->ADBDiscovery ADBDiscovery->RootingAttempt RootingAttempt->ChatGPTKey  ChatGPTKey->UnauthenticatedAPI UnauthenticatedAPI->QRCodeVuln QRCodeVuln->MessageInjection  MessageInjection->InitialPatch InitialPatch->FinalUpdate FinalUpdate->RemainingIssues{rank=same;Purchase;InitialFindings}{rank=same;ChatGPTKey;UnauthenticatedAPI}{rank=same;InitialPatch;FinalUpdate}subgraph cluster_legend{label="Legend";fontcolor="#333333"; LegendDiscovery[shape="note" label="Discovery Process" fillcolor="#e6f3ff"];LegendVulnerability[shape="note" label="Security Vulnerability" fillcolor="#ffebee"];LegendResponse[shape="note" label="Vendor Response" fillcolor="#e8f5e9"]; LegendDiscovery->LegendVulnerability->LegendResponse[style="invis"];}}
Don’t use “click here” as link text (2001)	https://www.w3.org/QA/Tips/noClickHere	420	theandrewbailey	44442473	digraph link_guidelines{rankdir=TB bgcolor="transparent" node[shape=box, style=rounded, fontname="Helvetica", color="#2b8cbe"]edge[color="#636363"]"What a link means"[shape=oval, style=filled, fillcolor="#e0f3db", fontsize=16] subgraph cluster_examples{label="Examples" fontname="Helvetica" fontsize=12 color="#bdbdbd"  "Bad Example 1"[label="'click here'", fillcolor="#fee8c8", style=filled]"Bad Example 2"[label="'go to the Website'", fillcolor="#fee8c8", style=filled]"Good Example"[label="'Get [Amaya]!'", fillcolor="#e5f5e0", style=filled]}subgraph cluster_principles{label="Link Text Principles" fontname="Helvetica" fontsize=12 color="#bdbdbd"  "Informative"[label="Provides info out of context"]"Explanatory"[label="Explains what's offered"]"NonMechanical"[label="Avoids mechanics"]"NotVerb"[label="Not a verb phrase"]}subgraph cluster_resources{label="Further Reading" fontname="Helvetica" fontsize=12 color="#bdbdbd"  "WCAG Guidelines"[URL="https://www.w3.org/TR/WCAG10-HTML-TECHS/#link-text"]"Style Guide"[URL="https://www.w3.org/Provider/Style/"]"Hypertext Writing"[URL="http://www.quut.com/berlin/ht/writing.html"]}"What a link means"->{"Informative", "Explanatory", "NonMechanical", "NotVerb"}"What a link means"->{"Bad Example 1", "Good Example"} "Bad Example 1"->"Good Example"[label="better", style=dashed, color="#e41a1c"]"Bad Example 2"->"Good Example"[label="better", style=dashed, color="#e41a1c"] "Informative"->"Good Example"[style=invis]"NonMechanical"->"Bad Example 1"[style=invis] "What a link means"->"WCAG Guidelines"[style=dotted]"What a link means"->"Style Guide"[style=dotted]"What a link means"->"Hypertext Writing"[style=dotted]{rank=same;"Bad Example 1" "Bad Example 2" "Good Example"}}
Private sector lost 33k jobs, badly missing expectations of 100k increase	https://www.cnbc.com/2025/07/02/adp-jobs-report-june-2025.html	369	ceejayoz	44443622	digraph ADP_Jobs_Report_June2025{bgcolor="#f5f5f5" fontname="Helvetica" node[fontname="Helvetica" shape=plaintext]edge[fontname="Helvetica"]title[label=<<b>ADP Jobs Report: June 2025</b>> fontsize=16]subgraph cluster_actual{label="Actual Result" style=filled fillcolor="#ffdddd" fontcolor="#cc0000" actual[label=<<table border="0" cellborder="0">             <tr><td align="center"><font color="#cc0000">▼ 33,000 jobs</font></td></tr>             <tr><td align="center">(Private sector losses)</td></tr>         </table>>]}subgraph cluster_expected{label="Expectation" style=filled fillcolor="#ddffdd" fontcolor="#009900" expected[label=<<table border="0" cellborder="0">             <tr><td align="center"><font color="#009900">▲ 100,000 jobs</font></td></tr>             <tr><td align="center">(Forecasted gain)</td></tr>         </table>>]}impact[label="Economic Concerns:\n• Hiring hesitancy\n• Weak service sector (-66K)\n• Regional disparities" shape=note fillcolor="#ffffcc" style=filled]title->{actual expected}[style=invis]actual->impact[label="133K miss" color="#cc0000" fontcolor="#cc0000"]expected->impact[style=dashed color="#666666"]footnote[label="Source: ADP National Employment Report\nJune 2025 | CNBC Coverage" fontsize=10 shape=plain]}
Cloudflare Introduces Default Blocking of A.I. Data Scrapers	https://www.nytimes.com/2025/07/01/technology/cloudflare-ai-data.html	359	stephendause	44443480	digraph nytimes{bgcolor="#f8f8f8" node[fontname="Helvetica", shape=box, style="rounded,filled", color="#333333"]edge[color="#666666", penwidth=1.2]"The New York Times"[fillcolor="#ffffff", penwidth=2, fontsize=18, margin=0.3] "The New York Times"->{"News Content", "Digital Platform", "Subscription Model", "Brand Authority"}[arrowhead=vee] "News Content"[fillcolor="#e6f3ff"]"News Content"->{"World News", "US Politics", "Business", "Technology", "Culture", "Opinion"}[arrowhead=none] "Digital Platform"[fillcolor="#ffebeb"]"Digital Platform"->{"Website", "Mobile App", "Newsletter", "Podcasts"}[arrowhead=none] "Subscription Model"[fillcolor="#e8ffe8"]"Subscription Model"->{"Digital Access", "Premium Content", "Crossword", "Cooking"}[arrowhead=none] "Brand Authority"[fillcolor="#fff2e6"]"Brand Authority"->{"Pulitzer Prizes", "Journalistic Standards", "Established 1851"}[arrowhead=none] rankdir=TB{rank=same;"News Content";"Digital Platform"}{rank=same;"Subscription Model";"Brand Authority"}}
I'm dialing back my LLM usage	https://zed.dev/blog/dialing-back-my-llm-usage-with-alberto-fortin	349	sagacity	44443109	digraph alberto_fortin_ai_journey{graph[bgcolor="transparent" fontname="Helvetica,Arial,sans-serif" layout=neato overlap=false nodesep=0.5 ranksep=0.8];node[shape=box style="rounded,filled" fontname="Helvetica,Arial,sans-serif" fillcolor="#f0f8ff" color="#2c3e50" penwidth=1.5];edge[color="#7f8c8d" penwidth=1.2 arrowsize=0.8];"Alberto Fortin\n15yr Software Engineer"[shape=ellipse fillcolor="#e3f2fd" fontsize=14 width=2.5 height=1.2 pos="0,0!"];"Initial Enthusiasm\n(LLM Revolution Hype)"[pos="-3,2!" fillcolor="#e8f5e9"]; "Reality Check\n(Go + ClickHouse Challenges)"[pos="3,2!" fillcolor="#ffebee"]; "Productivity\nIllusion"[pos="-3,0!" fillcolor="#fff3e0"]; "Mental Shift\n(Architect vs Assistant)"[pos="3,0!" fillcolor="#e3f2fd"]; "Practical\nWisdom"[pos="0,-2!" fillcolor="#f3e5f5" width=1.5 height=1];"Blog Post\n'Coding with AI'"[shape=note fillcolor="#e1f5fe" pos="5,2.5!"]; "Follow-up Analysis\n(Claude Opus 4)"[shape=note fillcolor="#e1f5fe" pos="5,-0.5!"]; "YouTube Session"[shape=component fillcolor="#fce4ec" pos="-5,1!"];"Alberto Fortin\n15yr Software Engineer"->{"Initial Enthusiasm\n(LLM Revolution Hype)" "Reality Check\n(Go + ClickHouse Challenges)"}; "Initial Enthusiasm\n(LLM Revolution Hype)"->"Productivity\nIllusion";"Reality Check\n(Go + ClickHouse Challenges)"->"Mental Shift\n(Architect vs Assistant)"; "Productivity\nIllusion"->"Practical\nWisdom";"Mental Shift\n(Architect vs Assistant)"->"Practical\nWisdom"; "Reality Check\n(Go + ClickHouse Challenges)"->"Blog Post\n'Coding with AI'";"Mental Shift\n(Architect vs Assistant)"->"Follow-up Analysis\n(Claude Opus 4)"; "Alberto Fortin\n15yr Software Engineer"->"YouTube Session"[dir=none];edge[fontsize=10, fontcolor="#2c3e50"]; "Initial Enthusiasm\n(LLM Revolution Hype)"->"Productivity\nIllusion"[label="\"Oh my God, this is amazing...\nreading my mind\"" labeldistance=4]; "Reality Check\n(Go + ClickHouse Challenges)"->"Mental Shift\n(Architect vs Assistant)"[label="\"I was really shocked at\nthe poor quality\"" labeldistance=5]; "Mental Shift\n(Architect vs Assistant)"->"Practical\nWisdom"[label="\"I am the architect.\nThe LLM is the assistant\"" labeldistance=4]; "Productivity\nIllusion"->"Practical\nWisdom"[label="\"Let's try to calm down\nall this hype\"" labeldistance=4];}
ICEBlock climbs to the top of the App Store charts after officials slam it	https://www.engadget.com/social-media/iceblock-climbs-to-the-top-of-the-app-store-charts-after-officials-slam-it-004319963.html	346	doener	44445180	digraph undefined_concept{bgcolor="transparent" layout=neato node[shape=circle, style=filled, color="#6C5B7B", fontcolor=white]edge[color="#F8B195", penwidth=2] "?"[shape=diamond, color="#355C7D", style="filled,rounded", fontsize=24, width=1.5, height=1.5, fixedsize=true] "Idea 1"[color="#C06C84"]"Idea 2"[color="#F67280"]"Idea 3"[color="#F8B195"]"Unknown"[color="#6C5B7B", shape=egg] "?"->"Idea 1"[label="  maybe", fontcolor="#888888"]"?"->"Idea 2"[label="  or", fontcolor="#888888"]"?"->"Idea 3"[label="  perhaps", fontcolor="#888888"]"?"->"Unknown"[style=dashed, label="  undefined", fontcolor="#888888"] "Context"[shape=note, color="#355C7D80", style="filled", fontcolor="#FFFFFF", label="Missing\nInformation"]{rank=same;"Idea 1" "Idea 2" "Idea 3"}"Context"->"?"[style=invis]}
Huawei releases an open weight model trained on Huawei Ascend GPUs	https://arxiv.org/abs/2505.21411	305	buyucu	44441089	digraph MoGE{graph[fontname="Helvetica", bgcolor="#f8f9fa", rankdir=TB]node[fontname="Helvetica", shape=box, style="rounded,filled", color="#2c3e50"]edge[color="#7f8c8d", arrowsize=0.7]"Pangu Pro MoE (72B total params)"[shape=plaintext, fontsize=16, fontcolor="#2980b9"]subgraph cluster_moe{label="Traditional MoE Issues";labelloc=b;color="#e74c3c" "Expert Imbalance"[fillcolor="#fadbd8"]"Inefficient Parallelization"[fillcolor="#fadbd8"]"Bottlenecks"[fillcolor="#fadbd8"]}subgraph cluster_moge{label="MoGE Solution";labelloc=b;color="#27ae60" "Grouped Experts"[fillcolor="#d5f5e3"]"Balanced Activation"[fillcolor="#d5f5e3"]"Device Optimization"[fillcolor="#d5f5e3"]}"Input Tokens"->{"MoGE Layer"}{"MoGE Layer"}->"16B Active Params/Token" "16B Active Params/Token"->{"Ascend NPU Optimization"}subgraph cluster_perf{label="Performance";color="#3498db" "1148 tokens/s/card"[shape=oval, fillcolor="#ebf5fb"]"1528 tokens/s/card\n(with speculation)"[shape=oval, fillcolor="#ebf5fb"]}"MoGE"->"Better than"[dir=none]"Better than"->{"GLM-Z1-32B", "Qwen3-32B"}[arrowhead=none]"Ascend 300I Duo"[shape=cylinder, fillcolor="#eaf2f8"]"Ascend 800I A2"[shape=cylinder, fillcolor="#eaf2f8"] "Grouped Experts"->"Balanced Activation" "Balanced Activation"->"Device Optimization" "Device Optimization"->{"Ascend 300I Duo", "Ascend 800I A2"}"Ascend NPU Optimization"->"1148 tokens/s/card"}
Gene therapy restored hearing in deaf patients	https://news.ki.se/gene-therapy-restored-hearing-in-deaf-patients	286	justacrow	44444626	digraph Gene_Therapy_For_Hearing_Loss{node[shape=box, style=filled, color=lightblue];rankdir=LR;Gene_Therapy[label="Gene Therapy"];OTOF_Gene[label="OTOF Gene"];Deafness[label="Deafness"];Hearing_Impairment[label="Hearing Impairment"];Adeno_Associated_Virus[label="Adeno-Associated Virus (AAV)"];Inner_Ear[label="Inner Ear"];Round_Window[label="Round Window"];Cochlea[label="Cochlea"];Auditory_Signals[label="Auditory Signals"];Brain[label="Brain"];Gene_Therapy->OTOF_Gene[label="Targets"];OTOF_Gene->Deafness[label="Causes"];OTOF_Gene->Hearing_Impairment[label="Causes"];Gene_Therapy->Adeno_Associated_Virus[label="Uses"];Adeno_Associated_Virus->Inner_Ear[label="Delivers to"];Inner_Ear->Round_Window[label="Via"];Round_Window->Cochlea[label="Part of"];Cochlea->Auditory_Signals[label="Transmits"];Auditory_Signals->Brain[label="To"];Patients[label="Patients", shape=ellipse, color=lightgreen];Patients->Gene_Therapy[label="Receive"];Improved_Hearing[label="Improved Hearing", shape=ellipse, color=lightgreen];Gene_Therapy->Improved_Hearing[label="Results in"];Researchers[label="Researchers", shape=ellipse, color=lightgreen];Researchers->Gene_Therapy[label="Develop"];Study[label="Study", shape=ellipse, color=lightgreen];Researchers->Study[label="Conduct"];Study->Gene_Therapy[label="Tests"];}
How large are large language models?	https://gist.github.com/rain-1/cf0419958250d15893d8873682492c3e	229	rain1	44442072	digraph llm_evolution{rankdir=TB;bgcolor="transparent";fontname="Helvetica";node[fontname="Helvetica", shape=box, style="rounded,filled", color="#2d3436", fillcolor="#dfe6e9"];edge[color="#636e72", penwidth=1.5]; subgraph cluster_2019{label="2019";style=filled;fillcolor="#ffeaa7"; GPT2[label="GPT-2 Family\n137M-1.6B params\n10B tokens"];} subgraph cluster_2020{label="2020";style=filled;fillcolor="#a29bfe"; GPT3[label="GPT-3\n175B params\n400B tokens\nDense"];} subgraph cluster_2022_2023{label="2022-2023";style=filled;fillcolor="#74b9ff"; LLaMA[label="LLaMA Family\n7B-65B params\n1.4T tokens"];} subgraph cluster_2024{label="2024";style=filled;fillcolor="#55efc4"; LLaMA3[label="LLaMA-3.1 405B\n3.67T tokens\nDense"];Mixtral[label="Mixtral\n8x7B→8x22B\n(MoE)"];} subgraph cluster_2025{label="2025";style=filled;fillcolor="#ff7675"; DeepSeek[label="DeepSeek V3\n671B (37B active)\n14.8T tokens\nMoE"];DBRX[label="DBRX\n132B (36B active)\n12T tokens\nMoE"];MiniMax[label="MiniMax\n456B (45.9B active)\nMoE"];Dots[label="Dots.llm1\n143B (14B active)\n11.2T tokens\nMoE"];Hunyuan[label="Hunyuan\n80B (13B active)\n20T tokens\nMoE"];Ernie[label="ERNIE 4.5\n424B (47B active)\nMoE"];} GPT2->GPT3[label="175× size\n40× data"];GPT3->LLaMA[label="Open weights"];LLaMA->LLaMA3[label="6× size\n2.6× data"];LLaMA->Mixtral[label="First major MoE"];LLaMA3->DeepSeek[label="MoE wave"];Mixtral->DBRX[label="Fine-grained MoE"];DeepSeek->MiniMax;DeepSeek->Dots;DeepSeek->Hunyuan;DeepSeek->Ernie; subgraph cluster_arch{label="Architecture Shifts";style=dashed;fillcolor="#ffffff80"; Dense[label="Dense Models\n(All params active)", shape=ellipse];MoE[label="MoE Models\n(Sparse activation)", shape=ellipse];} GPT3->Dense[style=dashed];LLaMA3->Dense[style=dashed];Mixtral->MoE[style=dashed];DeepSeek->MoE[style=dashed]; Trends[label="Key Trends:\n• Exponential growth in params\n• Massive training data increase\n• Shift to Mixture-of-Experts\n• Chinese models leading in 2025", shape=note, fillcolor="#fdcb6e"]; labelloc="t";label="Evolution of Large Language Models (2019-2025)\nParameter Scale and Architectural Shifts";}
Stop Killing Games	https://www.stopkillinggames.com/	222	MYEUHD	44445880	digraph StopKillingGames{bgcolor="#f5f5f5" rankdir=TB node[fontname="Helvetica", shape="plaintext", style="filled", fillcolor="#ffffff"]edge[color="#666666", arrowhead="vee"]"Stop Killing Games"[shape=ellipse, fillcolor="#ff6b6b", fontcolor="white", penwidth=0, style="filled"]"Always-Online DRM"[fillcolor="#ffd166"]"Server Shutdowns"[fillcolor="#ffd166"]"Abandoned Games"[fillcolor="#ffd166"]"Lost Content"[fillcolor="#ffd166"]"Broken Communities"[fillcolor="#06d6a0", fontcolor="white"]"Wasted Money"[fillcolor="#06d6a0", fontcolor="white"]"Lost Progress"[fillcolor="#06d6a0", fontcolor="white"]"Offline Modes"[fillcolor="#118ab2", fontcolor="white"]"Player Hosting"[fillcolor="#118ab2", fontcolor="white"]"Preservation"[fillcolor="#118ab2", fontcolor="white"]"Stop Killing Games"->{"Always-Online DRM" "Server Shutdowns" "Abandoned Games" "Lost Content"}"Always-Online DRM"->"Broken Communities" "Server Shutdowns"->"Wasted Money" "Abandoned Games"->"Lost Progress" "Lost Content"->"Broken Communities" "Stop Killing Games"->{"Offline Modes" "Player Hosting" "Preservation"}[color="#118ab2", arrowhead="odot"]subgraph cluster_legend{label="Key" fontsize=10 color="#cccccc" node[shape=box, width=1.5, height=0.5, fontsize=10]"Problems"[fillcolor="#ffd166"]"Player Impact"[fillcolor="#06d6a0", fontcolor="white"]"Solutions"[fillcolor="#118ab2", fontcolor="white"]}}
