title	url	points	by	hnId	dot
Synology reverses policy banning third-party HDDs	https://www.guru3d.com/story/synology-reverses-policy-banning-thirdparty-hdds-after-nas-sales-plummet/	985	baobun	45513485	digraph NASPolicyChange{rankdir=TB;Synology[label="Synology", shape=ellipse, style=filled, fillcolor=lightblue];HDDPolicy[label="Third-Party HDD Policy", shape=rectangle, style=filled, fillcolor=lightgreen];SalesImpact[label="NAS Sales Plummet", shape=rectangle, style=filled, fillcolor=orange];DSM73[label="DSM 7.3 Update", shape=rectangle, style=filled, fillcolor=lightgreen];NewPolicy[label="Open Drive Support", shape=rectangle, style=filled, fillcolor=lightgreen];UserResponse[label="User Choice and Lower Costs", shape=rectangle, style=filled, fillcolor=lightblue];Reputation[label="Reputation Damage", shape=rectangle, style=filled, fillcolor=orange];Synology->HDDPolicy[label="Implemented policy"];HDDPolicy->SalesImpact[label="Resulted in"];SalesImpact->Synology[label="Backtracked on policy"];Synology->DSM73[label="Released DSM 7.3"];DSM73->NewPolicy[label="Included"];NewPolicy->UserResponse[label="Benefited users"];Synology->Reputation[label="Had impact on"];subgraph cluster_comments{label="Comments";style=filled;color=lightgrey;Comments1[label="Positive Response", shape=diamond, style=filled, fillcolor=lightgreen];Comments2[label="Mixed Response", shape=diamond, style=filled, fillcolor=orange];Comments3[label="Negative Response", shape=diamond, style=filled, fillcolor=red];UserResponse->Comments1;UserResponse->Comments2;UserResponse->Comments3;}}
We found a bug in Go's ARM64 compiler	https://blog.cloudflare.com/how-we-found-a-bug-in-gos-arm64-compiler/	514	jgrahamc	45516000	digraph G{rankdir=TB;node[shape=box, style=filled, fillcolor=lightgrey, fontname=Arial];edge[fontname=Arial];subgraph cluster_0{label="Investigating a strange panic";node[style=none];img1[shape=none, image="https://cf-assets.www.cloudflare.com/zkvhlag99gkb/1zaMttyutjMsqHUuEpCss3/8b7eb27d92e5fc53f6541d04fe0b778f/Bug_Bounty.png", label=""];text1[label="Every second, 84 million HTTP requests are hitting Cloudflare across our fleet of data centers in 330 cities. It means that even the rarest of bugs can show up frequently. In fact, it was our scale that recently led us to discover a bug in Go's arm64 compiler which causes a race condition in the generated code."];img2[shape=none, image="https://cf-assets.www.cloudflare.com/zkvhlag99gkb/7ohMD2ph3I9l7lbZQWZ4xl/243e679d8293565fc6a55a670c9f3583/BLOG-2906_2.png", label=""];text2[label="When we first saw this bug we saw that the fatal errors correlated with recovered panics. These were caused by some old code which used panic/recover as error handling."];text3[label="1. All of the fatal panics happen within stack unwinding.2. We correlated an increased volume of recovered panics with these fatal panics.3. Recovering a panic unwinds goroutine stacks to call deferred functions.4. A related Go issue (#73259) reported an arm64 stack unwinding crash.5. Let’s stop using panic/recover for error handling and wait out the upstream fix?"];text4[label="So we did that and watched as fatal panics stopped occurring as the release rolled out. Fatal panics gone, our theoretical mitigation seemed to work, and this was no longer our problem. We subscribed to the upstream issue so we could update when it was resolved and put it out of our minds."];text5[label="But, this turned out to be a much stranger bug than expected. Putting it out of our minds was premature as the same class of fatal panics came back at a much higher rate. A month later, we were seeing up to 30 daily fatal panics with no real discernible cause; while that might account for only one machine a day in less than 10% of our data centers, we found it concerning that we didn’t understand the cause."];}subgraph cluster_1{label="Fatal Error and Segmentation Fault";node[style=none];img3[shape=none, image="https://cf-assets.www.cloudflare.com/zkvhlag99gkb/5LKOBC6lQzuKvwy0vyEfk2/054c9aaedc14d155294a682f7de3a610/BLOG-2906_3.png", label=""];text6[label="Now we could observe some clear patterns. Both errors occur when unwinding the stack in (*unwinder).next. In one case we saw an intentional[fatal error](https://github.com/golang/go/blob/b3251514531123d7fd007682389bce7428d159a0/src/runtime/traceback.go#L566) as the runtime identified that unwinding could not complete and the stack was in a bad state. In the other case there was a direct memory access error that happened while trying to unwind the stack. The segfault was discussed in the [GitHub issue](https://github.com/golang/go/issues/73259#issuecomment-2786818812) and a Go engineer identified it as dereference of a go scheduler struct, [m](https://github.com/golang/go/blob/924fe98902cdebf20825ab5d1e4edfc0fed2966f/src/runtime/runtime2.go#L536), when[unwinding](https://github.com/golang/go/blob/b3251514531123d7fd007682389bce7428d159a0/src/runtime/traceback.go#L458)."];text7[label="A review of Go scheduler structs"];text8[label="Go uses a lightweight userspace scheduler to manage concurrency. Many goroutines are scheduled on a smaller number of kernel threads – this is often referred to as M:N scheduling. Any individual goroutine can be scheduled on any kernel thread. The scheduler has three core types – [`g`](https://github.com/golang/go/blob/924fe98902cdebf20825ab5d1e4edfc0fed2966f/src/runtime/runtime2.go#L394) (the goroutine), [`m`](https://github.com/golang/go/blob/924fe98902cdebf20825ab5d1e4edfc0fed2966f/src/runtime/runtime2.go#L536) (the kernel thread, or “machine”), and [`p`](https://github.com/golang/go/blob/924fe98902cdebf20825ab5d1e4edfc0fed2966f/src/runtime/runtime2.go#L644) (the physical execution context, or “processor”). For a goroutine to be scheduled a free `m` must acquire a free `p`, which will execute a g. Each `g` contains a field for its m if it is currently running, otherwise it will be **nil**. This is all the context needed for this post but the [go runtime docs](https://github.com/golang/go/blob/master/src/runtime/HACKING.md#gs-ms-ps) explore this more comprehensively."];}subgraph cluster_2{label="What's (async) preemption?";node[style=none];text9[label="In the prehistoric era of Go (<=1.13) the runtime was cooperatively scheduled. A goroutine would run until it decided it was ready to yield to the scheduler – usually due to explicit calls to `runtime.Gosched()` or injected yield points at function calls/IO operations. Since[Go 1.14](https://go.dev/doc/go1.14#runtime) the runtime instead does async preemption. The Go runtime has a thread `sysmon` which tracks the runtime of goroutines and will preempt any that run for longer than 10ms (at time of writing). It does this by sending `SIGURG` to the OS thread and in the signal handler will modify the program counter and stack to mimic a call to `asyncPreempt`."];text10[label="At this point we had two broad theories:*   This is a Go Netlink bug – likely due to `unsafe.Pointer` usage which invoked undefined behavior but is only actually broken on arm64*   This is a Go runtime bug and we're only triggering it in `NetlinkSocket.Receive` for some reason"];}subgraph cluster_3{label="Building a minimal reproducer";node[style=none];text11[label="This function ends up with a stack frame slightly larger than can be represented in 16 bits, and so on arm64 the Go compiler will split the stack pointer adjustment into two opcodes. If the runtime preempts between these opcodes then the stack unwinder will read an invalid stack pointer and crash."];text12[label="A single-instruction race condition window"];}img1->text1;text1->img2;img2->text2;text2->text3;text3->text4;text4->text5;text5->img3;img3->text6;text6->text7;text7->text8;text8->text9;text9->text10;text10->text11;text11->text12;}
One-man campaign ravages EU 'Chat Control' bill	https://www.politico.eu/article/one-man-spam-campaign-ravages-eu-chat-control-bill-fight-chat-control/	432	cuu508	45514433	digraph G{rankdir=TB;node[shape=box, style=filled, color=lightgrey];Joachim[label="Joachim\n(30-year-old software engineer)"];FightChatControl[label="Fight Chat Control\n(Website campaign)"];CSAMProposal[label="CSAM Proposal\n(EU bill)"];MEPs[label="MEPs"];EUAmbassadors[label="EU Ambassadors"];EUCommission[label="European Commission"];Politicians[label="Politicians"];ChildRightsCampaign[label="Child Rights Campaign"];Joachim->FightChatControl[label="Set up"];FightChatControl->CSAMProposal[label="Campaign against"];CSAMProposal->MEPs[label="Presented to"];CSAMProposal->EUAmbassadors[label="Presented to"];CSAMProposal->EUCommission[label="Presented to"];CSAMProposal->Politicians[label="Debated by"];ChildRightsCampaign->CSAMProposal[label="Campaign against"];MEPs->FightChatControl[label="Received emails from"];EUAmbassadors->FightChatControl[label="Received emails from"];Politicians->FightChatControl[label="Received emails from"];ChildRightsCampaign->FightChatControl[label="Received support from"];MEPs->CSAMProposal[label="Expressed concern"];EUAmbassadors->CSAMProposal[label="Expressed concern"];Politicians->CSAMProposal[label="Expressed concern"];ChildRightsCampaign->CSAMProposal[label="Expressed support"];}
The email they shouldn't have read	https://it-notes.dragas.net/2025/10/08/the-email-they-shouldnt-have-read/	350	miniBill	45515657	digraph HorrorStory{rankdir=TB;node[shape=box, style=filled, fillcolor=lightgrey];Start[label="Start", shape=ellipse];Call[label="Phone Call"];Clarification[label="Author's Note"];Meeting[label="Meeting"];AgencyA[label="Agency A"];ExchangeServer[label="Exchange Mail Server"];Proposal[label="Proposal"];OpenSourceStack[label="Open Source Mail Stack"];Experiment[label="Experiment"];PilotMigration[label="Pilot Migration"];Success[label="Success"];WordSpread[label="Word Spread"];AgencyB[label="Agency B"];Contract[label="Five-Year Contract"];NoticePeriod[label="Notice Period"];Migration[label="Migration"];Problem[label="Problem with Termination"];Threats[label="Threats and Legal Action"];Clue[label="Clue from Former IT Manager"];FakeQuote[label="Fake Quote from Friend"];Advice[label="Advice from Provider"];ContractAmendment[label="Contract Amendment"];HiddenClauses[label="Hidden Clauses"];ContactOwner[label="Contact Company Owner"];Investigation[label="Investigation"];ManagementResponse[label="Management Response"];SwitchProviders[label="Switch Providers"];Conclusion[label="Conclusion"];Start->Call;Call->Clarification;Clarification->Meeting;Meeting->AgencyA;AgencyA->ExchangeServer;ExchangeServer->Proposal;Proposal->OpenSourceStack;OpenSourceStack->Experiment;Experiment->PilotMigration;PilotMigration->Success;Success->WordSpread;WordSpread->AgencyB;AgencyB->Contract;Contract->NoticePeriod;NoticePeriod->Migration;Migration->Problem;Problem->Threats;Threats->Clue;Clue->FakeQuote;FakeQuote->Advice;Advice->ContractAmendment;ContractAmendment->HiddenClauses;HiddenClauses->ContactOwner;ContactOwner->Investigation;Investigation->ManagementResponse;ManagementResponse->SwitchProviders;SwitchProviders->Conclusion;}
Nobel Prize in Chemistry 2025	https://www.nobelprize.org/prizes/chemistry/2025/popular-information/	297	pykello	45514164	digraph G{rankdir=TB;size="6,4";node[shape=box, style=filled, fillcolor=lightblue];"Popular Science Background"[label="Popular science background: They have created new rooms for chemistry (pdf)"];"Popular Science Background Swedish"[label="Populärvetenskaplig information: De har skapat nya rum för kemi (pdf)"];"Logo The Royal Swedish Academy of Sciences"[label="Logo The Royal Swedish Academy of Sciences"];"The Nobel Prize in Chemistry 2025"[label="The Nobel Prize in Chemistry 2025"];"Susumu Kitagawa, Richard Robson, Omar M. Yaghi"[label="Susumu Kitagawa, Richard Robson, Omar M. Yaghi"];"Metal–organic frameworks"[label="Metal–organic frameworks"];"Development of Metal–organic frameworks"[label="Development of Metal–organic frameworks"];"Initial Idea"[label="Initial Idea"];"Robson's Idea"[label="Robson's Idea"];"Robson's First Simple Model"[label="Robson's First Simple Model"];"Robson's Presentation"[label="Robson's Presentation"];"Robson's Experiments"[label="Robson's Experiments"];"Kitagawa's Motto"[label="Kitagawa's Motto"];"Kitagawa's First Molecular Construction"[label="Kitagawa's First Molecular Construction"];"Kitagawa's First Major Breakthrough"[label="Kitagawa's First Major Breakthrough"];"Kitagawa's Vision"[label="Kitagawa's Vision"];"Kitagawa's Flexible MOFs"[label="Kitagawa's Flexible MOFs"];"Yaghi's Library Visit"[label="Yaghi's Library Visit"];"Yaghi's Research"[label="Yaghi's Research"];"MOF-5"[label="MOF-5"];"Yaghi's Drilling"[label="Yaghi's Drilling"];"Yaghi's Flexible MOFs"[label="Yaghi's Flexible MOFs"];"Yaghi's Water Harvesting"[label="Yaghi's Water Harvesting"];"MOF Materials"[label="MOF Materials"];"Capturing Carbon Dioxide and Toxic Gases"[label="Capturing Carbon Dioxide and Toxic Gases"];"Popular Science Background"->"Popular Science Background Swedish";"Popular Science Background"->"Logo The Royal Swedish Academy of Sciences";"Popular Science Background"->"The Nobel Prize in Chemistry 2025";"Popular Science Background"->"Susumu Kitagawa, Richard Robson, Omar M. Yaghi";"Popular Science Background"->"Metal–organic frameworks";"Popular Science Background"->"Development of Metal–organic frameworks";"Popular Science Background"->"Initial Idea";"Popular Science Background"->"Robson's Idea";"Popular Science Background"->"Robson's First Simple Model";"Popular Science Background"->"Robson's Presentation";"Popular Science Background"->"Robson's Experiments";"Popular Science Background"->"Kitagawa's Motto";"Popular Science Background"->"Kitagawa's First Molecular Construction";"Popular Science Background"->"Kitagawa's First Major Breakthrough";"Popular Science Background"->"Kitagawa's Vision";"Popular Science Background"->"Kitagawa's Flexible MOFs";"Popular Science Background"->"Yaghi's Library Visit";"Popular Science Background"->"Yaghi's Research";"Popular Science Background"->"MOF-5";"Popular Science Background"->"Yaghi's Drilling";"Popular Science Background"->"Yaghi's Flexible MOFs";"Popular Science Background"->"Yaghi's Water Harvesting";"Popular Science Background"->"MOF Materials";"Popular Science Background"->"Capturing Carbon Dioxide and Toxic Gases";}
After 2 decades of tinkering, MAME cracks the Hyper Neo Geo 64	https://www.readonlymemo.com/mame-hyper-neo-geo-support-sound-emulation/	277	cainxinth	45516968	digraph Newsletter{rankdir=TB;node[shape=box, style=filled, color=lightblue];HyperNeoGeo[label="Hyper Neo Geo 64 Sound Support"];PCEngineLaserActive[label="NEC PC Engine LaserActive Support"];HyperNeoGeo->MAME[label="Implemented by R. Belmont, Happy, and O. Galibert"];PCEngineLaserActive->Ares[label="Implemented by Nemesis"];HyperNeoGeo[color=lightgreen, label="Working with Improved Sound"];PCEngineLaserActive[color=lightgreen, label="Feature Complete"];subgraph cluster_emulation{label="Emulation Projects";HyperNeoGeo;PCEngineLaserActive;}subgraph cluster_updates{label="Recent Updates";HyperNeoGeo->"MAME 0.282"[label="Fixes Audio Issues in Xtreme Rally"];PCEngineLaserActive->"Ares Nightly Build"[label="NEC LDROM2 Support Added"];}}
Doctorow: American tech cartels use apps to break the law	https://lithub.com/how-american-tech-cartels-use-apps-to-break-the-law/	257	ohjeez	45518136	digraph G{rankdir=TB;node[shape=box, style=filled, color=lightblue];Competition[label="Competition"];Regulation[label="Regulation"];ExpertRegulator[label="Expert Regulator"];Market[label="Market"];RegulatoryCapture[label="Regulatory Capture"];Competition->Regulation[label="Keeps companies from lying", style=dashed];Competition->Regulation[label="Erodes profits", style=dashed];Regulation->ExpertRegulator[label="Convenes truth-seeking exercise", style=dashed];ExpertRegulator->Regulation[label="Makes rules based on evidence", style=dashed];Market->Regulation[label="Requires help for technical questions", style=dashed];RegulatoryCapture->Regulation[label="Underregulation and overregulation", style=dashed];{rank=same;Competition;Regulation;ExpertRegulator}{rank=same;Market;RegulatoryCapture}}
Suspicionless ChatControl must be taboo in a state governed by the rule of law	https://digitalcourage.social/@echo_pbreyer/115337976340299372	248	nabla9	45517642	digraph G{rankdir=LR;node[shape=box, style=filled, color=lightgrey];DrStefanieHubig[label="Dr. Stefanie Hubig\nBundesministerin der Justiz und für Verbraucherschutz"];ChatControl[label="ChatControl"];Generalverdacht[label="Generalverdacht"];EUVerordnung[label="EU-Verordnung zur Prävention und Bekämpfung des sexuellen Missbrauchs"];Rechtsstaat[label="Rechtsstaat"];PrivateKommunikation[label="Private Kommunikation"];AnlassloseChatkontrolle[label="Anlasslose Chatkontrolle"];DrStefanieHubig->ChatControl[label="sagt, dass"];ChatControl->Generalverdacht[label="muss in einem Rechtsstaat tabu sein"];Generalverdacht->PrivateKommunikation[label="Private Kommunikation darf nie unter Generalverdacht stehen"];DrStefanieHubig->EUVerordnung[label="wirft Vorschlag"];EUVerordnung->ChatControl[label="für Prävention und Bekämpfung des sexuellen Missbrauchs"];ChatControl->AnlassloseChatkontrolle[label="Anlasslose Chatkontrolle muss"];node[shape=ellipse, style=plain, color=white];FranzDeutsch[label="Franz Deutsch", shape=box, style=filled, color=lightblue];ItalienischeMinisterin[label="Italienische Ministerin", shape=box, style=filled, color=lightgreen];Germanien[label="Germanien", shape=box, style=filled, color=lightcoral];GeneralverdachtDeutsch[label="Generalverdacht", shape=ellipse, style=plain, color=white];FranzDeutsch->ChatControl[label="sagt, dass"];ChatControl->GeneralverdachtDeutsch[label="muss in einem Rechtsstaat tabu sein"];GeneralverdachtDeutsch->PrivateKommunikation[label="Private Kommunikation darf nie unter Generalverdacht stehen"];FranzDeutsch->Germanien[label="wirft Vorschlag"];Germanien->ChatControl[label="für Prävention und Bekämpfung des sexuellen Missbrauchs"];ChatControl->AnlassloseChatkontrolle[label="Anlasslose Chatkontrolle muss"];ItalienischeMinisterin->ChatControl[label="sagt, dass"];ChatControl->GeneralverdachtDeutsch[label="muss in einem Rechtsstaat tabu sein"];GeneralverdachtDeutsch->PrivateKommunikation[label="Private Kommunikation darf nie unter Generalverdacht stehen"];ItalienischeMinisterin->Germanien[label="wirft Vorschlag"];Germanien->ChatControl[label="für Prävention und Bekämpfung des sexuellen Missbrauchs"];ChatControl->AnlassloseChatkontrolle[label="Anlasslose Chatkontrolle muss"];node[shape=box, style=filled, color=lightgrey];Generalverdacht[label="Generalverdacht"];GeneralverdachtDeutsch[label="Generalverdacht"];Generalverdacht->GeneralverdachtDeutsch[label="ist gleichbedeutend"];}
Without data centers, GDP growth was 0.1% in the first half of 2025	https://fortune.com/2025/10/07/data-centers-gdp-growth-zero-first-half-2025-jason-furman-harvard-economist/	225	ryan_j_naughton	45512317	digraph{label="Content Not Available"}
A few things to know before stealing my 914 (2022)	https://www.hagerty.com/media/advice/a-few-things-to-know-before-you-steal-my-914/	192	visviva	45519575	digraph G{rankdir=TB;node[shape=box, style=filled, color=lightgrey, fontname=Arial];edge[fontname=Arial];Hagerty[label="Hagerty Media", URL="https://www.hagerty.com/"];Insurance[label="Insurance", URL="https://www.hagerty.com/insurance"];Marketplace[label="Marketplace", URL="https://www.hagerty.com/marketplace"];Media[label="Media", URL="https://www.hagerty.com/media"];DriversClub[label="Drivers Club", URL="https://www.hagerty.com/drivers-club"];Roadside[label="Roadside", URL="https://www.hagerty.com/drivers-club/roadside"];Hagerty->Insurance[label="Services"];Hagerty->Marketplace[label="Marketplace"];Hagerty->Media[label="Media"];Hagerty->DriversClub[label="Drivers Club"];Hagerty->Roadside[label="Roadside"];Insurance->"Get a quote"[label="Start here"];Insurance->"Insurance home"[label="Start here"];Insurance->"1980 & newer collectors"[label="Insurance products"];Insurance->"Antique tractors"[label="Insurance products"];Insurance->"Classic & collector cars"[label="Insurance products"];Insurance->"Military vehicles"[label="Insurance products"];Insurance->"Modified vehicles"[label="Insurance products"];Insurance->"Motorcycles & scooters"[label="Insurance products"];Insurance->"Motorsport"[label="Insurance products"];Insurance->"Trucks, Jeeps & SUVs"[label="Insurance products"];Insurance->"Vintage camper trailers"[label="Insurance products"];Insurance->"Boats & yachts"[label="Insurance products"];Insurance->"Additional coverages"[label="More from Insurance"];Insurance->"Private Client"[label="More from Insurance"];Insurance->"Business insurance"[label="More from Insurance"];Insurance->"Classic car financing"[label="More from Insurance"];Insurance->"Why Hagerty"[label="More from Insurance"];Insurance->"What vehicles qualify?"[label="More from Insurance"];Insurance->"Find a local agent"[label="More from Insurance"];Insurance->"Other insurance products"[label="More from Insurance"];Insurance->"Refer a friend"[label="More from Insurance"];Marketplace->"Auctions"[label="Explore"];Marketplace->"Classifieds"[label="Explore"];Marketplace->"Sell a car"[label="Explore"];Marketplace->"Marketplace home"[label="Explore"];Marketplace->"How it works"[label="More from Marketplace"];Marketplace->"Auction results"[label="More from Marketplace"];Media->"Stories"[label="Explore"];Media->"Videos"[label="Explore"];Media->"Media home"[label="Explore"];Media->"Search"[label="Explore"];Media->"Hagerty Originals"[label="More from Media"];Media->"Categories"[label="More from Media"];Media->"Popular vehicles"[label="More from Media"];Media->"More from Media"[label="More from Media"];DriversClub->"Membership"[label="Explore"];DriversClub->"Valuation tools"[label="Explore"];DriversClub->"Ask Hagerty"[label="Explore"];DriversClub->"Drivers Club home"[label="Explore"];DriversClub->"Benefits"[label="Explore"];DriversClub->"Partner offers"[label="Explore"];DriversClub->"Magazine"[label="Explore"];DriversClub->"Exclusive events"[label="Explore"];DriversClub->"Enthusiast Weekends"[label="Explore"];Roadside->"Roadside services"[label="Explore"];Roadside->"888-310-8020"[label="Explore"];Roadside->"Valuation"[label="Explore"];Roadside->"Events"[label="Explore"];}
