title	url	points	by	hnId	dot
Everything that uses configuration files should report where they're located	https://utcc.utoronto.ca/~cks/space/blog/sysadmin/ReportConfigFileLocations	1338	ingve	36465886	digraph ConfigurationFileReporting{rankdir=LR;node[shape=rect, style=filled, fillcolor=lightgrey];A[label="Programs using Configuration Files"];B[label="System Administrator's Challenge"];C[label="Standard Help Output"];D[label="Standard Locations"];E[label="Per-User Locations"];F[label="System-Wide Locations"];G[label="Environment Variables"];H[label="XDG Standard"];I[label="Package System Workaround"];J[label="Semi-Honorable Mentions"];K[label="Go Toolchain Example"];A->B[label="deal with different programs"];B->C[label="needs straightforward reporting"];C->D[label="should report config file locations"];D->E[label="per-user location"];D->F[label="system-wide location"];F->G[label="affected by"];G->H[label="XDG standard"];I->B[label="ineffective sometimes"];J->C[label="deeply hidden details"];J->K[label="example"];}
The 'fuck you' pattern	https://cedwards.xyz/the-fuck-you-pattern/	416	keepamovin	36467224	digraph G{rankdir=TB;node[shape=box, style=filled, color=lightblue];Start[label="Start: Browsing Ollie's Instagram Page"];LoginModal[label="Login Modal Appears After 5 Seconds"];AttemptBypass[label="Attempt to Bypass Login Modal"];RedirectLoop[label="Redirect Loop to Login Page"];IPBlock[label="IP Blocked"];AlternativeAccess[label="Access via Different Network"];TemporarySuccess[label="Temporary Success"];FinalBlock[label="Final Block After 3 Refreshes"];Conclusion[label="Conclusion: 'Fuck You' Pattern by Instagram"];Start->LoginModal[label="Navigate to Page"];LoginModal->AttemptBypass[label="User Attempts to Bypass"];AttemptBypass->RedirectLoop[label="Redirect Loop Initiated"];RedirectLoop->IPBlock[label="IP Blocked"];IPBlock->AlternativeAccess[label="Try Different Network"];AlternativeAccess->TemporarySuccess[label="Temporary Access"];TemporarySuccess->FinalBlock[label="Block After 3 Refreshes"];FinalBlock->Conclusion[label="User Frustrated"];}
Show HN: Open-source resume builder and parser	https://www.open-resume.com/	394	xitang	36470297	digraph{subgraph cluster_main{label="Create Professional Resume Easily with OpenResume";"Create Resume"->"No Sign Up"->"3 Simple Steps";"3 Simple Steps"->"Add Resume PDF"->"Preview Design"->"Download New Resume";"3 Simple Steps"->"Create from Scratch"->"Preview Design"->"Download New Resume";"Already Have Resume"->"Test ATS Readability";"People Love OpenResume"->"OpenResume";"OpenResume"->"Student Testimonial";"OpenResume"->"Job Seeker Testimonial";"OpenResume"->"Time Saver Testimonial";}subgraph cluster_comparison{label="Resume Builder vs Resume Template";"Resume Template"->"Manual Formatting"->"Time Consuming & Error Prone";"Resume Builder (OpenResume)"->"Auto Formatting"->"Time Saving & Error Prevention";}subgraph cluster_uniqueness{label="OpenResume Uniqueness";"OpenResume"->"U.S. Job Market Focus"->"Best Practices Alignment";"OpenResume"->"Super Privacy Focus"->"No Sign Up, Local Storage";}subgraph cluster_creation{label="Creation of OpenResume";"Xitang Zhao & Zhigang Wen"->"Immigrant Experience"->"Mentoring Students"->"Create OpenResume";}subgraph cluster_support{label="Support OpenResume";"Share Thoughts & Feedback"->"OpenResume";"Spread the Words"->"OpenResume";"Give a Star on Github"->"OpenResume";}}
Tintin, Hergé and Chang	https://thewire.in/books/tintin-herge-and-chang-a-friendship-that-changed-the-world	275	webmobdev	36468028	digraph{subgraph cluster_TheWire{label="The Wire";"Tintin, Hergé and Chang Article"->"The Wire (English)"[label="Part of"];"The Wire (English)"->"The Wire (Hindi)"[label="Translation"];"The Wire (English)"->"The Wire (Urdu)"[label="Translation"];"The Wire (English)"->"Search Icon"[label="Has"];"The Wire (English)"->"Become A Supporter"[label="Supporter Option"];"The Wire (English)"->"Home"[label="Navigation"];"The Wire (English)"->"Category"[label="Navigation"];"The Wire (English)"->"Opinion"[label="Navigation"];"The Wire (English)"->"Video"[label="Navigation"];"The Wire (English)"->"Terms"[label="Legal"];"The Wire (English)"->"Privacy"[label="Legal"];"The Wire (English)"->"About Us"[label="Info"];"The Wire (English)"->"Social Media Links"[label="Promotion"];"The Wire (English)"->"Politics Category"[label="Navigation"];"The Wire (English)"->"Economy Category"[label="Navigation"];"The Wire (English)"->"World Category"[label="Navigation"];"The Wire (English)"->"Security Category"[label="Navigation"];"The Wire (English)"->"Law Category"[label="Navigation"];"The Wire (English)"->"Science Category"[label="Navigation"];"The Wire (English)"->"Society Category"[label="Navigation"];"The Wire (English)"->"Culture Category"[label="Navigation"];"The Wire (English)"->"Editor's Pick"[label="Navigation"];"The Wire (English)"->"Opinions"[label="Navigation"];"The Wire (English)"->"Support for Journalism"[label="Need"];}}
Zotero Better Notes – Knowledge management inside Zotero	https://github.com/windingwind/zotero-better-notes	243	mickelsen	36465243	digraph BetterNotesForZotero{rankdir=LR;node[shape=box];subgraph cluster_intro{label="Better Notes for Zotero";style=dashed;community[label="Join Community\nTelegram: @bnzotero"];github[label="GitHub\nzotero-better-notes"];}features[label="Key Features"];features->note_management[label="Note Management"];features->customization[label="Highly Customizable"];features->markdown_sync[label="Markdown Syncing"];features->export_formats[label="Export Formats"];features->ai_integration[label="AI Integration"]; note_management[label="Streamlined Workflows\n- Paper Reading\n- Annotating\n- Note Taking\n- Metadata Analyzing\n- Knowledge Exporting\n- AI Writing Assistant"]; customization[label="Customizable Options\n- Note Templates\n- Magic Key Command Palette"]; markdown_sync[label="Two-way Sync with Markdown\n- Automatic Updates"]; export_formats[label="Export Options\n- Markdown\n- Docx\n- PDF\n- Mind Map"]; ai_integration[label="Integrate with GPT\n- Chatting Pane in Note Editor"]; installation[label="Installation Process\n- Download Plugin\n- Install via Zotero"];quick_start[label="Quick Start Guide\n- Open Note Tab\n- Create Notes Easily"]; subgraph cluster_api{label="API & Development";api[label="API for Developers"];dev[label="Development Setup"];}subgraph cluster_community{label="Community & Support";contributors[label="Contributors"];sponsors[label="Sponsors"];}installation->quick_start;installation->features;features->cluster_api;features->cluster_community;}
Towards a “PCB Drone” – Making a PCB Motor which reaches 30k RPM [video]	https://www.youtube.com/watch?v=NX7GHqq28uU	231	reaperman	36465572	digraph YouTube{node[shape=box];"YouTube"->"Search";"YouTube"->"Watch later";"YouTube"->"Share";"YouTube"->"Copy link";"YouTube"->"Info";"YouTube"->"Shopping";"YouTube"->"Tap to unmute";"YouTube"->"2x";"YouTube"->"You're signed out";"YouTube"->"Videos you watch may be added to the TV's watch history and influence TV recommendations";"YouTube"->"CancelConfirm";"YouTube"->"Include playlist";"YouTube"->"An error occurred while retrieving sharing information";"YouTube"->"0:00";"YouTube"->"0:00 / 0:00•Live";"YouTube"->"Scroll for details";"YouTube"->"NaN / NaN";"YouTube"->"Play (k)";"YouTube"->"Back";"YouTube"->"Search";}
Ignoring boys' emotional needs fuels public health risks	https://www.wbur.org/cognoscenti/2023/06/15/boys-in-crisis-masculinity-andrew-reiner	213	lucasv07	36472041	digraph{rankdir=TB;"Ignoring boys' emotional needs"->"Public health risks as young adults";"Research shows infant boys are more sensitive"->"Parents withhold support";"Parents withhold support"->"Boys face challenges";"Gendered expectations in school"->"Boys more vulnerable to bullying";"Bullying"->"Higher rate of mental health problems in boys";"College men avoid seeking support"->"Emotional avoidance patterns";"Emotional avoidance patterns"->"Compromise academic success and well - being";"Ignoring boys' emotional needs"->"Higher mortality rate for boys";"Shaming young men"->"Adverse mental health in long run";"Fathers' emotional investment"->"Boys develop self - worth";"Boys develop self - worth"->"Excel in various aspects";"Developing deeper connections with boys"->"Boys thrive as men";}
Ways to say no with grace and style (2021)	https://fs.blog/saying-no/	192	keepamovin	36467826	digraph{rankdir=LR;mainidea[label="The importance of learning to say no gracefully and clearly"];subidea1[label="We should say no more often but usually do the opposite"];subidea2[label="Need clear responses instead of noncommittal ones"];subidea3[label="Greg McKeown's eight responses in 'The No Repertoire'"];subidea4[label="Essentialism is about focusing on right things, not just doing more with less"];mainidea->subidea1;mainidea->subidea2;mainidea->subidea3;mainidea->subidea4;subidea3->awk_pause[label="1. The awkward pause"];subidea3->soft_no[label="2. The soft 'no' (or the 'no but')"];subidea3->check_cal[label="3. 'Let me check my calendar and get back to you.'"];subidea3->email_bounce[label="4. Use e - mail bouncebacks"];subidea3->yes_deprioritize[label="5. Say, 'Yes. What should I deprioritize?'"];subidea3->humor[label="6. Say it with humor"];subidea3->you_welcome[label="7. Use the words 'You are welcome to X. I am willing to Y.'"];subidea3->cant_but[label="8. 'I can't do it, but X might be interested.'"];}
Eight-mile frieze of Ice Age beasts found in Amazon rainforest (2020)	https://www.cnn.com/style/article/amazon-rainforest-ice-age-paintings-scli-intl/index.html	186	vinnyglennon	36470058	digraph IceAgeFrieze{node[shape=box];Title[label="Spectacular Eight-Mile Frieze of Ice Age Beasts", shape=ellipse];Location[label="Location: Amazon Rainforest"];TimePeriod[label="Time Period: 11,800 - 12,600 years ago"];Discoverers[label="Discoverers: Researchers from University of Exeter"];Features[label="Features: \n- Depictions of Ice Age Megafauna \n- Human figures \n- Geometric shapes \n- Hunting scenes"];Significance[label="Significance: \n- Evidence of human coexistence with megafauna \n- Insight into early human culture and lifestyle"];Conservation[label="Conservation: \n- Rock art protected by overhanging rock"];Project[label="Ongoing Project: \n- Documenting rock art \n- Understanding biodiversity impact"];Title->Location;Title->TimePeriod;Title->Discoverers;Title->Features;Title->Significance;Title->Conservation;Title->Project;}
Air quality reporting on iOS	https://intergalactic.systems/posts/post-1965946732.html	181	owl110	36467043	digraph AirQuality{rankdir=LR;subgraph cluster_observation{label="Observation";"iOS Weather App"->"Different Air Quality Index";"Different Air Quality Index"->"Relative to Country";"Relative to Country"->"Dutch Scale";"Relative to Country"->"German Scale";}subgraph cluster_example{label="Example";"Dutch Scale"->"Value 7 as Insufficient (Amsterdam)";"German Scale"->"Value 7 as Good (Amsterdam)";}subgraph cluster_source{label="Source";"Dutch Scale"->"BreezoMeter";"German Scale"->"BreezoMeter";}"iOS Weather App"->"BreezoMeter"[style=dotted];}
