title	url	points	by	hnId	dot
I'm sorry but I cannot fulfill this request it goes against OpenAI use policy	https://www.amazon.com/fulfill-request-respectful-information-users-Brown/dp/B0CM82FJL2	984	edward	38971012	digraph G{rankdir=TB;node[shape=box, style=filled, color=lightblue];Start[label="Amazon Home Page", URL="https://www.amazon.com/"];Error[label="Page Not Found", URL="https://www.amazon.com/"];Search[label="Try Searching", URL="https://www.amazon.com/"];Dogs[label="Dogs of Amazon", URL="https://www.amazon.com/dogsofamazon"];Start->Error[label="User navigates to a non-existent page"];Error->Search[label="Prompt to search or go to home page"];Error->Dogs[label="Fun image to lighten the mood"];}
Unity's Open-Source Double Standard: The Ban of VLC	https://mfkl.github.io/2024/01/10/unity-double-oss-standards.html	943	2pEXgD0fZ5cF	38964972	digraph vlc_unity_integration{rankdir=LR;node[shape=box, style=filled, fontname="Helvetica", fontsize=12];VLC_Unity[label="VLC for Unity Integration" shape=ellipse, width=2.5, style=solid, color=lightblue];Unity_Store[label="Unity Store" shape=ellipse, width=2.5, style=solid, color=lightgreen];Unity_Ban[label="Unity Store Ban" shape=ellipse, width=2.5, style=solid, color=lightcoral];Videolabs_Store[label="Videolabs Store" shape=ellipse, width=2.5, style=solid, color=lightyellow];Multimedia_Consulting[label="Multimedia Consulting Packages" shape=ellipse, width=2.5, style=solid, color=lightgrey];Other_Products[label="Other Products (LibVLCSharp, Kyber)" shape=ellipse, width=2.5, style=solid, color=lightpink]; VLC_Unity->Unity_Store[label="Integration started in Dec 2019"];VLC_Unity->Unity_Ban[label="Removed due to Store Ban (Aug 2023)"];VLC_Unity->Videolabs_Store[label="Shifted to Videolabs Store"];Unity_Store->Unity_Ban[label="Account Banned (Unity Email)"];Unity_Ban->Videolabs_Store[label="Users seek alternatives"]; Videolabs_Store->Multimedia_Consulting[label="Consulting & Custom Builds"];Videolabs_Store->Other_Products[label="Other Products: Licenses, SDKs"]; Unity_Store->Unity_Ban[label="Enforcement of LGPL Random"];Unity_Store->Unity_Ban[label="Unity Editor Uses LGPL"]; edge[fontname="Helvetica", fontsize=10, color=gray];Unity_Ban->Unity_Store[label="Random Enforcement"];subgraph cluster_videolabs{label="Videolabs Store & Products";color=blue;style=dashed;Videolabs_Store;Multimedia_Consulting;Other_Products;}}
US regulator considers stripping Boeing's right to self-inspect planes	https://on.ft.com/4aV0CQ7	577	ryanisnan	38969466	digraph G{rankdir=LR;node[shape=box, style=filled, color=lightblue];Home->World;Home->US;Home->Companies;Home->Tech;Home->Markets;Home->Climate;Home->Opinion;Home->Lex;Home->Work_Careers;Home->Life_Arts;Home->HTSI;World->Middle_East_War;World->Global_Economy;World->UK;World->China;World->Africa;World->Asia_Pacific;World->Emerging_Markets;World->Europe;World->War_in_Ukraine;World->Americas;World->Middle_East_North_Africa;US->US_Economy;US->Investing_in_America;US->US_Companies;US->US_Politics_Policy;US->US_Presidential_Election_2024;Companies->Energy;Companies->Financials;Companies->Health;Companies->Industrials;Companies->Media;Companies->Professional_Services;Companies->Retail_Consumer;Companies->Tech_Sector;Companies->Telecoms;Companies->Transport;Tech->Artificial_Intelligence;Tech->Semiconductors;Tech->Cyber_Security;Tech->Social_Media;Markets->Alphaville;Markets->Markets_Data;Markets->Crypto;Markets->Capital_Markets;Markets->Commodities;Markets->Currencies;Markets->Equities;Markets->Wealth_Management;Markets->Moral_Money;Markets->ETF_Hub;Markets->Fund_Management;Markets->Trading;Opinion->Columnists;Opinion->The_FT_View;Opinion->The_Big_Read;Opinion->Obituaries;Opinion->Letters;Work_Careers->Business_School_Rankings;Work_Careers->Business_Education;Work_Careers->Europe_Start_Up_Hubs;Work_Careers->Entrepreneurship;Work_Careers->Recruitment;Work_Careers->Business_Books;Work_Careers->Business_Travel;Work_Careers->Working_It;Life_Arts->Arts;Life_Arts->Books;Life_Arts->Food_Drink;Life_Arts->FT_Magazine;Life_Arts->House_Home;Life_Arts->Style;Life_Arts->Travel;Life_Arts->FT_Globetrotter;}
Post Office lied and threatened BBC over Fujitsu dev whistleblower	https://www.bbc.co.uk/news/uk-67884743	471	johndunne	38966875	digraph post_office_scandal{rankdir=LR;node[shape=box, style=filled, fillcolor=lightyellow];PostOffice[label="Post Office (PO)" shape=ellipse, fillcolor=lightblue];PRBoss[label="Mark Davies (PR Boss)" shape=ellipse];CEO[label="Paula Vennells (CEO)" shape=ellipse];Fujitsu[label="Fujitsu (System Provider)" shape=ellipse];SeniorManagers[label="Senior PO Managers" shape=ellipse];Lawyers[label="PO Lawyers" shape=ellipse];RichardRoll[label="Richard Roll (Whistleblower)" shape=ellipse, fillcolor=lightgreen];NickWallis[label="Nick Wallis (BBC Reporter)" shape=ellipse];TimRobinson[label="Tim Robinson (Producer)" shape=ellipse];JohnSweeney[label="John Sweeney (Panorama Reporter)" shape=ellipse];MattBardo[label="Matt Bardo (BBC Journalist)" shape=ellipse];Panorama[label="Panorama (BBC Program)" shape=ellipse, fillcolor=lightpink];BBCManagement[label="BBC Senior Management" shape=ellipse];LegalThreats[label="Legal Threats & Smears" shape=ellipse, fillcolor=lightgray];HighCourt[label="High Court (2019 Case)" shape=ellipse, fillcolor=lightcoral];Inquiry[label="Public Inquiry" shape=ellipse];OverturnedConvictions[label="Overturned Convictions" shape=ellipse];PostOffice->PRBoss[label="instructed to suppress info"];PRBoss->BBCManagement[label="lobbied for suppression"];SeniorManagers->PostOffice[label="spread misinformation"];SeniorManagers->PRBoss[label="coordinated legal efforts"];Lawyers->LegalThreats[label="sent threatening letters"];Fujitsu->RichardRoll[label="whistleblower on remote access"];RichardRoll->Panorama[label="testified in 2015"];NickWallis->Panorama[label="investigated Horizon system"];TimRobinson->Panorama[label="investigated Horizon system"];JohnSweeney->Panorama[label="reported whistleblower"];MattBardo->Panorama[label="investigated legal threats"];Panorama->LegalThreats[label="delayed broadcast"];Panorama->PostOffice[label="exposed Horizon bugs"];Panorama->HighCourt[label="triggered legal action"];HighCourt->OverturnedConvictions[label="discredited PO claims"];OverturnedConvictions->Inquiry[label="new focus on Horizon scandal"];LegalThreats->SeniorManagers[label="misled media about system integrity"];PostOffice->Lawyers[label="lobbied BBC"];Lawyers->LegalThreats[label="threatened Panorama experts"];PostOffice->CEO[label="celebrated misinformation victory"];}
Wind turbines are friendlier to birds than oil-and-gas drilling	https://www.economist.com/science-and-technology/2024/01/10/wind-turbines-are-friendlier-to-birds-than-oil-and-gas-drilling	413	livueta	38965306	digraph WindTurbinesVsOilGas{rankdir=LR;node[shape=box, style=filled, color=lightblue];WindTurbines[label="Wind Turbines\n(Friendlier to Birds)"];OilGasDrilling[label="Oil-and-Gas Drilling\n(Less Friendly to Birds)"];WindTurbines->OilGasDrilling[label="Comparison", dir=none, style=dashed];}
Statement regarding the ongoing Sourcehut outage	https://outage.sr.ht/	358	rapnie	38966035	digraph G{node[shape=box, style=filled, color=lightblue];"Undefined"->"Unknown"[label="represents"];"Undefined"->"Not Defined"[label="implies"];"Undefined"->"Uncertain"[label="suggests"];}
Cloudflare employee posts layoff call with HR and goes viral [video]	https://www.tiktok.com/@brittanypeachhh/video/7322301313134415134?_r=1&_t=8ix9BpBqady	333	boh_grey	38963678	digraph TikTokLayoff{graph[fontsize=10 fontname="Verdana" bgcolor="transparent"];node[shape=box style=filled fillcolor="#FF69B4" fontcolor=white fontname="Arial"];edge[color="#000000" fontcolor="#000000" fontname="Arial"];TikTok[label="TikTok"];User[label="User (Brittany Pietsch)"];Video[label="Layoff Video"];Tags[label="Tags: #layoffs, #tech, #techlayoffs, #corporate"];TikTok->User[label="Uploads"];User->Video[label="Films"];Video->Tags[label="Tagged with"];}
Vector Databases: A Technical Primer [pdf]	https://tge-data-web.nyc3.digitaloceanspaces.com/docs/Vector%20Databases%20-%20A%20Technical%20Primer.pdf	310	jide_tracc	38971221	digraph VectorDatabases{node[shape=box, style=filled, fillcolor=lightblue];edge[color=black];Introduction[label="Introduction to Vector Databases"];Jide[label="Jide Ogunjobi\nDecember 2023"];CourseStructure[label="Course Structure"];VectorDatabases[label="What are Vector Databases"];KeyPrinciples[label="Key Principles of Vector Databases"];WhyRage[label="Why are Vector Databases all the rage?"];UseCases[label="Popular Use Cases"];TraditionalVsVector[label="How Vector Databases differ from Traditional Databases"];AdvantagesChallenges[label="Comparison Advantages & Challenges"];CoreConcepts[label="Vector Database Core Concepts"];Future[label="The Future of Vector Databases"];Introduction->Jide;Introduction->CourseStructure;CourseStructure->VectorDatabases;VectorDatabases->KeyPrinciples;KeyPrinciples->WhyRage;WhyRage->UseCases;UseCases->TraditionalVsVector;TraditionalVsVector->AdvantagesChallenges;AdvantagesChallenges->CoreConcepts;CoreConcepts->Future;}
Cloudflare lays off new hires	https://i.imgur.com/9A3LZIB.png	288	KyleSanderson	38961859	digraph ImgurStructure{rankdir=LR;node[shape=box, style=filled, fillcolor=lightblue];Imgur[label="Imgur", fillcolor=lightgreen];NewPost[label="New post"];SignIn[label="Sign in"];SignUp[label="Sign up"];GetApp[label="Get the App"];About[label="About"];Terms[label="Terms"];Privacy[label="Privacy"];Rules[label="Rules"];Help[label="Help"];Emerald[label="Emerald"];Wellness[label="Wellness"];CCPA[label="CCPA"];EUDSA[label="EU DSA"];Imgur->NewPost;Imgur->SignIn;Imgur->SignUp;Imgur->GetApp;Imgur->About;Imgur->Terms;Imgur->Privacy;Imgur->Rules;Imgur->Help;Imgur->Emerald;Imgur->Wellness;Imgur->CCPA;Imgur->EUDSA;}
Postgres Incremental Backup	https://pganalyze.com/blog/5mins-postgres-17-incremental-backups	285	code_reader	38961463	digraph G{"5mins of Postgres"->"Episode E96";"Episode E96"->"Incremental Backup Feature";"Incremental Backup Feature"->"Postgres 17";"Incremental Backup Feature"->"Benefits";"Incremental Backup Feature"->"WAL Summarizer Process";"Incremental Backup Feature"->"Usage";"Incremental Backup Feature"->"Conclusion";"Benefits"->"Incremental Updates vs. WAL";"Benefits"->"10x Time Safe";"Usage"->"Creating Incremental Backups";"Usage"->"Local Machine Example";"Local Machine Example"->"Enable WAL Summarizer";"Local Machine Example"->"pg_basebackup";"Local Machine Example"->"Incremental Backup";"Local Machine Example"->"Restore Process";node[shape=box, style=filled, fillcolor="#f0f0f0"];"5mins of Postgres"[fillcolor="#d3d3d3"];"Episode E96"[fillcolor="#d3d3d3"];"Incremental Backup Feature"[fillcolor="#d3d3d3"];"Postgres 17"[fillcolor="#d3d3d3"];"Benefits"[fillcolor="#d3d3d3"];"WAL Summarizer Process"[fillcolor="#d3d3d3"];"Usage"[fillcolor="#d3d3d3"];"Conclusion"[fillcolor="#d3d3d3"];"Incremental Updates vs. WAL"[fillcolor="#d3d3d3"];"10x Time Safe"[fillcolor="#d3d3d3"];"Creating Incremental Backups"[fillcolor="#d3d3d3"];"Local Machine Example"[fillcolor="#d3d3d3"];"Enable WAL Summarizer"[fillcolor="#d3d3d3"];"pg_basebackup"[fillcolor="#d3d3d3"];"Incremental Backup"[fillcolor="#d3d3d3"];"Restore Process"[fillcolor="#d3d3d3"];edge[color=black, penwidth=1.5];}
