title	url	points	by	hnId	dot
Researcher finds flaw in a16z website that exposed some company data	https://www.kibty.town/blog/a16z/	505	udev4096	41016768	digraph G{node[shape=box, style=filled, color=lightblue2, fontname="Arial"];edge[color=grey];search[label="Search Twitter for companies", fillcolor=lightyellow];relevant_people[label="Use 'Relevant People' tab", fillcolor=lightyellow];find_a16z[label="Find a16z", fillcolor=lightyellow];subdomain_scan[label="Subdomain Scan", fillcolor=lightgreen];lunchcat[label="Use Lunchcat Tooling", fillcolor=lightgreen];portfolio_site[label="Discover portfolio.a16z.com", fillcolor=lightgreen];secrets_found[label="Find Secrets in JS", fillcolor=lightgreen];aws_key[label="AWS Key Exposed", fillcolor=lightgreen];compromised_services[label="Compromised Services", fillcolor=orange];database[label="Database (PII)", fillcolor=orange];aws[label="AWS", fillcolor=orange];salesforce[label="Salesforce", fillcolor=orange];mailgun[label="Mailgun", fillcolor=orange];no_bug_bounty[label="No Bug Bounty", fillcolor=lightpink];contact_issues[label="Contact Issues", fillcolor=lightpink];article[label="TechCrunch Article", fillcolor=lightcoral];search->relevant_people->find_a16z;find_a16z->subdomain_scan->lunchcat->portfolio_site->secrets_found->aws_key;aws_key->compromised_services->database;compromised_services->aws;compromised_services->salesforce;compromised_services->mailgun;secrets_found->no_bug_bounty->contact_issues;no_bug_bounty->article;{rank=same;search relevant_people find_a16z}{rank=same;subdomain_scan lunchcat}{rank=same;portfolio_site secrets_found aws_key}{rank=same;database aws salesforce mailgun}{rank=same;no_bug_bounty contact_issues}}
Garage: Open-Source Distributed Object Storage	https://garagehq.deuxfleurs.fr/	438	n3t	41013004	digraph G{rankdir=LR;node[shape=box, style=filled, fillcolor=white, fontname="Helvetica,Arial,sans-serif"];edge[style=dashed, color=grey];main[label="Garage: Lightweight & Efficient Distributed System", fillcolor=lightblue];goals[label="Goals", fillcolor=lightgreen];main->goals;self_contained[label="Single Dependency-Free Binary"];fast_deploy[label="Fast Deployment & Safe Operation"];deploy_everywhere[label="Deploy Everywhere"];resilient[label="Highly Resilient"];goals->{self_contained, fast_deploy, deploy_everywhere, resilient};requirements[label="Low Requirements", fillcolor=lightyellow];main->requirements;cpu[label="CPU: x86_64, ARMv7, ARMv8"];ram[label="RAM: 1GB"];disk[label="Disk: ≥16GB"];network[label="Network: ≤200ms, ≥50Mbps"];hardware[label="Heterogeneous Hardware"];requirements->{cpu, ram, disk, network, hardware};funding[label="Sponsors & Funding", fillcolor=lightpink];main->funding;ngi_pointer[label="NGI POINTER"];nlnet[label="NLnet / NGI0 Entrust"];eu[label="EU Horizon 2021"];ngi0[label="NGI0 Entrust Fund"];funding->{ngi_pointer, nlnet, eu, ngi0};research[label="Leverages Recent Research", fillcolor=lightcyan];main->research;{rank=same;cpu, ram, disk, network, hardware}{rank=same;ngi_pointer, nlnet, eu, ngi0}}
Typst: An easy to learn alternative for LaTex	https://github.com/typst/typst	436	vogu66	41014941	digraph Typst{rankdir=TB;node[shape=box, style="rounded,filled", fillcolor="#E6E6FA", fontname="Arial"];edge[color="#8A2BE2"];Typst[label="Typst\nMarkup-based Typesetting System", fillcolor="#D8BFD8"];Features[label="Features"];Markup[label="Built-in Markup"];Functions[label="Flexible Functions"];Scripting[label="Scripting System"];Math[label="Math Typesetting"];Bib[label="Bibliography Management"];Compile[label="Incremental Compilation"];Errors[label="Friendly Error Messages"];Tools[label="Tools"];CLI[label="CLI"];Editor[label="Online Editor"];Community[label="Community"];Discord[label="Discord Server"];Packages[label="Package List"];Awesome[label="Awesome Typst"];Jobs[label="Jobs at Typst"];Documentation[label="Documentation"];Installation[label="Installation"];PreBuilt[label="Pre-built Binaries"];PackageManagers[label="Package Managers"];Rust[label="Rust Toolchain"];Nix[label="Nix"];Docker[label="Docker"];Usage[label="Usage"];Compile[label="Compile"];Watch[label="Watch"];Fonts[label="Font Management"];Typst->Features;Features->{Markup, Functions, Scripting, Math, Bib, Compile, Errors};Typst->Tools;Tools->{CLI, Editor};Typst->Community;Community->{Discord, Packages, Awesome, Jobs, Documentation};Typst->Installation;Installation->{PreBuilt, PackageManagers, Rust, Nix, Docker};Typst->Usage;Usage->{Compile, Watch, Fonts};{rank=same;Markup Functions Scripting Math Bib Compile Errors}{rank=same;CLI Editor}{rank=same;Discord Packages Awesome Jobs Documentation}{rank=same;PreBuilt PackageManagers Rust Nix Docker}{rank=same;Compile Watch Fonts}}
CrowdStrike broke Debian and Rocky Linux months ago	https://www.neowin.net/news/crowdstrike-broke-debian-and-rocky-linux-months-ago-but-no-one-noticed/	244	taubek	41018029	digraph CrowdStrikeLinuxIssue{node[shape=box];rankdir=LR;CrowdStrike[label="CrowdStrike"];Debian[label="Debian Linux"];RockyLinux[label="Rocky Linux"];Windows[label="Windows"];Testing[label="Testing and Compatibility"];Users[label="Users"];ITTeam[label="IT Team"];Support[label="CrowdStrike Support"];WindowsIssue[label="BSOD Issue", shape=ellipse];DebianIssue[label="Server Crash", shape=ellipse];RockyIssue[label="Kernel Bug", shape=ellipse];ResponseDelay[label="Delayed Response", shape=diamond];InadequateTesting[label="Inadequate Testing", shape=diamond];CrowdStrike->{Debian, RockyLinux, Windows}[label="Updates"];Debian->DebianIssue;RockyLinux->RockyIssue;Windows->WindowsIssue;DebianIssue->ITTeam[label="Reported"];ITTeam->ResponseDelay->CrowdStrike;CrowdStrike->Support[label="Acknowledged"];Support->InadequateTesting;InadequateTesting->{Debian, RockyLinux}[label="Affected"];Users->{Debian, RockyLinux, Windows}[label="Impact"];Testing->CrowdStrike[label="Should Improve"];edge[color=blue, penwidth=1.5];node[fontname="Arial", fontsize=10];graph[ranksep=1.5, nodesep=0.5];WindowsIssue[style=filled, fillcolor=lightcoral];DebianIssue[style=filled, fillcolor=lightcoral];RockyIssue[style=filled, fillcolor=lightcoral];ResponseDelay[style=filled, fillcolor=lightyellow];InadequateTesting[style=filled, fillcolor=lightyellow];}
No Uptime Hosting (2006)	https://nouptime.com/	241	Viraxi	41016290	digraph HostingServices{rankdir=LR;node[shape=box, style="rounded,filled", fillcolor=lightblue, fontname="Arial"];edge[color=blue];storage[label="Storage\n(200Kb - 200Gb)"];bandwidth[label="Bandwidth\n(10Kb - 10Mb)"];php[label="PHP\n(4,5,6,7)"];databases[label="Databases\n(MySQL, SQL, Oracle, ReiserFS)"];support[label="Support\n(Dedicated Dedication, 24/8 Email Support)"];unique_offers[label="Unique Offers\n(Free Identity Theft, Broken Toaster)"];scalability[label="Scalability\n(Clusters & Technical Confusion)"]; company[label="NoUptime Hosting", shape=oval, fillcolor=lightgrey];company->storage;company->bandwidth;company->php;company->databases;company->support;company->unique_offers;company->scalability;testimonials[label="272 Testimonials", shape=note, fillcolor=lightpink];history[label="Hosting Since 1969", shape=note, fillcolor=lightpink];websites[label="4,660,786 Websites", shape=note, fillcolor=lightpink];company->testimonials;company->history;company->websites;ruby[label="Ruby on Railroads & Boats", shape=rectangle, fillcolor=lightcoral];ballmer[label="Steve Ballmer", shape=ellipse, fillcolor=lightcoral];glow_sticks[label="2 Glow Sticks", shape=rectangle, fillcolor=lightcoral];company->ruby;ruby->ballmer;support->glow_sticks;downtime[label="Server Downtime", shape=diamond, fillcolor=lightsalmon];company->downtime;{rank=same;storage, bandwidth, php}{rank=same;support, unique_offers}{rank=same;ruby, ballmer, glow_sticks}}
CrowdStrike debacle provides road map of American vulnerabilities to adversaries	https://www.nytimes.com/2024/07/19/us/politics/crowdstrike-outage.html	236	jmsflknr	41017077	digraph DigitalResilience{node[shape=box, fontname="Helvetica", fontsize=10, style=filled];edge[fontname="Helvetica", fontsize=8];DigitalResilience[label="Digital Resilience", fillcolor="#f0f0f0"];CyberSecurity[label="Cyber Security", fillcolor="#cceeff"];NationalSecurity[label="National Security", fillcolor="#ffccff"];SoftwareBug[label="Software Bug", fillcolor="#ffffcc"];HumanError[label="Human Error", fillcolor="#ffff99"];CyberAttacks[label="Cyber Attacks", fillcolor="#ff9999"];Chaos[label="Chaos", fillcolor="#ff6666"];ResilienceEfforts[label="Resilience Efforts", fillcolor="#99ff99"];GovernmentResponse[label="Government Response", fillcolor="#99ff99"];DigitalResilience->{CyberSecurity NationalSecurity}[label="Impacted by"];CyberSecurity->{SoftwareBug HumanError CyberAttacks}[label="Threats"];SoftwareBug->Chaos[label="Leads to"];HumanError->Chaos[label="Leads to"];CyberAttacks->Chaos[label="Potential for"];ResilienceEfforts->{SoftwareBug CyberAttacks}[label="Addresses"];NationalSecurity->GovernmentResponse[label="Initiates"];GovernmentResponse->{ResilienceEfforts CyberSecurity}[label="Enhances"]; Image[label="Image: Blue Screen of Death", shape=ellipse, fillcolor="#e6e6e6"];Chaos->Image[label="Manifestation of"]; rankdir=TB;{rank=same;CyberSecurity;NationalSecurity}{rank=same;SoftwareBug;HumanError;CyberAttacks}{rank=same;ResilienceEfforts;GovernmentResponse} label="Digital Resilience Analysis: From Chaos to Response";fontsize=12;}
10% of Cubans left Cuba between 2022 and 2023	https://www.miamiherald.com/news/nation-world/world/americas/cuba/article290249799.html	203	apsec112	41016441	digraph G{rankdir=LR;node[shape=box, style="rounded,filled", fillcolor="#D8BFD8", color="#8B008B"];edge[color="#8B008B"];main[label="Massive Emigration from Cuba", fillcolor="#FFB6C1", fontsize=14];economicCrisis[label="Economic Crisis"];governmentCrackdown[label="Government Crackdown on Dissent"];lowBirthRate[label="Low Birth Rate"];highDeathRate[label="High Death Rate"];populationDecrease[label="Population Decrease"];laborForceImpact[label="Impact on Labor Force"];socialSecurity[label="Sustainability of Social Security"];foodProduction[label="Decrease in Food Production"];privateSector[label="Crackdown on Private Sector"];main->economicCrisis[label=" Caused by"];main->governmentCrackdown[label=" Driven by"];main->populationDecrease[label=" Resulted in"];populationDecrease->laborForceImpact[label="Affects"];populationDecrease->socialSecurity[label="Affects"];economicCrisis->foodProduction[label="Leads to"];governmentCrackdown->privateSector[label="Leads to"];main->lowBirthRate[label="Contributes to"];main->highDeathRate[label="Contributes to"];usBorder[label="US Border Immigration", fillcolor="#98FB98"];main->usBorder[label="Most Migrants Arrived"];{rank=same;economicCrisis governmentCrackdown}{rank=same;laborForceImpact socialSecurity}stat1[label="10% population left in 2 years", shape=note, fillcolor="#FFFACD", fontsize=12];stat2[label="Population similar to 1985", shape=note, fillcolor="#FFFACD", fontsize=12];stat3[label="645,122 Cubans sought asylum in US", shape=note, fillcolor="#FFFACD", fontsize=12];stat4[label="800,000 migrants aged 15-59", shape=note, fillcolor="#FFFACD", fontsize=12];main->stat1;populationDecrease->stat2;usBorder->stat3;laborForceImpact->stat4;}
Public toilets are vanishing and that's a civic catastrophe	https://psyche.co/ideas/public-toilets-are-vanishing-and-thats-a-civic-catastrophe	192	pseudolus	41015731	digraph G{rankdir=LR;node[shape=box, style=filled, fontname="Arial", fontsize=10, color="#4A90E2", fillcolor="#D6E4F4"];Nightmare[label="Public Toilets: A Universal Nightmare"];HealthImpact[label="Health Impact"];Dignity[label="Human Dignity"];SanitationCrisis[label="Global Sanitation Crisis"];WEIRDCrisis[label="WEIRD Countries"];Marginalized[label="Marginalized Groups"];Campaigns[label="Campaigns & Initiatives"];edge[color="#4A90E2", penwidth=1.5];Nightmare->HealthImpact[label="Especially for"];Nightmare->Marginalized[label="Worse for"];HealthImpact->Dignity[label="Affects"];Nightmare->SanitationCrisis[label="Includes"];Nightmare->WEIRDCrisis[label="Includes"];Nightmare->Campaigns[label="Response to"];SanitationCrisis->HealthImpact[label="Leads to"];WEIRDCrisis->Dignity[label="Compromises"];Marginalized->WEIRDCrisis[label="Affected by"];Campaigns->Dignity[label="Aims to restore"];node[shape=ellipse, style=filled, fillcolor="#F9E79F"];TransgenderIssues[label="Transgender Issues"];WomenIssues[label="Women's Well-being"];GastroIntestinal[label="Gastrointestinal Dependency"];PoorQuality[label="Poor Quality Toilets"];HealthImpact->PoorQuality;HealthImpact->GastroIntestinal;WEIRDCrisis->WomenIssues;WEIRDCrisis->TransgenderIssues;}
A Linux kernel syscall implementation tracker	https://syscalls.mebeim.net/?table=x86/64/x64/latest	188	halb	41018135	digraph G{node[fontname="Arial", fontsize=10, shape=box];edge[fontname="Arial", fontsize=8];main[label="Systrack", href="https://github.com/mebeim/systrack", tooltip="Systrack on GitHub"];kernel_version[label="Kernel Version"];json_table[label="JSON Table"];kernel_config[label="Kernel Config"];analysis_log[label="Analysis Log"];website_source[label="Website Source", href="https://github.com/mebeim/linux-syscalls", tooltip="Source code for this website on GitHub"];license[label="GPL v3.0", tooltip="GNU General Public License v3.0"];main->kernel_version[label="Powered by"];main->json_table;main->kernel_config;main->analysis_log;main->website_source;main->license[label="Licensed under"];subgraph cluster_table{label="Signature Table";style=filled;color=lightgrey; node[shape=plaintext];number[label="Number"];name[label="Name"];symbol[label="Symbol"];definition[label="Definition Location"];kconfig[label="Kconfig"];}kernel_version->number;kernel_version->name;kernel_version->symbol;kernel_version->definition;kernel_version->kconfig;website_source->kernel_version[style=dashed, label="Source"];}
How to choose a textbook that is optimal for oneself?	https://matheducators.stackexchange.com/questions/27964/how-to-choose-a-textbook-that-is-pedagogically-optimal-for-oneself	155	JustinSkycak	41016650	digraph LearningStrategies{rankdir=LR;node[shape=box, style=filled, color=lightblue, fontname="Helvetica,Arial,sans-serif"];edge[fontname="Helvetica,Arial,sans-serif"];"Optimal Learning"->{"Foundation Skills", "Challenge Problems"}[label="Approach"]; "Foundation Skills"->{"Scaffolded Problems", "Worked Examples", "Repetitive Practice", "Deliberate Practice"}[label="Components"]; "Challenge Problems"->"Struggle"->{"Low Efficiency", "Cognitive Overload", "Potential for Insight"}[label="Outcomes"]; "Deliberate Practice"->{"Mindful Repetition", "Performance Adjustments", "High Volume of Practice"}[label="Attributes"]; "Scaffolded Problems"->"Incremental Difficulty";"Worked Examples"->"Guided Learning";"Repetitive Practice"->"Skill Reinforcement"; "Low Efficiency"->{"Ineffective Learning", "Frustration"}[label="Impact"];"Cognitive Overload"->"Working Memory Limits";"Potential for Insight"->"Deep Understanding"[label="Benefit"]; "Deliberate Practice"->"Optimal Learning"[label="Leads To"];"Optimal Learning"->"Expertise"[label="Results In"]; "Mindful Repetition"->"Deliberate Practice"[dir=back, label="Is Part Of"];"Performance Adjustments"->"Deliberate Practice"[dir=back, label="Is Part Of"];"High Volume of Practice"->"Deliberate Practice"[dir=back, label="Is Part Of"]; "Incremental Difficulty"->"Scaffolded Problems"[dir=back, label="Is Part Of"];"Guided Learning"->"Worked Examples"[dir=back, label="Is Part Of"];"Skill Reinforcement"->"Repetitive Practice"[dir=back, label="Is Part Of"]; "Expertise"->"Efficient Problem Solving";"Efficient Problem Solving"->"Advanced Skills"; subgraph cluster_0{color=lightgrey;label="Learning Environment";"Learning Environment"->{"Foundation Skills", "Deliberate Practice"};}subgraph cluster_1{color=lightgrey;label="Cognitive Science Research";"Cognitive Science Research"->{"Expertise Reversal Effect", "Deliberate Practice"};}}
