title	url	points	by	hnId	dot
We spent $20 to achieve RCE and accidentally became the admins of .mobi	https://labs.watchtowr.com/we-spent-20-to-achieve-rce-and-accidentally-became-the-admins-of-mobi/	1168	notmine1337	41510252	digraph watchTowrDiscovery{rankdir=LR;node[shape=box, style=filled, fillcolor=lightblue];mainIdea[label="Discovery of Vulnerabilities in WHOIS Protocol" shape=ellipse fillcolor=lightgreen];background[label="Initial Research on WHOIS Clients" shape=box];fun[label="Started as Fun Among Colleagues" shape=box];incident[label="Major Incident Uncovered" shape=box];findings[label="Key Findings" shape=box];whoisServer[label="Control of Legacy WHOIS Server" shape=box];vulnerabilities[label="Vulnerabilities Exploitable in Real World" shape=box];impact[label="Impact on Internet Security" shape=box];tls[label="Undermined TLS/SSL Certificate Process" shape=box];entities[label="Various Entities Querying WHOIS Server" shape=box];mainIdea->background;background->fun;background->incident;mainIdea->findings;findings->whoisServer;findings->vulnerabilities;mainIdea->impact;impact->tls;impact->entities;concerns[label="Concerns Raised" shape=box];legacy[label="Legacy Systems Vulnerable" shape=box];nationState[label="Potential for Nation-State Exploits" shape=box];impact->concerns;concerns->legacy;concerns->nationState;conclusion[label="Call for Improved Security Measures" shape=box];impact->conclusion;stats[label="Statistics Collected from WHOIS Queries" shape=box];impact->stats;edge[color=black];}
Ask HN: Why is Pave legal?	https://news.ycombinator.com/item?id=41510103	907	nowyoudont	41510103	digraph G{rankdir=LR;node[shape=box, style=filled, color=lightblue];Startups[label="Startups"];Pave[label="Pave"];HR_Payroll[label="HR & Payroll Systems"];Compensation_Data[label="Compensation Data"];Collective_Breakdown[label="Collective Breakdown\nof Compensation Ranges"];Competitors[label="Competitors"];Wage_Fixing[label="Wage Fixing?"];Connect[label="Connect", shape=ellipse];Share[label="Share", shape=ellipse];Analyze[label="Analyze", shape=ellipse];Question[label="Question", shape=diamond, style=dashed];Startups->Connect->HR_Payroll;HR_Payroll->Share->Pave;Pave->Analyze->Collective_Breakdown;Collective_Breakdown->Competitors;Competitors->Question->Wage_Fixing;Connect->HR_Payroll[color="green"];Share->Pave[color="blue"];Analyze->Collective_Breakdown[color="orange"];Question->Wage_Fixing[color="red", style="dashed"];}
The magic of DC-DC voltage conversion (2023)	https://lcamtuf.substack.com/p/the-magic-of-dc-dc-voltage-conversion	353	_Microft	41507879	digraph VoltageConversion{rankdir=LR; A[label="DC Voltage Conversion" shape=box];B[label="Voltage Conversion Methods" shape=ellipse];C[label="Linear Regulators" shape=box];D[label="Switching Regulators" shape=box];E[label="Resistor-Based Voltage Divider" shape=box];F[label="Transistor Voltage Follower" shape=box];G[label="Charge Pumps" shape=box];H[label="Buck Converter" shape=box];I[label="Boost Converter" shape=box];J[label="Characteristics" shape=ellipse];K[label="Efficiency" shape=box];L[label="Thermal Management" shape=box];M[label="Voltage Regulation" shape=box];N[label="Applications" shape=ellipse]; A->B;B->C;B->D;C->E;C->F;D->G;D->H;D->I; B->J;J->K;J->L;J->M; C->N;D->N; subgraph cluster_linear{label="Linear Regulators";style=dashed;E;F;} subgraph cluster_switching{label="Switching Regulators";style=dashed;G;H;I;}}
How economical is your local Taco Bell?	https://taconomical.com	276	surprisetalk	41507563	digraph Taconomical{node[shape=box, style=filled, fillcolor=lightblue];Taconomical[label="🌮 Taconomical" shape=ellipse fillcolor=lightgreen];Prices[label="Prices of Taco Bell Menu Items"];Source[label="Data Source: Taco Bell Mobile Ordering System"];Correctness[label="All Prices Correct at Time of Retrieval"];LastUpdated[label="Last Updated: Jun 05, 2023"];Questions[label="📧 Questions"];Twitter[label="Follow on Twitter 🐦"];Taconomical->Prices;Taconomical->Source;Taconomical->Correctness;Taconomical->LastUpdated;Taconomical->Questions;Taconomical->Twitter;Questions->"hi@taconomical.com?subject";Twitter->"https://twitter.com/intent/follow?screen_name=sacha_vyzz";}
AppleWatchAmmeter	https://github.com/jp3141/AppleWatchAmmeter	237	rcarmo	41508752	digraph AppleWatchAmmeter{node[shape=box, style=filled, color=lightblue];AppleWatchAmmeter[label="Apple Watch Ammeter" shape=ellipse color=lightgreen]; Magnetometer[label="Magnetometer\n(Sensitive to Magnetic Fields)" shape=box];Coil[label="Coil of Wire\n(N turns, Diameter D)" shape=box];Current[label="DC Current Measurement" shape=box];Calibration[label="Calibration & Zero Offset" shape=box];App[label="Sensor App\n(Displays Raw Data)" shape=box]; AppleWatchAmmeter->Magnetometer;AppleWatchAmmeter->Coil;AppleWatchAmmeter->Current;Coil->Magnetometer[label="Alters Z-Component"];Coil->Current[label="Generates Magnetic Field"];App->Calibration[label="Can Perform"];App->Magnetometer[label="Displays Data"]; Sensitivity[label="Sensitivity: 100 uT/A\n(Improved by Calibration)" shape=box];Noise[label="Noise Filtering\n(Detects Changes of ~10 mA)" shape=box];BackgroundField[label="Earth's Magnetic Field\n~60 uT" shape=box]; Coil->Sensitivity;Coil->Noise;Magnetometer->BackgroundField; Chart[label="Z-Axis Reading vs. Current\n(Extremely Linear)" shape=box];AppleWatchAmmeter->Chart;}
I wish I didn't miss the '90s-00s internet	https://rohan.ga/blog/early-internet/	205	ocean_moist	41508040	digraph G{rankdir=TB;node[shape=box, style=filled, fillcolor=lightblue];AboutMe[label="About Me\n- 18 years old\n- Born in 2006\n- Embraces current tech advancements"];InternetToday[label="The Internet Today\n- Dislike social media, yet use it\n- Commodification of data and attention\n- Social media as addictive 'drug'\n- Shallow portrayals on platforms"];AppealOfSimplicity[label="The Appeal of Simplicity\n- Nostalgia for personal blogs and MySpace\n- Quality content driven by curiosity\n- Desire for creativity and identity"];NicheResurgence[label="A Niche Resurgence\n- Neocities and similar communities\n- Young creators embracing simplicity\n- Mainstream peers view them as 'weird'"];AboutMe->InternetToday[label="Impact of age on perspective"];InternetToday->AppealOfSimplicity[label="Reaction to social media culture"];AppealOfSimplicity->NicheResurgence[label="Desire for authentic communities"];}
Possibly all the ways to get loop-finding in graphs wrong	https://www.chiark.greenend.org.uk/~sgtatham/quasiblog/findloop/	196	matt_d	41508355	digraph FindLoopAlgorithms{rankdir=LR;Introduction[label="Introduction\n- Puzzle collection\n- Loop detection importance" shape=box];Algorithms[label="The Algorithms" shape=box];VertexDSF[label="Vertex DSF" shape=box];GraphPruning[label="Graph Pruning" shape=box];LoopTracing[label="Loop Tracing" shape=box];FaceDSF[label="Face DSF" shape=box];FootpathDSF[label="Footpath DSF" shape=box];Tarjan[label="Tarjan’s Bridge-Finding Algorithm" shape=box]; Conclusion[label="But after all that..." shape=box];Footnotes[label="Footnotes" shape=box];Introduction->Algorithms;Algorithms->VertexDSF;Algorithms->GraphPruning;Algorithms->LoopTracing;Algorithms->FaceDSF;Algorithms->FootpathDSF;Algorithms->Tarjan;VertexDSF->"What's wrong with it?";GraphPruning->"What's wrong with it?";LoopTracing->"What's wrong with it?";FaceDSF->"What's wrong with it?";FootpathDSF->"What's wrong with it?";Tarjan->"What's wrong with it?";Algorithms->Conclusion;Conclusion->Footnotes;}
SQLite on Rails: The how and why of optimal performance	https://fractaledmind.github.io/2024/04/15/sqlite-on-rails-the-how-and-why-of-optimal-performance/	173	tosh	41513648	digraph sqlite_on_rails{rankdir=LR;node[shape=box];subgraph cluster_overview{label="Overview";style=dashed;start[label="Journey to Optimize Rails + SQLite"];learn[label="Lessons Learned"];problems[label="Identifying Problems"];solutions[label="Finding Solutions"];} start->learn;learn->problems;problems->solutions;subgraph cluster_problems{label="Key Problems";sqlite_busy[label="SQLITE_BUSY Exception"];concurrent_load[label="Issues Under Concurrent Load"];write_lock[label="Global Write Lock"];}subgraph cluster_solutions{label="Solutions";immediate_tx[label="Immediate Transactions"];busy_timeout[label="Busy Timeout Configuration"];gvl_release[label="Release GVL During Wait"];connection_pools[label="Isolated Connection Pools"];}solutions->immediate_tx;solutions->busy_timeout;solutions->gvl_release;solutions->connection_pools;immediate_tx->sqlite_busy;busy_timeout->concurrent_load;gvl_release->write_lock;subgraph cluster_performance{label="Performance Improvements";performance_1[label="Use Write-Ahead Logging (WAL)"];performance_2[label="Optimize Connection Pooling"];performance_3[label="Enhanced Adapter Gem"];}solutions->performance_1;solutions->performance_2;solutions->performance_3;end[label="Production-Ready SQLite on Rails Application"];solutions->end;}
Radicle 1.0 – A local-first, P2P alternative to GitHub	https://radicle.xyz/2024/09/10/radicle-1.0.html	171	aiw1nt3rs	41509713	digraph radicle_1_0{node[shape=box, style="rounded,filled", fontname="Helvetica"];edge[fontname="Helvetica"]; Radicle[label="Radicle 1.0 - Peer-to-Peer Code Collaboration" shape=ellipse, style=filled, fillcolor=lightblue];subgraph cluster_try_it_out{label="Try it out 📦";style=dashed;try_command[label="curl -sSf https://radicle.xyz/install | sh"];download_link[label="Download Binaries"];}subgraph cluster_in_the_box{label="What's in the box 📦";style=dashed;protocol[label="Peer-to-Peer Git Protocol"];social_interactions[label="Issues, Patches, Code Review"];authentication[label="Public Key Auth + Security"];cli_web[label="CLI and Web Frontend"];privacy[label="Privacy + Tor Support"];signed_builds[label="Signed Build Artifacts"];}subgraph cluster_stability{label="Stability ⛰️";style=dotted;commit_stability[label="Backwards Compatibility"];release_process[label="Streamlined Release Process"];}subgraph cluster_future_plans{label="Future Plans 🔮";style=dotted;ci_cd[label="Native CI/CD"];tui[label="Terminal User Interface (TUI)"];advanced_code_review[label="Advanced Code Review"];inbox_system[label="Repository Notification Inbox"];multi_device[label="Multi-device Support"];seed_moderation[label="Seed Node Moderation"];desktop_app[label="Radicle Desktop App"];}subgraph cluster_ecosystem{label="Growing Ecosystem 🌱";style=dotted;vscode_plugin[label="VS Code Plugin"];jetbrains_plugin[label="JetBrains Plugin"];frontend[label="Radicle Frontend"];seed_nodes[label="40+ Seed Nodes"];}subgraph cluster_invitation{label="Invitation to Forge the Future 🤝";style=dotted;install_identity[label="Install Radicle & Set Identity"];contribute[label="Contribute to Ecosystem"];join_community[label="Join Community (Zulip)"];}Radicle->cluster_try_it_out;Radicle->cluster_in_the_box;Radicle->cluster_stability;Radicle->cluster_future_plans;Radicle->cluster_ecosystem;Radicle->cluster_invitation;try_command->download_link;protocol->social_interactions;social_interactions->authentication;authentication->cli_web;cli_web->privacy;privacy->signed_builds;commit_stability->release_process;ci_cd->tui;tui->advanced_code_review;advanced_code_review->inbox_system;inbox_system->multi_device;multi_device->seed_moderation;seed_moderation->desktop_app;vscode_plugin->jetbrains_plugin;jetbrains_plugin->frontend;frontend->seed_nodes;install_identity->contribute;contribute->join_community;}
A MiniGolf game for Palm OS	https://ctrl-c.club/~captain/posts/2024-08-29-holy-smokes-I-Just-released-a-minigolf-game-for-palmos-in-2024.html	164	capitain	41514944	digraph CaptainsMiniGolf{node[shape=box];Overview[label="Captain's MiniGolf (v0.6)"];Gameplay[label="Gameplay Features"];LevelCreation[label="Level Creation"];CodingChallenges[label="Coding for Palm OS"];KnownBugs[label="Known Bugs"];Improvements[label="Future Improvements"];SourceCode[label="Open Source Release"];Inspiration[label="Inspiration for Developers"]; Overview->Gameplay;Overview->LevelCreation;Overview->CodingChallenges;Overview->KnownBugs;Overview->Improvements;Overview->SourceCode;Overview->Inspiration;Gameplay->"Fun MiniGolf Experience";Gameplay->"Custom Level Creation"; LevelCreation->"Export & Share Levelpacks";CodingChallenges->"Less Hand-Holding";CodingChallenges->"Memory Leaks";CodingChallenges->"Debugging Complexity";KnownBugs->"Ball can get stuck in wall";KnownBugs->"Closed polygon issues";Improvements->"Delete/Move Level Option";Improvements->"Dynamic Resolution Adjustment";SourceCode->"GPL3 License";SourceCode->"Inspire Other Developers";}
