title	url	points	by	hnId	dot
Ruby on Rails: The Documentary [video]	https://www.youtube.com/watch?v=HDKUEXBF3B4	412	541	38248421	digraph YouTube{rankdir=LR;"YouTube"->"Search";"YouTube"->"Watch later";"YouTube"->"Share";"YouTube"->"Copy link";"YouTube"->"Info";"YouTube"->"Shopping";"YouTube"->"Tap to unmute";"YouTube"->"2x";"YouTube"->"Play (k)";"YouTube"->"Back";"Share"->"Include playlist";}
Building an occupancy sensor with a $5 ESP32 and a serverless DB	https://matthew.science/posts/occupancy/	373	sodality2	38252566	digraph G{rankdir=LR;node[shape=box, style=filled, color=lightblue];Inspiration[label="Inspiration\n(Bluefox Sensors)"];Downfall[label="Downfall\n(Aramark Switch)"];Considerations[label="Design Considerations"];Accuracy[label="Accuracy of BLE Beacon Count"];Availability[label="Availability Time of BLE Beacons"];Communication[label="Communication Back to Server"];Collection[label="Data Collection"];Analysis[label="Data Analysis"];Deployment[label="Long Term Deployment"];RaspberryPi[label="Raspberry Pi Zero W"];ESP32[label="ESP32"];Obstacles[label="Obstacles"];Resolution[label="Resolution"];FinalCollection[label="Final Data Collection"];Forecasting[label="Time Series Forecasting"];FurtherThoughts[label="Further Thoughts"];Conclusion[label="Conclusion"];Inspiration->Downfall;Downfall->Considerations;Considerations->Accuracy;Considerations->Availability;Considerations->Communication;Considerations->Collection;Considerations->Analysis;Analysis->Deployment;Deployment->RaspberryPi;RaspberryPi->ESP32[label="Complexity"];ESP32->Obstacles;Obstacles->Resolution;Resolution->FinalCollection;FinalCollection->Forecasting;Forecasting->FurtherThoughts;FurtherThoughts->Conclusion;}
HTML Web Components	https://blog.jim-nielsen.com/2023/html-web-components/	335	goranmoomin	38251330	digraph{"Web Components"->"Confusion with React Components";"Web Components"->"Own Grain";"Own Grain"->"Enhancement over Replacement";"Enhancement over Replacement"->"HTML Web Component";"Enhancement over Replacement"->"JavaScript Web Component";"HTML Web Component"->"Has meaning without JS";"JavaScript Web Component"->"Relies on JS";"Enhancement over Replacement"->"Augmentative Approaches";"Augmentative Approaches"->"Works best on Web";"Works best on Web"->"Web's Grain";"Works best on Web"->"Iterative Change";"Iterative Change"->"Examples";"Examples"->"HTML5";"Examples"->"fetch";"Examples"->"Browser Sass & jQuery";"Examples"->"Typescript";"Examples"->"Web Components & React";}
Fast and Portable Llama2 Inference on the Heterogeneous Edge	https://www.secondstate.io/articles/fast-llm-inference/	301	3Sophons	38246668	digraph G{rankdir=LR;node[shape=box, style=filled, color=lightblue];Rust[label="Rust"];Wasm[label="Wasm"];Python[label="Python"];AI_Inference[label="AI Inference"];Hardware_Acceleration[label="Hardware Acceleration"];WasmEdge[label="WasmEdge"];Portable_Binary[label="Portable Binary"];Secure_Execution[label="Secure Execution"];Cloud_Environments[label="Cloud Environments"];Container_Tools[label="Container Tools"];Heterogeneous_Hardware[label="Heterogeneous Hardware"];Rust->Wasm[label="Compiles to"];Wasm->AI_Inference[label="Runs"];Python->AI_Inference[label="Compared to"];AI_Inference->Hardware_Acceleration[label="With"];Wasm->Portable_Binary[label="Produces"];Wasm->Secure_Execution[label="Ensures"];WasmEdge->Cloud_Environments[label="Supports"];WasmEdge->Container_Tools[label="Integrates with"];Portable_Binary->Heterogeneous_Hardware[label="Across"];}
Lessons I wish I had learned before teaching differential equations [pdf] (1997)	https://web.williams.edu/Mathematics/lg5/Rota.pdf	292	itronitron	38248532	digraph G{graph[fontsize=30 labelloc="t" label="Main Idea Diagram" splines=true overlap=false];node[shape=box style=filled];MainIdea[label="Main Idea", fillcolor=lightblue];SubIdea1[label="Sub-idea 1", fillcolor=lightgreen];SubIdea2[label="Sub-idea 2", fillcolor=lightgreen];SubIdea3[label="Sub-idea 3", fillcolor=lightgreen];MainIdea->SubIdea1;MainIdea->SubIdea2;MainIdea->SubIdea3;}
Ship Shape	https://www.canva.dev/blog/engineering/ship-shape/	275	SerCe	38249214	digraph{"Introduction"->"Shape Assist"[label="Lack of steadiness in drawing"];"Shape Assist"->"Classification Latency"[label="Keep in mind"];"Classification Latency"->"Browser Deployment"[label="For real - time, seamless experience"];"Browser Deployment"->"Offline Accessibility"[label="Eliminates need for continuous internet"];"Shape Assist"->"Initial Approach (Computer Vision Heuristics)"[label="Initial shape recognition"];"Initial Approach (Computer Vision Heuristics)"->"Limitations"[label="Complex shapes, new shapes"];"Limitations"->"ML Model"[label="To overcome"];"Shape Assist"->"Shape Replacement Logic"[label="Hold cursor for 1s"];"ML Model"->"Data Gathering"[label="Base for model"];"Data Gathering"->"User - drawn Shapes"[label="Record as x,y coordinates"];"User - drawn Shapes"->"Data Augmentation"[label="Preprocess for generalization"];"ML Model"->"Model Design"[label="Minimize size"];"Model Design"->"RNN (Recurrent Neural Network)"[label="Instead of CNN"];"RNN (Recurrent Neural Network)"->"Hyperparameter Sweep"[label="Optimize model"];"Hyperparameter Sweep"->"Drawing Speeds"[label="Handle different speeds"];"Drawing Speeds"->"Ramer - Douglas - Peucker (RDP) Algorithm"[label="Preserve details"];"ML Model"->"Activation Function"[label="Choose appropriate"];"Activation Function"->"Sigmoid"[label="Better than softmax"];"ML Model"->"Deployment"[label="Put in users' hands"];"Deployment"->"Client - side Processing"[label="Small model, offline work"];"ML Model"->"Model Architecture"[label="Structure"];"Model Architecture"->"LSTM (Long Short - Term Memory)"[label="Layer"];"Model Architecture"->"Gemm (General Matrix Multiply)"[label="Layer"];"ML Model"->"Shape Replacement"[label="After shape determination"];"Shape Replacement"->"Template - Matching Approach"[label="Align user - drawn path"];"Shape Assist"->"Conclusion"[label="Share with world"];}
Beg Bounties (2021)	https://www.troyhunt.com/beg-bounties/	269	eiiot	38245935	digraph G{rankdir=LR;node[shape=box, style=filled, color=lightblue];CloudPets[label="CloudPets"];MongoDB[label="MongoDB Instance"];S3Bucket[label="S3 Bucket"];VoiceRecordings[label="Voice Recordings"];DataBreach[label="Data Breach"];DisclosureAttempt[label="Disclosure Attempt"];HIBP[label="Have I Been Pwned"];BegBounty[label="Beg Bounty"];SecurityVulnerabilities[label="Security Vulnerabilities"];PublicShaming[label="Public Shaming"];SecurityTxt[label="security.txt"];CloudPets->MongoDB[label="No Password"];MongoDB->DataBreach[label="Data Leaked"];DataBreach->S3Bucket[label="Access Granted"];S3Bucket->VoiceRecordings[label="No Auth"];DataBreach->DisclosureAttempt[label="Attempt to Contact"];DisclosureAttempt->HIBP[label="Loaded Data"];HIBP->PublicShaming[label="Notice Taken"];BegBounty->SecurityVulnerabilities[label="Digital Protection Racket"];SecurityVulnerabilities->PublicShaming[label="Exposed"];SecurityTxt->BegBounty[label="Abused for Beg Bounties"];{rank=same;MongoDB S3Bucket}{rank=same;DataBreach DisclosureAttempt}{rank=same;HIBP BegBounty}}
Hacking Google Bard – From Prompt Injection to Data Exfiltration	https://embracethered.com/blog/posts/2023/google-bard-data-exfiltration/	250	goranmoomin	38251957	digraph{rankdir=TB;subgraph cluster_google_bard{label="Google Bard";"Powerful Updates (Extensions)"->"Can access Drive, Docs, Gmail";"Can access Drive, Docs, Gmail"->"Susceptible to Indirect Prompt Injection";}"Susceptible to Indirect Prompt Injection"->"Prompt Injection Demo";"Prompt Injection Demo"->"Vulnerability - Image Markdown Injection";"Vulnerability - Image Markdown Injection"->"Content Security Policy Bypass";"Content Security Policy Bypass"->"Writing the Bard Logger";"Writing the Bard Logger"->"Demo and Responsible Disclosure";"Demo and Responsible Disclosure"->"Google's Fix";"Google's Fix"->"Conclusion";}
Don't waste money on a math coprocessor they said	https://virtuallyfun.com/2023/11/12/dont-waste-money-on-a-math-coprocessor-they-said/	248	jandeboevrie	38247964	digraph{"OS/2 6.123 instability"->"SYS0037 error" "OS/2 6.123 instability"->"Illegal instruction" "OS/2 6.123 instability"->"Crashing when running BattleTech" "Crashing when running BattleTech"->"Suspected lack of math coprocessor" "Suspected lack of math coprocessor"->"Install math coprocessor" "Install math coprocessor"->"OS/2 6.123 works fine" "OS/2 6.123 works fine"->"Investigate CPU details" "Investigate CPU details"->"B1 Stepping has errata" "B1 Stepping has errata"->"Order new CPU" "Order new CPU"->"Wonder about system stability"}
Diamonds Suck	https://diamondssuck.com/	221	nsomaru	38247300	digraph{"Diamonds Suck"->"Reasons Against Diamonds";"Diamonds Suck"->"Moissanite is Better";"Reasons Against Diamonds"->"Artificial Price Inflation";"Reasons Against Diamonds"->"Marketing Created Perception";"Reasons Against Diamonds"->"Illiquid Asset";"Reasons Against Diamonds"->"Funds Warfare";"Reasons Against Diamonds"->"Just a Pretty Rock";"Reasons Against Diamonds"->"People Notice Setting";"Reasons Against Diamonds"->"High Opportunity Cost";"Moissanite is Better"->"Sentimental Value";"Moissanite is Better"->"Near Flawless";"Moissanite is Better"->"More for Setting";"Moissanite is Better"->"Avoid Debt";"Moissanite is Better"->"Pay Cash";"Moissanite is Better"->"Looks like Diamond";"Moissanite is Better"->"No War Funding";"Moissanite is Better"->"More Bling for Buck";}
