title	url	points	by	hnId	dot
Adobe Firefly: AI Art Generator	https://www.adobe.com/sensei/generative-ai/firefly.html	648	adrian_mrd	35246139	digraph{subgraph cluster_adobe_firefly{label="Adobe Firefly";node[shape=box];"Firefly models and services"->"Photoshop";"Firefly models and services"->"Premiere Pro (beta)";"Firefly models and services"->"Firefly web app";"Firefly models and services"->{"https://main--cc--adobecom.hlx.page/cc-shared/fragments/products/firefly/max-4up-media", "https://main--cc--adobecom.hlx.page/cc-shared/fragments/products/firefly/max-wwen-genai-where-you-want-it-icon-block", "https://main--cc--adobecom.hlx.page/cc-shared/fragments/products/firefly/creators-first-blade", "https://main--cc--adobecom.hlx.page/cc-shared/fragments/products/firefly/firefly-in-the-news-blade", "https://main--cc--adobecom.hlx.page/cc-shared/fragments/products/firefly/see-what-others-are-doing-aside", "https://main--cc--adobecom.hlx.page/cc-shared/fragments/products/firefly/drive-business-results-aside", "https://main--cc--adobecom.hlx.page/cc-shared/fragments/products/firefly/faq", "https://main--cc--adobecom.hlx.page/cc-shared/fragments/products/firefly/you-may-also-like-firefly"};"{{adobe-firefly}}"->"Firefly models and services";"{{adobe-cc}}"->"{{adobe-firefly}}";"{{home}}"->"{{adobe-cc}}";}}
So you've installed `fzf` – now what?	https://andrew-quinn.me/fzf/	643	hiAndrewQuinn	35248098	digraph FzfWorkflow{rankdir=TB;node[shape=box, style=rounded, fontname="Arial", fontsize=12];edge[fontname="Arial", fontsize=10];Start[label="Start", shape=ellipse];CtrlR[label="Ctrl+R\nBackwards Search"];AltC[label="Alt+C\nFuzzy CD"];BaseFzf[label="Base fzf\nFuzzy File Search"];ViFzf[label="vi $(fzf)\nFuzzy Open in Editor"];FindFzf[label="vi $(find . '/' | fzf)\nFind Config Files"];TabCompletion[label="vi **<TAB>\nFuzzy Tab Completion"];MvFzf[label="mv $(fzf) $(fzf)\nMove Files"];RgFzf[label="rg . | fzf\nFuzzy Search in Files"];RgFzfCut[label="rg . | fzf | cut -d ':' -f 1\nReturn File Location"];VimRgFzfCut[label="vim $(rg . | fzf | cut -d ':' -f 1)\nOpen File"];Start->CtrlR[label="Install fzf"];Start->AltC[label="Install fzf"];Start->BaseFzf[label="Basic Usage"];CtrlR->AltC[label="Next Shortcut"];AltC->BaseFzf[label="Next Feature"];BaseFzf->ViFzf[label="Fuzzy Open"];BaseFzf->FindFzf[label="Find Configs"];FindFzf->TabCompletion[label="Less Friction"];TabCompletion->MvFzf[label="Move Files"];MvFzf->RgFzf[label="Search in Files"];RgFzf->RgFzfCut[label="Return Location"];RgFzfCut->VimRgFzfCut[label="Open File"];note[shape=note, label="Note: fzf enhances productivity by providing\nfuzzy search and shortcuts for various tasks."];Start->note[style=dotted];}
DPReview.com to close	https://www.dpreview.com/news/5901145460/dpreview-com-to-close	615	int_daniel	35248296	digraph DPReviewClosure{rankdir=TB;node[shape=box, style=rounded, fontname="Arial", fontsize=12];edge[fontname="Arial", fontsize=10];DPReview[label="DPReview.com\nClosing Announcement", color=blue, fontcolor=white, style=filled];ClosureDetails[label="Closure Details", color=lightblue];ContentAccess[label="Content Access", color=lightblue];Community[label="Community Impact", color=lightblue];Future[label="Future Plans", color=lightblue];Timescale[label="Timescale", color=lightgreen];DataDownload[label="Data Download Option", color=lightgreen];Legacy[label="Celebrating Legacy", color=lightgreen];GearPatrol[label="Joins Gear Patrol", color=lightgreen];DPReview->ClosureDetails;DPReview->ContentAccess;DPReview->Community;DPReview->Future;ClosureDetails->Timescale;ContentAccess->DataDownload;Community->Legacy;Future->GearPatrol;Timescale[label="Site Locked April 10, 2023\nRead-Only Mode After", color=lightgreen];DataDownload[label="Request Data by April 6, 2023", color=lightgreen];Legacy[label="Grateful for Community\nCelebrating 25 Years", color=lightgreen];GearPatrol[label="DPReview Joins Gear Patrol\nContinuing Operations", color=lightgreen];}
Web fingerprinting is worse than I thought	https://www.bitestring.com/posts/2023-03-19-web-fingerprinting-is-worse-than-I-thought.html	555	Bright_Machine	35243355	digraph{"Online Privacy"->"Web Browsing";"Web Browsing"->"Cookies";"Web Browsing"->"Web Fingerprinting";"Cookies"->"First Party"[label="First Party Cookies"];"Cookies"->"Third Party"[label="Third Party Cookies"];"Web Fingerprinting"->"FingerprintJS";"FingerprintJS"->"Firefox"[label="Testing"];"FingerprintJS"->"Chromium"[label="Testing"];"FingerprintJS"->"Tor Browser"[label="Testing"];"Firefox"->"Default"[label="Default Configuration"];"Firefox"->"resistFingerprinting"[label="privacy.resistFingerprinting = true"];"Chromium"->"No Protection";"Tor Browser"->"Privacy";"Default"->"Prone to Fingerprinting";"resistFingerprinting"->"Resistant to Fingerprinting";"No Protection"->"Vulnerable to Fingerprinting";"Privacy"->"Secure against Fingerprinting";}
Zero-1-to-3: Zero-shot One Image to 3D Object	https://zero123.cs.columbia.edu/	499	GaggiX	35242193	digraph{subgraph cluster_abstract{label="Abstract";"Zero - 1 - to - 3"->"Novel View Synthesis";"Zero - 1 - to - 3"->"Single - View 3D Reconstruction (Geometry)";"Novel View Synthesis"->"Leverage geometric priors from diffusion models";"Novel View Synthesis"->"Conditional diffusion model";"Novel View Synthesis"->"Use synthetic dataset";"Novel View Synthesis"->"Zero - shot generalization";"Single - View 3D Reconstruction (Geometry)"->"Apply Zero - 1 - to - 3";"Single - View 3D Reconstruction (Geometry)"->"Compare with state - of - the - art models";}subgraph cluster_novel_view{label="Novel View Synthesis";"In - the - wild images"->"Google Scanned Objects";"In - the - wild images"->"RTMV datasets";"Limited rotation angles (30 degrees)"->"Limited storage space";"Full custom demo (GPU server)"->"Upload own image";"Full custom demo (GPU server)"->"Run locally with code";}subgraph cluster_single_view{label="Single - View 3D Reconstruction (Geometry)";"Input Image"->"Ground Truth";"Input Image"->"Ours";"Input Image"->"Point - E";"Input Image"->"MCC";}}
Google Bard waitlist	https://bard.google.com/	450	tfsh	35246260	digraph{"Sign in"->"Google apps";"Sign in"[URL="https://accounts.google.com/ServiceLogin?passive=1209600&continue=https://gemini.google.com/&followup=https://gemini.google.com/&ec=GAZAkgU"];}
Typst, a new markup-based typesetting system, is now open source	https://github.com/typst/typst	394	reknih	35250210	digraph TypstOverview{rankdir=TB;node[shape=box, style=rounded, fontname="Helvetica", fontsize=12];edge[fontname="Helvetica", fontsize=10];Typst[label="Typst\n(Typesetting System)", fillcolor="#D3D3D3", style=filled];Markup[label="Built-in Markup", fillcolor="#ADD8E6", style=filled];Functions[label="Flexible Functions", fillcolor="#ADD8E6", style=filled];Scripting[label="Scripting System", fillcolor="#ADD8E6", style=filled];Math[label="Math Typesetting", fillcolor="#ADD8E6", style=filled];Bibliography[label="Bibliography Management", fillcolor="#ADD8E6", style=filled];Incremental[label="Incremental Compilation", fillcolor="#ADD8E6", style=filled];ErrorHandling[label="Friendly Error Messages", fillcolor="#ADD8E6", style=filled];CLI[label="CLI", fillcolor="#FFDAB9", style=filled];OnlineEditor[label="Collaborative Online Editor", fillcolor="#FFDAB9", style=filled];Documentation[label="Documentation", fillcolor="#FFDAB9", style=filled];Discord[label="Discord Server", fillcolor="#FFDAB9", style=filled];Packages[label="Community Packages", fillcolor="#FFDAB9", style=filled];Contributing[label="Contributing", fillcolor="#FFDAB9", style=filled];Users[label="Users", fillcolor="#90EE90", style=filled];Typst->Markup;Typst->Functions;Typst->Scripting;Typst->Math;Typst->Bibliography;Typst->Incremental;Typst->ErrorHandling;Typst->CLI;Typst->OnlineEditor;Typst->Documentation;Typst->Discord;Typst->Packages;Typst->Contributing;Users->Typst;Users->CLI;Users->OnlineEditor;Users->Documentation;Users->Discord;Users->Packages;Users->Contributing;subgraph cluster_core{label="Core Features";Markup;Functions;Scripting;Math;Bibliography;Incremental;ErrorHandling;}subgraph cluster_ecosystem{label="Ecosystem";CLI;OnlineEditor;Documentation;Discord;Packages;Contributing;}}
MySQL for Developers	https://planetscale.com/courses/mysql-for-developers/introduction/course-introduction	334	AYBABTME	35247242	digraph MySQLCourse{rankdir=TB;subgraph cluster_MySQLCourse{label="MySQL for Developers Course";subgraph cluster_Sections{label="Sections";"Section 1: Designing and efficient schema in MySQL"->"Section 2: Indexing in MySQL"->"Section 3: Writing efficient and effective queries"->"Section 4: Examples";}subgraph cluster_WhoFor{label="Who this is for";"Developers (no prior database knowledge required)"}subgraph cluster_ScreenOverview{label="Screen overview";"Using TablePlus client on Mac"}subgraph cluster_Conclusion{label="Conclusion";"Become an expert user of MySQL as a developer"}}"Section 1: Designing and efficient schema in MySQL"[shape=box];"Section 2: Indexing in MySQL"[shape=box];"Section 3: Writing efficient and effective queries"[shape=box];"Section 4: Examples"[shape=box];"Developers (no prior database knowledge required)"[shape=box];"Using TablePlus client on Mac"[shape=box];"Become an expert user of MySQL as a developer"[shape=box];}
uBlock Origin 1.48 adds readiness status, code viewer, and other fixes	https://github.com/gorhill/uBlock/releases/tag/1.48.0	330	rc00	35248517	digraph{subgraph cluster_release{label="Release";"Commits to master since this release"->"Commits since last release";}subgraph cluster_install{label="Install";"Firefox"->"uBlock0_1.48.0.firefox.signed.xpi";"Chromium"->"https://chrome.google.com/webstore/detail/ublock-origin/cjpalhdlnbpafiamejdnhcphjbkeiagm";"Edge"->"https://microsoftedge.microsoft.com/addons/detail/odfafepnkmbhccpbejgmiehpchacaeak";"Opera"->"https://addons.opera.com/en/extensions/details/ublock/";}subgraph cluster_new{label="New";"Readiness status at browser launch"->{"Yellowish toolbar icon", "Yellowish! badge while working", "Yellowish! badge when ready", "Remediate browser launch filtering"};"Code viewer"->{"View beautified source code", "FilterAuthorMode setting"};}subgraph cluster_fixes{label="Fixes / changes";"Fix broken http header filtering";"Prevent dashboard from loading at browser launch until ready";"Support removing whole lines of text with regex in m3u - prune scriptlet";"Fix broken filter parsing when prepended with spaces";"Context of about:blank is that of parent frame (popup option)";"Add experimental href - sanitizer scriptlet";"Prevent dialog box from overflowing logger's viewport";"Make parser take into account filterOnHeaders setting";"Show a distinct toolbar icon until filtering engines are fully initialized";"Add source code viewer";}}
Clifford Stoll beat the Russians, then made useless, wondrous objects (2016)	https://alumni.berkeley.edu/california-magazine/spring-2016-war-stories/how-berkeley-eccentric-beat-russians-and-then-made/	327	Michelangelo11	35240962	digraph CliffStollLife{rankdir=TB;node[shape=box, style=rounded, fontname="Arial", fontsize=12];edge[color=blue, arrowhead=vee];subgraph cluster_earlylife{label="Early Life & Career";style=filled;color=lightgrey;EarlyLife[label="Ph.D. in Astronomy\nDream Job: Telescope Optics"];ComputerCenter[label="Transferred to Computer Center\nLBL, 1986"];}subgraph cluster_cybersleuth{label="Cold War Cybersleuth";style=filled;color=lightblue;AccountingError[label="75-cent Accounting Error\nUnauthorized User"];HackerTrack[label="10 Months Tracking\nHacker's Activities"];MITRE[label="Call Center at MITRE\nDefense Contractor"];OperationShowerhead[label="Operation Showerhead\nHoneypot Sting"];MarkusHess[label="Markus Hess\nHanover Hacker"];Trial[label="Trial & Conviction\n1990"];}subgraph cluster_postcyber{label="Post-Cyber Fame";style=filled;color=lightgreen;CuckoosEgg[label="Best-Selling Book\nThe Cuckoo's Egg"];SiliconSnakeOil[label="Book: Silicon Snake Oil\nCritique of Internet"];HighTechHeretic[label="Book: High-Tech Heretic\nCriticism of Tech"];}subgraph cluster_kleinbottles{label="Acme Klein Bottles";style=filled;color=lightpink;KleinBottles[label="Founder & Proprietor\nAcme Klein Bottles"];Glassware[label="Collaboration with\nTom Adams & George Chittenden"];Sizes[label="Various Sizes\nFrom 3.5-inch to 3.5-foot"];}EarlyLife->ComputerCenter[label="Grant Money Ran Out"];ComputerCenter->AccountingError[label="Second Day on Job"];AccountingError->HackerTrack[label="Fascinated by Challenge"];HackerTrack->MITRE[label="Tracing the Call"];MITRE->OperationShowerhead[label="Need to Reveal Identity"];OperationShowerhead->MarkusHess[label="Hacker Bit on Honeypot"];MarkusHess->Trial[label="Trial & Conviction"];Trial->CuckoosEgg[label="Published Book"];CuckoosEgg->SiliconSnakeOil[label="Critique of Internet"];SiliconSnakeOil->HighTechHeretic[label="Further Criticism"];HighTechHeretic->KleinBottles[label="Third Career"];KleinBottles->Glassware[label="Collaboration"];Glassware->Sizes[label="Variety of Sizes"];}
