title	url	points	by	hnId	dot
Astral to Join OpenAI	https://astral.sh/blog/openai	1206	ibraheemdev	47438723	digraph AstralToCodex{rankdir=TB;node[shape=box, style=rounded, fontname="Helvetica", fontsize=12, margin=0.2];Astral[label="Astral\n(Tools: Ruff, uv, ty)"];OpenAI[label="OpenAI\n(Codex team)"];Impact[label="Open‑source impact\nHundreds of M downloads"];Productivity[label="Goal: Make programming\nmore productive"];AI_Frontier[label="AI frontier\n(Codex)"];Thanks[label="Thank you\nTeam • Investors • Users"];Astral->OpenAI[label="joining"];Astral->Impact[label="impact"];Impact->Productivity[label="drives"];Productivity->AI_Frontier[label="future"];AI_Frontier->Thanks[label="continuing"];Thanks->Astral[label="gratitude"];}
Afroman found not liable in defamation case	https://nypost.com/2026/03/18/us-news/afroman-found-not-liable-in-bizarre-ohio-defamation-case/	1095	antonymoose	47436950	digraph G{node[shape=box, style=filled, color=lightblue, fontcolor=black];"Undefined"[label="No Content / Undefined"];}
Austin’s surge of new housing construction drove down rents	https://www.pew.org/en/research-and-analysis/articles/2026/03/18/austins-surge-of-new-housing-construction-drove-down-rents	773	matthest	47433058	digraph AustinHousing{rankdir=LR;node[fontname="Helvetica" fontsize=10 style=filled fillcolor=lightblue];edge[color=darkblue];Problem[label="Explosive Growth\n→ Housing Shortage"];Reforms[label="Policy Reforms\n• Mixed‑Use (VMU)\n• Targeted Rezoning\n• ADUs\n• Parking Reform\n• Bonds\n• Density Bonuses"];Outcomes[label="Results (2015‑2024)\n• +120k Units (+30%)\n• Rent ↓ 7% (2023‑24)\n• Affordability ↑\n 95% → 84% AMI"];Mechanisms[label="Key Mechanisms\n• Streamlined Permitting\n• AI Pre‑check\n• Height Flexibility"];Problem->Reforms;Reforms->Outcomes;Reforms->Mechanisms;Mechanisms->Outcomes;}
A sufficiently detailed spec is code	https://haskellforall.com/2026/03/a-sufficiently-detailed-spec-is-code	590	signa11	47434047	digraph G{rankdir=TB;bgcolor="transparent";node[shape=box, style=filled, fillcolor="#f0f8ff", fontname="Helvetica", fontsize=12, margin=0.3];edge[fontname="Helvetica", fontsize=10, color="#666666"];SpecIsCode[label="A Sufficiently Detailed\nSpec Is Code", shape=ellipse, fillcolor="#e6f3ff", fontsize=14, penwidth=2];Misconception1[label="Misconception 1:\nSpecs are simpler than code", fillcolor="#ffe6e6"];Misconception2[label="Misconception 2:\nSpec work is more thoughtful\nthan coding", fillcolor="#ffe6e6"]; SymphonyExample[label="Symphony SPEC.md:\n- Contains DB schema\n- Pseudocode algorithms\n- Explicit code snippets\n- 'Cheat sheet' sections", fillcolor="#fff0e6"];Flakiness[label="Flakiness:\nEven detailed specs\nfail to generate\nreliable code", fillcolor="#fff0e6"];Slop[label="Spec slop:\nAI-generated specs lack\ncoherence & clarity\n(optimizing for speed)", fillcolor="#fff0e6"];NarrowInterfaces[label="Narrow interfaces\n(Dijkstra):\nPrecision requires\ncode-like formalism", fillcolor="#e6ffe6"];GarbageInOut[label="Garbage in,\nGarbage out:\nConfused specs →\nConfused code", fillcolor="#e6ffe6"];NotTimeSaving[label="Specs are not\ntime-saving devices", fillcolor="#e6ffe6"];SpecIsCode->{Misconception1 Misconception2}; Misconception1->SymphonyExample[label="Counterexample"];SymphonyExample->NarrowInterfaces[label="Leads to"]; Misconception1->Flakiness[label="Even then"];Flakiness->GarbageInOut[label="Illustrates"]; Misconception2->Slop[label="When optimized\nfor delivery"];Slop->GarbageInOut;{NarrowInterfaces GarbageInOut}->NotTimeSaving; subgraph cluster_misconceptions{label="Agentic Coding Misconceptions";fontname="Helvetica";fontsize=11;style=dashed;color="#999999";Misconception1;Misconception2;} subgraph cluster_evidence{label="Evidence from Symphony Example";fontname="Helvetica";fontsize=11;style=dashed;color="#999999";SymphonyExample;Flakiness;Slop;} subgraph cluster_consequences{label="Core Conclusions";fontname="Helvetica";fontsize=11;style=dashed;color="#999999";NarrowInterfaces;GarbageInOut;NotTimeSaving;}}
Google details new 24-hour process to sideload unverified Android apps	https://arstechnica.com/gadgets/2026/03/google-details-new-24-hour-process-to-sideload-unverified-android-apps/	479	0xedb	47442690	digraph AndroidDeveloperVerification{rankdir=TB;node[shape=box, style=filled, fillcolor=lightblue]; labelloc="t";label="Google's Android Developer Verification System (2026)";fontsize=20; Google[label="Google's Developer Verification\nfor Android"];Verification[label="Developer Verification Process\n- Provide ID\n- Upload signing keys\n- Pay $25 fee"];VerifiedApps[label="Verified Apps\n(Can be installed normally)"];UnverifiedApps[label="Unverified Apps\n(Blocked by default)"];AdvancedFlow[label="Advanced Flow\n(Bypass verification)"]; subgraph cluster_advanced_flow{label="Advanced Flow Steps";fontsize=14;style=filled;color=lightgrey; Step1[label="1. Enable Developer Options\n(Tap build number 7x)"];Step2[label="2. Open Developer Options\nFind 'Allow Unverified Packages'"];Step3[label="3. Toggle and confirm\nyou're not being coerced"];Step4[label="4. Enter device unlock PIN/password"];Step5[label="5. Restart device"];Step6[label="6. Wait 24 hours"];Step7[label="7. Return to menu after delay"];Step8[label="8. Select 'Allow temporarily'\nor 'Allow indefinitely'"];Step9[label="9. Confirm understanding of risks"];Step10[label="10. Install unverified apps\nwith 'Install anyway' option"];} subgraph cluster_implementation{label="Implementation Timeline";fontsize=14;style=filled;color=lightyellow; Sept2026[label="September 2026\nBrazil, Singapore,\nIndonesia, Thailand"];Future2026[label="Later 2026\nGlobal rollout"];Android16[label="Integrated with\nAndroid 16.1"];} Rationale[label="Rationale:\n- Combat malware\n- 50x more malware outside Play Store\n- Prevent social engineering attacks\n- Balance security with openness"]; Google->Verification;Verification->VerifiedApps[label="Successful"];Verification->UnverifiedApps[label="Unsuccessful/Not completed"];UnverifiedApps->AdvancedFlow[label="Bypass option"]; Step1->Step2->Step3->Step4->Step5->Step6->Step7->Step8->Step9->Step10; Google->Rationale;Google->Sept2026;Sept2026->Future2026;Android16->Sept2026; edge[color=blue, fontcolor=blue];{rank=same;Google Rationale}}
“Your frustration is the product”	https://daringfireball.net/2026/03/your_frustration_is_the_product	424	llm_nerd	47437655	digraph WebExperience{rankdir=TB;node[style=filled, style=rounded, fontname="Helvetica", fontsize=12, margin=0.2];edge[fontname="Helvetica", fontsize=11];root[label="Web Experience\n(Hostile UX)" fillcolor="#F2F2F2"];dataVolume[label="49 MB / 422\nRequests\n(Slow load)" fillcolor="#E0E0E0"];metricsDriven[label="Metrics‑Driven UX\n(CPM, Time‑on‑Page)" fillcolor="#E0E0E0"];adOverload[label="Ad/Modal Overload\nRepeated Ads\n& Interruptions" fillcolor="#E0E0E0"];readerRespect[label="Reader Not Respected\nHostage to Auction\nIncentives" fillcolor="#E0E0E0"];printContrast[label="Print vs Web\nPrint = Respectful\nWeb = Adversarial" fillcolor="#E0E0E0"];appPush[label="App Push\n‘Download Our App’\nMisunderstanding Web" fillcolor="#E0E0E0"];iceberg[label="Ocean‑Liner Analogy\nTrying to Hit Icebergs" fillcolor="#E0E0E0"];root->dataVolume[label="causes"];root->metricsDriven[label="driven by"];root->adOverload[label="manifests as"];root->readerRespect[label="results in"];root->printContrast[label="contrast highlights"];root->appPush[label="exemplifies"];root->iceberg[label="metaphor for"];dataVolume->adOverload[label="enables"];metricsDriven->adOverload[label="fuels"];adOverload->readerRespect[label="exacerbates"];readerRespect->printContrast[label="emphasizes"];printContrast->appPush[label="vs"];appPush->iceberg[label="mirrors"];}
Denmark was reportedly preparing for full-scale war with the US over Greenland	https://bsky.app/profile/chriso-wiki.bsky.social/post/3mhfsau25uk2f	392	mariuz	47437782	digraph G{"chriso-wiki.bsky.social"[shape=ellipse, style=filled, fillcolor="#4A90E2", fontcolor=white, label="chriso-wiki"];"Bluesky"[shape=box, style=filled, fillcolor="#FF7F50", label="Bluesky"];"chriso-wiki.bsky.social"->"Bluesky"[label="posts on", fontsize=10, color="#555"];}
Afroman Wins Civil Trial over Use of Police Raid Footage in His Music Videos	https://www.nytimes.com/2026/03/19/us/afroman-trial-lemon-cake-verdict.html	383	pseudolus	47438001	digraph NYTimes{rankdir=TB;node[shape=box, style=filled, color="#f0f0f0", fontname="Helvetica"];edge[style=solid, color="#555"];hub[label="NYTimes.com", shape=ellipse, width=3, height=1.5, style=filled, fillcolor="#ffcc99", fontname="Helvetica"];news[label="News", shape=box, style=filled, fillcolor="#cce5ff"];opinion[label="Opinion", shape=box, style=filled, fillcolor="#d9eaff"];arts[label="Arts", shape=box, style=filled, fillcolor="#e6ffcc"];science[label="Science", shape=box, style=filled, fillcolor="#ffe6cc"];travel[label="Travel", shape=box, style=filled, fillcolor="#ffd9b3"];{rank=same;news;opinion;arts;science;travel;}news->hub;opinion->hub;arts->hub;science->hub;travel->hub;}
Anthropic takes legal action against OpenCode	https://github.com/anomalyco/opencode/pull/18186	372	_squared_	47444748	digraph G{rankdir=TB;node[shape=box style=filled color=lightblue fontname="Helvetica" fontsize=12];PR[label="Pull Request #18186\nAnthropic Legal Requests\n(Merged)"]; Files[label="Removed Files"];Plugins[label="Removed Plugins"];Headers[label="Removed/Modified Headers"];Docs[label="Documentation Updates"];SideEff[label="Side Effects / Issues"]; PR->Files[arrowhead=none];PR->Plugins[arrowhead=none];PR->Headers[arrowhead=none];PR->Docs[arrowhead=none];PR->SideEff[arrowhead=none]; Files->"anthropic-20250930.txt\n(deleted)"; Plugins->"opencode-anthropic-auth\n(plugin removed)"; Headers->"User‑Agent header\nremoved for non‑Anthropic providers"; Docs->"providers.mdx\nstale step description"; SideEff->"User‑Agent regression\n(affects OpenAI, Google, Azure, etc.)";SideEff->"Stale documentation prose\n(reference to removed UI option)"; SideEff->"Potential merge blocker";}
macOS 26 breaks custom DNS settings including .internal	https://gist.github.com/adamamyl/81b78eced40feae50eae7c4f3bec1f5a	318	adamamyl	47440759	digraph BugReport{rankdir=LR;node[fontname="Helvetica" style=filled, fontsize=12];"User Application\n(ping, curl, getaddrinfo)"[fillcolor="#E8F5E9"];"mDNSResponder (macOS 26 bug)"[fillcolor="#FFCCBC"];"Resolver File\n/etc/resolver/<TLD>"[fillcolor="#BBDEFB"];"dnsmasq (local DNS server)"[fillcolor="#C8E6C9"];"Custom TLD (e.g., .internal, .test)"[fillcolor="#FFF3E0"];"Expected Path\n(Unicast query → dnsmasq)"[fillcolor="#A5D6A7"];"Actual Path\n(mDNS-only, no traffic)"[fillcolor="#EF9A9A"];"Workaround\n(/etc/hosts)"[fillcolor="#FFD54F"];"Impact\n(Development workflow broken)"[fillcolor="#B39DDB"];"User Application\n(ping, curl, getaddrinfo)"->"mDNSResponder (macOS 26 bug)"[label="DNS query"];"mDNSResponder (macOS 26 bug)"->"Custom TLD (e.g., .internal, .test)"[label="Intercepts as mDNS"];"Custom TLD (e.g., .internal, .test)"->"Expected Path\n(Unicast query → dnsmasq)"[label="Should forward"];"mDNSResponder (macOS 26 bug)"->"Actual Path\n(mDNS-only, no traffic)"[label="Returns NXDOMAIN"];"Expected Path\n(Unicast query → dnsmasq)"->"dnsmasq (local DNS server)"[label="Forward"];"dnsmasq (local DNS server)"->"Custom TLD (e.g., .internal, .test)"[label="Answers"];"Actual Path\n(mDNS-only, no traffic)"->"Impact\n(Development workflow broken)"[label="Silent failure"];"Workaround\n(/etc/hosts)"->"User Application\n(ping, curl, getaddrinfo)"[label="Bypass mDNSResponder"];edge[fontname="Helvetica" fontsize=10];label[fontname="Helvetica" fontsize=12];}
