title	url	points	by	hnId	dot
Apple M3 Ultra	https://www.apple.com/newsroom/2025/03/apple-reveals-m3-ultra-taking-apple-silicon-to-a-new-extreme/	782	ksec	43266453	digraph M3_Ultra{rankdir=TB;node[shape=box, style=filled, color=lightblue];M3_Ultra[label="M3 Ultra", fillcolor=orange];Performance[label="Performance\n32-core CPU\n80-core GPU"];Memory[label="Unified Memory\nUp to 512GB"];Thunderbolt5[label="Thunderbolt 5\n120 Gb/s"];Technologies[label="Advanced Technologies\nUltraFusion, Media Engine, Secure Enclave"];Environment[label="Energy Efficient\nCarbon Neutral"];M3_Ultra->Performance;M3_Ultra->Memory;M3_Ultra->Thunderbolt5;M3_Ultra->Technologies;M3_Ultra->Environment;Performance->CPU[label="24 Performance\n8 Efficiency Cores"];Performance->GPU[label="80 Cores"];Performance->NeuralEngine[label="32 Cores"];Memory->HighBandwidth[label="800GB/s"];Memory->LowLatency[label="Optimized for Pro Workloads"];Thunderbolt5->DataTransfer[label="2x Faster than Thunderbolt 4"];Thunderbolt5->Expansion[label="Supports External Storage, Docking, Hubs"];Technologies->UltraFusion[label="10,000 High-Speed Connections"];Technologies->MediaEngine[label="H.264, HEVC, ProRes"];Technologies->SecureEnclave[label="Hardware-Verified Security"];Environment->PowerEfficiency[label="Industry-Leading"];Environment->CarbonNeutral[label="Apple 2030 Goal"];}
Brother accused of locking down third-party printer ink cartridges	https://www.tomshardware.com/peripherals/printers/brother-accused-of-locking-down-third-party-printer-ink-cartridges-via-firmware-updates-removing-older-firmware-versions-from-support-portals	503	m463	43261933	digraph BrotherPrinterIssue{rankdir=TB;node[shape=box, style=filled, color=lightblue];Brother[label="Brother", shape=ellipse, color=orange];FirmwareUpdate[label="Forced Firmware Update"];ThirdPartyCartridges[label="Third-Party Ink Cartridges"];OlderFirmwareRemoved[label="Older Firmware Versions Removed"];ConsumerImpact[label="Consumer Impact"];LouisRossmann[label="Louis Rossmann (RepairTuber)", shape=ellipse, color=yellow];Brother->FirmwareUpdate[label="Executes"];FirmwareUpdate->ThirdPartyCartridges[label="Disables"];FirmwareUpdate->OlderFirmwareRemoved[label="Removes"];OlderFirmwareRemoved->ConsumerImpact[label="Prevents Rollback"];ThirdPartyCartridges->ConsumerImpact[label="Renders Unusable"];LouisRossmann->Brother[label="Accuses", color=red, fontcolor=red];LouisRossmann->ConsumerImpact[label="Highlights", color=red, fontcolor=red];{rank=same;Brother LouisRossmann}{rank=same;FirmwareUpdate ThirdPartyCartridges OlderFirmwareRemoved}}
Mox – modern, secure, all-in-one email server	https://www.xmox.nl/	502	yamrzou	43261729	digraph MoxEmailSolution{rankdir=TB;node[shape=box, style=rounded];CompleteEmailSolution[label="Complete Email Solution\nFeatures: IMAP4, SMTP, SPF, DKIM, DMARC, MTA-STS, DANE, DNSSEC,\nJunk Filtering, Internationalization, Automatic TLS, Webmail"];QuickEasy[label="Quick & Easy\nQuickstart command, Secure setup, Maintenance via web/config"];HighQualitySecure[label="High Quality & Secure\nModern Go code, Automated tests, Fuzz-tested, Well-documented"];OpenSource[label="Open Source\nMIT-licensed, GitHub repository"];LatestRelease[label="Latest Release\nv0.0.14, Release Notes, Download Binaries"];News[label="News\nRelease updates, FOSDEM talks"];QuickstartDemo[label="Quickstart Demo\nEasy setup, Local testing"];Background[label="Background\nStarted in 2021, Modern email protocols, Sponsored by NLnet/EU"];CompleteEmailSolution->QuickEasy;CompleteEmailSolution->HighQualitySecure;CompleteEmailSolution->OpenSource;OpenSource->LatestRelease;OpenSource->News;QuickEasy->QuickstartDemo;HighQualitySecure->Background;CompleteEmailSolution[fillcolor="#f0f8ff", style=filled];QuickEasy[fillcolor="#e6ffe6", style=filled];HighQualitySecure[fillcolor="#fffacd", style=filled];OpenSource[fillcolor="#ffebcd", style=filled];LatestRelease[fillcolor="#f5f5f5", style=filled];News[fillcolor="#f5f5f5", style=filled];QuickstartDemo[fillcolor="#e6ffe6", style=filled];Background[fillcolor="#fffacd", style=filled];}
MacBook Air M4	https://www.apple.com/macbook-air/	454	tosh	43266537	digraph MacBookAir{rankdir=TB;node[shape=box, style=rounded, fontname="Arial", fontsize=12];edge[fontname="Arial", fontsize=10];Apple[label="Apple", fillcolor="#f2f2f2", style=filled];MacBookAir[label="MacBook Air\n13-inch & 15-inch", fillcolor="#e6f3ff", style=filled];Features[label="Key Features", fillcolor="#ffe6e6", style=filled];Ecosystem[label="Apple Ecosystem", fillcolor="#e6ffe6", style=filled];M4Chip[label="M4 Chip\n- Up to 23x faster\n- Neural Engine for AI"];Design[label="Design\n- Lightweight & Thin\n- Recycled Materials\n- Sky Blue Color"];Display[label="Liquid Retina Display\n- 13.6” & 15.3”\n- True Tone Technology"];Battery[label="Battery Life\n- Up to 18 hours"];AppleIntelligence[label="Apple Intelligence\n- AI-powered features\n- Privacy-focused"];iPhone[label="iPhone Integration\n- Mirroring\n- Calls & Texts"];Accessories[label="Accessories\n- MagSafe\n- Thunderbolt Ports"];TradeIn[label="Apple Trade In\n- Get credit for upgrades"];Education[label="Education & Business\n- Special offers"];Apple->MacBookAir;MacBookAir->Features;Features->{M4Chip, Design, Display, Battery, AppleIntelligence};MacBookAir->Ecosystem;Ecosystem->{iPhone, Accessories, TradeIn, Education};{rank=same;M4Chip, Design, Display, Battery, AppleIntelligence}{rank=same;iPhone, Accessories, TradeIn, Education}}
Richard Sutton and Andrew Barto Win 2024 Turing Award	https://awards.acm.org/about/2024-turing	440	camlinke	43264847	digraph TuringAward2024{rankdir=TB;node[shape=box];Award[label="2024 Turing Award" shape=ellipse style=filled fillcolor=lightblue];Recipients[label="Recipients" shape=box];Barto[label="Andrew G. Barto\n- Professor Emeritus\n- University of Massachusetts, Amherst"];Sutton[label="Richard S. Sutton\n- Professor\n- University of Alberta"];Contribution[label="Contributions" shape=box];RL[label="Reinforcement Learning\n- Conceptual and algorithmic foundations\n- Key algorithms: Temporal Difference Learning, Policy-Gradient Methods"];Significance[label="Significance" shape=box];Impact[label="Impact on AI\n- AlphaGo\n- ChatGPT\n- Applications in robotics, optimization, and neuroscience"];Award->Recipients;Recipients->Barto;Recipients->Sutton;Award->Contribution;Contribution->RL;Contribution->Significance;Significance->Impact;}
The Demoralization is just Beginning	https://geohot.github.io//blog/jekyll/update/2025/03/03/demoralization-is-just-beginning.html	423	surprisetalk	43261941	digraph TradeEvolution{rankdir=TB;node[shape=box, style=filled, color=lightblue];"US"[label="United States", shape=ellipse, color=orange];"China"[label="China", shape=ellipse, color=red];"Japan"[label="Japan", shape=ellipse, color=green];"Dollar"[label="Dollar Production", shape=box];"Outsourcing"[label="Outsourcing Everything", shape=box];"ZIRP"[label="Zero Interest Rate Policy (ZIRP)", shape=box];"Scams"[label="Scams Feeding Scams", shape=box];"Steel"[label="Steel Production", shape=box];"Aluminum"[label="Aluminum Production", shape=box];"Chips"[label="Chip Production", shape=box];"BrainDrain"[label="Brain Drain the World", shape=box];"GoldBacked"[label="Back Dollar by Gold", shape=box];"US"->"Dollar"[label="Primary Product"];"Dollar"->"Outsourcing"[label="Used to"];"Outsourcing"->"ZIRP"[label="Resulted in"];"ZIRP"->"Scams"[label="Led to"];"China"->"Steel"[label="Dominates"];"China"->"Aluminum"[label="Dominates"];"China"->"Chips"[label="Dominates"];"US"->"BrainDrain"[label="Proposed Strategy"];"US"->"GoldBacked"[label="Proposed Strategy"];"Japan"->"US"[label="Historical Comparison", style=dotted];}
Tailscale is pretty useful	https://blog.6nok.org/tailscale-is-pretty-useful/	374	marban	43270835	digraph DeploymentStatus{rankdir=TB;node[shape=box, style=rounded, fontname="Arial"];Deployment[label="This Deployment\nis paused by the owner.", fillcolor="#FFCCCC", style="filled"];Connection[label="Your connection\nis working correctly.", fillcolor="#CCFFCC", style="filled"];Vercel[label="Vercel\nis working correctly.", fillcolor="#CCFFCC", style="filled"];Error[label="503: SERVICE_UNAVAILABLE\nCode: DEPLOYMENT_PAUSED\nID: sfo1::pxlgf-1741230395700-06032d343ce1", fillcolor="#FFCCCC", style="filled"];Visitor[label="If you are a visitor,\ncontact the website owner\nor try again later."];Owner[label="If you are the owner,\nplease read this documentation section\nor resume service.", URL="https://vercel.com/docs/accounts/spend-management#pausing-projects"];Deployment->Error;Error->Visitor;Error->Owner;Connection->Vercel[style=invis];}
Writing an LLM from scratch, part 8 – trainable self-attention	https://www.gilesthomas.com/2025/03/llm-from-scratch-8-trainable-self-attention	357	gpjt	43261650	digraph G{rankdir=TB;node[shape=box, style=rounded];Archives[label="Archives"];Categories[label="Categories"];Blogroll[label="Blogroll"];BlogPost[label="Blog Post:\nImplementing Self-Attention with Trainable Weights"];InputSequence[label="Input Sequence"];Tokenization[label="Tokenization"];TokenEmbeddings[label="Token Embeddings"];PositionEmbeddings[label="Position Embeddings"];InputEmbeddings[label="Input Embeddings"];SelfAttention[label="Self-Attention"];AttentionScores[label="Attention Scores"];AttentionWeights[label="Attention Weights"];ContextVectors[label="Context Vectors"];NextTokenPrediction[label="Next Token Prediction"];Archives->BlogPost;Categories->BlogPost;Blogroll->BlogPost;BlogPost->InputSequence;InputSequence->Tokenization;Tokenization->TokenEmbeddings;TokenEmbeddings->PositionEmbeddings;PositionEmbeddings->InputEmbeddings;InputEmbeddings->SelfAttention;SelfAttention->AttentionScores;AttentionScores->AttentionWeights;AttentionWeights->ContextVectors;ContextVectors->NextTokenPrediction;ScaledDotProductAttention[label="Scaled Dot-Product Attention"];QueryWeights[label="Query Weights (Wq)"];KeyWeights[label="Key Weights (Wk)"];ValueWeights[label="Value Weights (Wv)"];Projection[label="Projection into Query/Key/Value Spaces"];Softmax[label="Softmax Normalization"];SelfAttention->ScaledDotProductAttention;ScaledDotProductAttention->QueryWeights;ScaledDotProductAttention->KeyWeights;ScaledDotProductAttention->ValueWeights;QueryWeights->Projection;KeyWeights->Projection;ValueWeights->Projection;Projection->AttentionScores;AttentionScores->Softmax;Softmax->AttentionWeights;{rank=same;Archives;Categories;Blogroll}{rank=same;InputSequence;Tokenization;TokenEmbeddings;PositionEmbeddings;InputEmbeddings}{rank=same;SelfAttention;ScaledDotProductAttention}{rank=same;AttentionScores;AttentionWeights;ContextVectors;NextTokenPrediction}}
Apple takes UK to court over 'backdoor' order	https://www.theregister.com/2025/03/05/apple_reportedly_ipt_complaint/	326	latexr	43270079	digraph AppleUKLegalChallenge{rankdir=TB;node[shape=box, style=filled, color=lightblue];"Apple"->"UK Government"[label="Files Legal Challenge"];"UK Government"->"Investigatory Powers Tribunal (IPT)"[label="Order to Break Encryption"];"Investigatory Powers Tribunal (IPT)"[shape=ellipse, color=orange];"Apple"->"iCloud Data"[label="Disables Advanced Data Protection (ADP)"];"iCloud Data"[shape=ellipse, color=green];"UK Government"->"iCloud Data"[label="Seeks Access via Backdoor"];"Public Opinion"->"Apple"[label="Supports Encryption"];"Public Opinion"->"UK Government"[label="Concerns Over Privacy"];"Public Opinion"[shape=ellipse, color=pink];"Apple"->"Public Opinion"[label="Stands Against Backdoor"];"UK Government"->"Public Opinion"[label="National Security Justification"];edge[color=blue, fontcolor=darkgreen];node[fontname="Arial", fontsize=12];}
Apple unveils new Mac Studio	https://www.apple.com/newsroom/2025/03/apple-unveils-new-mac-studio-the-most-powerful-mac-ever/	292	ksec	43266474	digraph MacStudio{rankdir=TB;node[shape=box, style=filled, fillcolor=lightblue];MacStudio[label="Mac Studio", fillcolor=orange];M4Max[label="M4 Max Chip"];M3Ultra[label="M3 Ultra Chip"];Performance[label="Performance"];Connectivity[label="Connectivity"];Design[label="Compact Design"];AI[label="AI Capabilities"];AppleIntelligence[label="Apple Intelligence"];Thunderbolt5[label="Thunderbolt 5"];UnifiedMemory[label="Up to 512GB Unified Memory"];SSD[label="Up to 16TB SSD"];Environment[label="Environmentally Friendly"];macOSSequoia[label="macOS Sequoia"];StudioDisplay[label="Studio Display"];ProDisplayXDR[label="Pro Display XDR"];MagicAccessories[label="Magic Accessories"];MacStudio->M4Max;MacStudio->M3Ultra;M4Max->Performance;M3Ultra->Performance;MacStudio->Connectivity;Connectivity->Thunderbolt5;MacStudio->Design;MacStudio->AI;AI->AppleIntelligence;MacStudio->UnifiedMemory;MacStudio->SSD;MacStudio->Environment;MacStudio->macOSSequoia;MacStudio->StudioDisplay;MacStudio->ProDisplayXDR;MacStudio->MagicAccessories;Performance->"CPU/GPU/Neural Engine";"CPU/GPU/Neural Engine"->"Video Editing";"CPU/GPU/Neural Engine"->"3D Rendering";"CPU/GPU/Neural Engine"->"AI/ML Workloads";AppleIntelligence->"Writing Tools";AppleIntelligence->"Siri Improvements";AppleIntelligence->"Image Playground";Environment->"Recycled Materials";Environment->"Renewable Energy";Environment->"Low Carbon Footprint";macOSSequoia->"iPhone Mirroring";macOSSequoia->"Passwords App";macOSSequoia->"Safari Enhancements";StudioDisplay->"27-inch 5K Retina";ProDisplayXDR->"32-inch 6K Retina";MagicAccessories->"Magic Keyboard";MagicAccessories->"Magic Trackpad";MagicAccessories->"Magic Mouse";}
