title	url	points	by	hnId	dot
Trump wins presidency for second time	https://thehill.com/homenews/campaign/4969061-trump-wins-presidential-election/	1587	koolba	42057647	digraph G{rankdir=TB;node[shape=box, style=filled, color=lightgrey];edge[color=grey];Trump[label="Trump Wins Presidency", fillcolor="#FFB3BA"];Harris[label="Kamala Harris Loses", fillcolor="#BAFFC9"];Election[label="Tight Election"];Campaign[label="Campaign Developments"];Policy[label="Trump's Policy Plans"];Demographics[label="Voter Demographics"];Legal[label="Legal Issues"];GOP[label="Republican Party Dynamics"];Trump->Election;Harris->Election;Election->Campaign[label="Influenced by"];Election->Demographics[label="Influenced by"];Trump->Policy;Trump->GOP;Trump->Legal;GOP->Legal[label="Implications on"];{rank=same;Trump;Harris;}{rank=same;Campaign;Demographics;}{rank=same;Policy;Legal;}Campaign->"Criminal Trial"[label="Trump's"];Campaign->"Assassination Attempts"[label="Trump"];Campaign->"Biden Drops Out"[label="Change"];Demographics->"Latino Voters"[label="Gains"];Demographics->"Young Men"[label="Near Even"];Policy->"Deportation"[label="Massive"];Policy->"Tariffs"[label="Universal"];Policy->"Environmental Regulations"[label="Rollback"];GOP->"Conservative High Court"[label="Chance to Strengthen"];Legal->"Indictments"[label="Trump's"];Legal->"Impeachments"[label="Trump's"];Legal->"Conviction"[label="Trump's"];subgraph cluster0{node[shape=box];label="Election 2024";style=filled;color=lightblue;Election;Campaign;Demographics;Policy;Legal;GOP;}}
Useful built-in macOS command-line utilities	https://weiyen.net/articles/useful-macos-cmd-line-utilities	681	yen223	42057431	digraph macOSCommands{rankdir=LR;node[shape=box, style=filled, color=lightblue];macOSBashCommands[label="macOS Bash Commands", fillcolor=lightcoral];security[label="security\n(Keychain access)"];open[label="open\n(Open files)"];pbcopy[label="pbcopy\n(Copy to clipboard)"];pbpaste[label="pbpaste\n(Paste from clipboard)"];date[label="date -u\n(UTC date)"];networkQuality[label="networkQuality\n(Internet speed test)"];caffeinate[label="caffeinate\n(Prevent sleep)"];uuidgen[label="uuidgen\n(Generate UUID)"];mdfind[label="mdfind\n(Spotlight search)"];say[label="say\n(Make Mac speak)"];screencapture[label="screencapture\n(Take screenshots)"];networksetup[label="networksetup\n(Network configuration)"];sips[label="sips\n(Image processing)"];afinfo[label="afinfo\n(Audio metadata)"];mdls[label="mdls\n(File metadata)"];afconvert[label="afconvert\n(Audio conversion)"];diskutil[label="diskutil\n(Disk management)"];powermetrics[label="powermetrics\n(Power consumption)"];pmset[label="pmset\n(Power management)"];dot_clean[label="dot_clean\n(Clean dot files)"]; macOSBashCommands->{security, open, pbcopy, pbpaste, date, networkQuality, caffeinate, uuidgen, mdfind, say, screencapture, networksetup};macOSBashCommands->sips[style=dashed, label="Update"];sips->{afinfo, mdls, afconvert, diskutil, powermetrics, pmset, dot_clean}[style=dashed, label="Related"];graph[fontsize=10, margin=0.1];node[fontsize=8];edge[fontsize=8];}
Title drops in movies	https://www.titledrops.net/	472	gaws	42056923	digraph TitleDrops{rankdir=LR;node[shape=box, style=filled, color=lightblue];edge[color=grey];TitleDrops[label="Title Drops in Movies", fillcolor=lightyellow, style="filled,rounded"];TitleDrops->{"Iconic" "Eccentric" "Self-aware" "Cringe"};TitleDrops->{"Prevalence" "Frequency" "Quality Correlation" "Genre Influence"};DataSources[label="Data Sources", fillcolor=lightgrey];DataSources->{"OpenSubtitles" "IMDb"};TitleDrops->DataSources;Stats[label="Statistics", fillcolor=lightgreen];Stats->{"36.5% Movies\nHave Title Drop" "Average 10.3 Drops\nPer Title-Dropping Movie"};TitleDrops->Stats;Examples[label="Examples of Title Drops", fillcolor=lightpink];Examples->{"Barbie (267 drops)" "Mickey: The Story\nof a Mouse (309 drops)"};TitleDrops->Examples;Challenges[label="Challenges", fillcolor=lightcoral];Challenges->{"Matching Titles\nin Subtitles" "Sequel Titles" "Titles with Colons"};TitleDrops->Challenges;Trends[label="Trends Over Time", fillcolor=lightcyan];Trends->{"Rise in Multi-Drops"};TitleDrops->Trends;GenreInfluence[label="Genre Influence", fillcolor=lightgoldenrod];GenreInfluence->{"Biography" "Sport" "History" "Crime" "Romance" "War"};TitleDrops->GenreInfluence;Meaning[label="What does a movie title mean?", fillcolor=lightseagreen];Meaning->{"Marketing Instrument" "Artistic Expression" "Product Description"};TitleDrops->Meaning;Additional[label="Additional Analysis", fillcolor=lightsalmon];Additional->{"Character Named Films\nMore Drops" "Single Drop\nFilms"};TitleDrops->Additional;Feedback[label="Feedback", fillcolor=lightyellow];Feedback->{"Explore Dataset" "Contact"};TitleDrops->Feedback;subgraph cluster_Stats{label="Detailed Statistics";style=filled;color=lightgrey;"36.5% Movies\nHave Title Drop"->"Average 10.3 Drops\nPer Title-Dropping Movie";}subgraph cluster_Genres{label="Genres";style=filled;color=lightgoldenrod;"Biography"->"Sport"->"History"->"Crime"->"Romance"->"War";}}
New images of Jupiter	https://www.missionjuno.swri.edu/junocam/processing?source=all&ob_from=2024-10-01&ob_to=2024-11-01&phases%5B%5D=PERIJOVE+66&perpage=16	415	0xFACEFEED	42057851	digraph JunoCam{node[shape=box, style="rounded,filled", color=lightblue2, fontname="Arial"];edge[color=lightblue2, fontname="Arial"];"JunoCam"[fillcolor=lightblue];"Image Processing"[fillcolor=lightgoldenrod1];"Public Participation"[fillcolor=pink];"Scientific Challenges"[fillcolor=lightcoral];"Image Gallery"[fillcolor=lightseagreen];"Planning"->"JunoCam";"Discussion"->"JunoCam";"Voting"->"JunoCam";"Think Tank"->"JunoCam";"Image Processing"->"Raw Images";"Image Processing"->"Processed Images";"Raw Images"->"Download";"Processed Images"->"Upload";"Processed Images"->"Gallery Organization";"Public Participation"->"Community Contributions";"Public Participation"->"Artistic Showcase";"Public Participation"->"Citizen Science";"Scientific Challenges"->"Radiation Effects";"Scientific Challenges"->"Image Quality Issues";"Scientific Challenges"->"New Processing Techniques";"Image Gallery"->"JunoCam Images";"Image Gallery"->"Public Images";"Image Gallery"->"Featured Images";"JunoCam Images"->"Raw";"JunoCam Images"->"Processed";"JunoCam Images"->"Movies";"Public Images"->"Amateur Contributions";"Public Images"->"Professional Enhancements";"Featured Images"->"Highlighted Works";"JunoCam"->"Image Processing";"Image Processing"->"Public Participation";"Image Processing"->"Scientific Challenges";"Public Participation"->"Image Gallery";"Scientific Challenges"->"Image Gallery";"JunoCam"->"Mission Juno Home"[label="Part of"];"JunoCam"->"Spacecraft Instrument"[label="Located on"];}
Passport Photos	https://maxsiedentopf.com/passport-photos/	379	gaws	42069646	digraph G{node[fontname="Helvetica,Arial,sans-serif", shape=box, style=filled, color=lightblue];edge[color="darkgreen", arrowsize=0.8]; PassportPhotos[label="Passport Photos", fillcolor=lightgreen]; Rules[label="Official Rules\n(No Smile, Clear Background, No Glare)", fillcolor=orange]; Challenge[label="Challenging the Rules"]; Examples[label="Photograph Examples"]; Website[label="Max Siedentopf's Website", fillcolor=lightgrey];PassportPhotos->Rules;PassportPhotos->Challenge;Challenge->Examples[label=" By Testing"];Rules->Challenge[label=" Against"];PassportPhotos->Website[label="View on"]; Example1[label="No Smile"];Example2[label="Unusual Expressions"];Example3[label="Props"];Example4[label="Unconventional Poses"];Examples->Example1[label="e.g."];Examples->Example2[label="e.g."];Examples->Example3[label="e.g."];Examples->Example4[label="e.g."];Artworks[label="Artworks"];Biography[label="Biography"];Contact[label="Contact"];Website->Artworks;Website->Biography;Website->Contact;rankdir=LR;{rank=same;Examples;Example1;Example2;Example3;Example4}{rank=same;Website;Artworks;Biography;Contact}}
98.css – A design system for building faithful recreations of old UIs	https://jdan.github.io/98.css/	369	OuterVale	42056918	digraph G{node[shape=box, style=filled, color=lightgrey];rankdir=TB;"98.css"[shape=ellipse, style="filled", color="#87CEEB"];components[label="Components"];"98.css"->components; window[label="Window"];titleBar[label="Title Bar"];windowContents[label="Window Contents"];statusBar[label="Status Bar"]; "98.css"->window;window->titleBar;window->windowContents;window->statusBar;components->Button;components->Checkbox;components->OptionButton;components->GroupBox;components->TextBox;components->Slider;components->Dropdown;components->TreeView;components->Tabs;components->TableView;components->ProgressIndicator;Button->"Default Button";Button->"Active Button";Button->"Disabled Button";Button->"Focused Button";Checkbox->"Checked";Checkbox->"Disabled";OptionButton->"Checked Option";OptionButton->"Disabled Option";"98.css"->"Issues, Contributing, etc.";edge[color="#87CEEB"];{rank=same;titleBar;windowContents;statusBar;}}
Tracker Beeper (2022)	https://berthub.eu/articles/posts/tracker-beeper/	367	gaws	42057036	digraph DataVisualization{node[shape=box, style=filled, color=lightblue];Concept[label="Concept of Data Tracking Visualization"];Implementation[label="Implementation of Googerteller"];Impact[label="Impact and Publicity"];Goals[label="Future Goals"];Demo[label="Live Demo Concept"];Support[label="Tracker Support"];Concept->Implementation[label="Leads to"];Implementation->Impact[label="Results in"];Impact->Goals[label="Inspires"];Goals->Demo[label="Includes"];Goals->Support[label="Expands to"];subgraph cluster_implementation{label="Implementation Details";color=lightgrey;Linux[label="Linux Support"];OSX[label="OSX Support"];BSD[label="BSD Support"];CommandLine[label="Command Line Interface"];Linux->CommandLine;OSX->CommandLine;BSD->CommandLine;}subgraph cluster_impact{label="Impact Details";color=lightgrey;Publicity[label="Million Views"];NewsCoverage[label="News Sites Coverage"];Publicity->NewsCoverage[label="Leads to"];}subgraph cluster_goals{label="Future Goals";color=lightgrey;WindowsSupport[label="Windows Version"];MobileSupport[label="Mobile Versions"];TrackerCustomization[label="Customizable Trackers"];SoundCustomization[label="Customizable Sounds"];Goals->WindowsSupport;Goals->MobileSupport;Goals->TrackerCustomization;Goals->SoundCustomization;}subgraph cluster_demo{label="Demo Setup";color=lightgrey;WiFi[label="Low Power WiFi"];QRCode[label="QR Code for Network"];Speakers[label="Multiple Speakers"];WiFi->QRCode;QRCode->Speakers;}subgraph cluster_support{label="Tracker Support";color=lightgrey;Google[label="Google"];Facebook[label="Facebook"];Others[label="Other Trackers"];Support->Google;Support->Facebook;Support->Others;}}
Learning not to trust the All-In podcast	https://passingtime.substack.com/p/learning-not-to-trust-the-all-in	297	paulpauper	42065538	digraph G{rankdir=TB;node[fontname="Arial", fontsize=10, shape=box, style=filled, color=lightblue];edge[fontname="Arial", fontsize=8];Debate[label="Debate on U.S. Economy\n(Bull vs. Bear)"];Podcast[label="All-In Podcast\nDiscusses Economy"];GDPClaim[label="85% of GDP Growth\nfrom Government Spending", shape=ellipse, color=orange];FactCheck[label="Fact Check:\n30.1% of GDP Growth\nfrom Government Spending", shape=ellipse, color=green];Conclusion[label="Misrepresentation of Data\nby Chamath Palihapitiya"];HistoricalData[label="Government Spending\nTypical for Post-Great Recession Era"];PersonalView[label="Author's View:\nPodcast Unreliable"];Debate->Podcast[label="Trigger"];Podcast->GDPClaim[label="Discusses"];GDPClaim->FactCheck[label="Verification"];FactCheck->Conclusion[label="Leads to"];Conclusion->HistoricalData[label="Context"];Conclusion->PersonalView[label="Result"];}
Starship's Sixth Flight Test	https://www.spacex.com/launches/mission/?missionId=starship-flight-6	275	hnburnsy	42067265	digraph G{node[shape=rectangle, style=filled, color=lightblue];edge[color=darkblue, arrowsize=0.8];subgraph cluster_Dragon{label="Dragon's Journey to ISS";style=filled;color=lightgrey;Liftoff[label="01. LIFTOFF"];OrbitActivation[label="02. ORBIT ACTIVATION"];PhasingBurns[label="03. PHASING BURNS"];ApproachInitiation[label="04. APPROACH INITIATION"];ProximityOperation[label="05. PROXIMITY OPERATION"];Docking[label="06. DOCKING &\nPRESSURIZATION"]; Liftoff->OrbitActivation[label="Falcon 9 Launch"];OrbitActivation->PhasingBurns[label="Orbit Activation"];PhasingBurns->ApproachInitiation[label="Delta-V Maneuvers"];ApproachInitiation->ProximityOperation[label="Final Orbit Raise"];ProximityOperation->Docking[label="Autonomous Approach"];{rank=same;Liftoff;"Thruster Burn"[style=invis];}"Thruster Burn"->PhasingBurns[style=invis];ISS[label="ISS", shape=ellipse, style=filled, color=lightgreen];Docking->ISS[label="Docking"];}node[fontname="Arial", fontsize=10];edge[fontname="Arial", fontsize=8];}
Private Cloud Compute Security Guide	https://security.apple.com/documentation/private-cloud-compute/	274	djoldman	42062230	digraph G{rankdir=TB;node[shape=box, style=filled, color=lightblue2];edge[style=dashed, color=lightgrey];title[label="Private Cloud Compute Security Guide", shape=plaintext, fontsize=20];coreReq[label="Core Requirements", fillcolor=lightyellow];transparency[label="Transparency and Management", fillcolor=lightyellow];securityAnalysis[label="Security Analysis", fillcolor=lightyellow];vre[label="Virtual Research Environment", fillcolor=lightyellow];hardwareSoftware[label="Hardware and Software", fillcolor=lightyellow];requestProcessing[label="Request Processing", fillcolor=lightyellow];reference[label="Reference", fillcolor=lightyellow];coreReq->statelessComp[label="Stateless Computation"];coreReq->enforceableGuarantees[label="Enforceable Guarantees"];coreReq->noPrivilegedAccess[label="No Privileged Access"];coreReq->nonTargetability[label="Non-Targetability"];coreReq->verifiableTransparency[label="Verifiable Transparency"];hardwareSoftware->hardwareRootOfTrust[label="Hardware Root of Trust"];hardwareSoftware->hardwareIntegrity[label="Hardware Integrity"];hardwareSoftware->softwareFoundations[label="Software Foundations"];hardwareSoftware->softwareLayering[label="Software Layering"];requestProcessing->requestFlow[label="Request Flow"];requestProcessing->requestHandling[label="Attested Request Handling"];requestProcessing->statelessInference[label="Stateless Inference"];transparency->releaseTransparency[label="Release Transparency"];transparency->management[label="Management & Operations"];securityAnalysis->attacks[label="Anticipating Attacks"];securityAnalysis->sourceCode[label="Source Code"];vre->vreSetup[label="Setup"];vre->vreInteraction[label="Interact"];vre->vreResearchVariant[label="Research Variant"];vre->inspectingReleases[label="Inspecting Releases"];reference->releaseNotes[label="Release Notes"];reference->reportingIssues[label="Reporting Issues"];reference->navigation[label="Navigation"];{rank=same;hardwareSoftware->requestProcessing->transparency->securityAnalysis->vre->reference[style=invis];}statelessComp[label="Stateless Computation"];enforceableGuarantees[label="Enforceable Guarantees"];noPrivilegedAccess[label="No Privileged Access"];nonTargetability[label="Non-Targetability"];verifiableTransparency[label="Verifiable Transparency"];hardwareRootOfTrust[label="Hardware Root of Trust"];hardwareIntegrity[label="Hardware Integrity"];softwareFoundations[label="Software Foundations"];softwareLayering[label="Software Layering"];requestFlow[label="Request Flow"];requestHandling[label="Attested Request Handling"];statelessInference[label="Stateless Inference"];releaseTransparency[label="Release Transparency"];management[label="Management & Operations"];attacks[label="Anticipating Attacks"];sourceCode[label="Source Code"];vreSetup[label="Get Started"];vreInteraction[label="Interact with VRE"];vreResearchVariant[label="Research Variant"];inspectingReleases[label="Inspecting Releases"];releaseNotes[label="Release Notes"];reportingIssues[label="Reporting Issues"];navigation[label="Navigating the Guide"];}
