title	url	points	by	hnId	dot
Google Chrome silently installs a 4 GB AI model on your device without consent	https://www.thatprivacyguy.com/blog/chrome-silent-nano-install/	1249	john-doe	48019219	digraph{label="Content Not Available"}
Zig → Rust porting guide	https://github.com/oven-sh/bun/commit/46d3bc29f270fa881dd5730ef1549e88407701a5	698	SergeAx	48016880	digraph{label="Content Not Available"}
.de TLD offline due to DNSSEC?	https://dnssec-analyzer.verisignlabs.com/nic.de	532	warpspin	48027897	digraph DNSSEC_Chain_of_Trust{rankdir=TB;splines=ortho;nodesep=0.4;ranksep=0.6;fontname="Segoe UI, Helvetica, Arial, sans-serif";fontsize=10; node[shape=box, style="filled,rounded", penwidth=1.5, margin=0.1, fontname="Segoe UI, Helvetica, Arial, sans-serif"];edge[fontname="Segoe UI, Helvetica, Arial, sans-serif", fontsize=9, color="#555555"];title[label="DNSSEC Validation: nic.de", shape=none, fontsize=14, fontweight="bold", margin="0 0 10 0"];subgraph cluster_root{label="Root Zone (.)";style="rounded,filled";fillcolor="#E3F2FD";color="#1976D2";fontsize=11; root_anchor[label="Trust Anchor\nDS: 20326, 38696", shape=folder, fillcolor="#BBDEFB"];root_keys[label="DNSKEY Set\nTags: 20326, 38696, 54393", fillcolor="#FFFFFF"];}subgraph cluster_de{label="TLD Zone (de)";style="rounded,filled";fillcolor="#E8F5E9";color="#388E3C";fontsize=11; de_ds[label="DS Record\nTag: 26755", fillcolor="#C8E6C9"];de_keys[label="DNSKEY Set\nTags: 26755, 32911", fillcolor="#FFFFFF"];}subgraph cluster_nic{label="Domain Zone (nic.de)";style="rounded,filled";fillcolor="#FFF3E0";color="#F57C00";fontsize=11; nic_ds[label="DS Record\nTag: 26155", fillcolor="#FFE0B2"];nic_keys[label="DNSKEY Set\nTags: 26155, 36463", fillcolor="#FFFFFF"];nic_data[label="A Record\n81.91.170.12", shape=note, fillcolor="#FFCC80", style="filled"];}root_anchor->root_keys[label="Trust Anchor"];root_keys->root_keys[label="RRSIG by 20326\n(Self-Signed)", headlabel="✓", color="#2E7D32", fontcolor="#2E7D32"];root_keys->de_ds[label="Delegation", headlabel="↓"];de_ds->de_ds[label="RRSIG by 54393\n(Verified)", headlabel="✓", color="#2E7D32", fontcolor="#2E7D32"]; de_ds->de_keys[label="Matches Key 26755"];de_keys->de_keys[label="RRSIG by 26755\n(Self-Signed)", headlabel="✓", color="#2E7D32", fontcolor="#2E7D32"];de_keys->nic_ds[label="Delegation", headlabel="↓"];nic_ds->nic_ds[label="RRSIG by 32911\n(Verified)", headlabel="✓", color="#2E7D32", fontcolor="#2E7D32"];nic_ds->nic_keys[label="Matches Key 26155"];nic_keys->nic_keys[label="RRSIG by 26155\n(Self-Signed)", headlabel="✓", color="#2E7D32", fontcolor="#2E7D32"];nic_keys->nic_data[label="Resolves A"];nic_data->nic_data[label="RRSIG by 36463\n(Verified)", headlabel="✓", color="#2E7D32", fontcolor="#2E7D32"];{rank=same;root_anchor;root_keys;}{rank=same;de_ds;de_keys;}{rank=same;nic_ds;nic_keys;nic_data;}}
AI didn't delete your database, you did	https://idiallo.com/blog/ai-didnt-delete-your-database-you-did	491	Brajeshwar	48022742	digraph G{rankdir=TB;splines=ortho;newrank=true; graph[fontname="Helvetica, Arial, sans-serif", bgcolor="#ffffff"];node[fontname="Helvetica, Arial, sans-serif", shape=box, style="filled,rounded", margin=0.15, width=3.5];edge[fontname="Helvetica, Arial, sans-serif", fontsize=10, color="#555555"];title[label="AI didn't delete your database,\nyou did", shape=none, fontsize=16, fontname="Helvetica, Arial, sans-serif", fontweight="bold", margin="0.5 0 1 0"];incident[label="The Incident", fillcolor="#fff3cd", color="#ffecb5", penwidth=2, fontsize=11, fontweight="bold"];event[label="AI Agent deletes\nProduction Database", fillcolor="#fff3cd", color="#ffc107"];reaction[label="User Reaction", fillcolor="#e2e3e5", color="#adb5bd", penwidth=2, fontsize=11, fontweight="bold"];blame[label="Blame the AI\n\"Why did you do it?\"", fillcolor="#e2e3e5", color="#6c757d"];reality[label="The Reality", fillcolor="#f8d7da", color="#f5c6cb", penwidth=2, fontsize=11, fontweight="bold"];flaw[label="Dangerous API Endpoint\n'Delete All Data' Existed", fillcolor="#f8d7da", color="#dc3545"];analogy[label="Analogy:\nToddler + Red Button\n= Disaster", fillcolor="#f8d7da", color="#dc3545"];cause[label="Root Cause", fillcolor="#d1ecf1", color="#bee5eb", penwidth=2, fontsize=11, fontweight="bold"];vibe[label="Lack of Accountability\n& 'Vibe-coding'", fillcolor="#d1ecf1", color="#17a2b8"];solution[label="The Solution", fillcolor="#d4edda", color="#c3e6cb", penwidth=2, fontsize=11, fontweight="bold"];fix[label="Know what you deploy.\nAI is a tool for\ncompetent developers.", fillcolor="#d4edda", color="#28a745"];title->incident[style=invis]; incident->event;event->reaction[label="leads to"];reaction->blame;blame->reality[label="But..."];reality->flaw;flaw->analogy;analogy->cause[label="Reveals"];cause->vibe;vibe->solution[label="Requires"];cause->solution[style=invis];}
Accelerating Gemma 4: faster inference with multi-token prediction drafters	https://blog.google/innovation-and-ai/technology/developers-tools/multi-token-prediction-gemma-4/	453	amrrs	48024540	digraph Gemma4_MTP{rankdir=TB;splines=ortho;nodesep=0.6;ranksep=0.8;fontname="Segoe UI, Roboto, Helvetica, Arial, sans-serif";bgcolor="#FFFFFF";node[shape=box,  style="filled,rounded",  penwidth=1.5, fontname="Segoe UI, Roboto, Helvetica, Arial, sans-serif", fontsize=12, margin=0.2];edge[color="#5F6368", penwidth=1.5, fontname="Segoe UI, Roboto, Helvetica, Arial, sans-serif", fontsize=10, fontcolor="#5F6368"];start[label="User Input\n(Prompt)", fillcolor="#E8EAED", color="#5F6368", shape=oval, fontsize=11];drafter[label="MTP Drafter\n(Small Model)", fillcolor="#CEead6", color="#137333", width=2.5, height=1.0];target[label="Gemma 4 Target\n(Large Model)", fillcolor="#D2E3FC", color="#1967D2", width=2.5, height=1.0];process[label="Speculative Decoding", shape=note, style="filled", fillcolor="#FEF7E0", color="#F9AB00", fontsize=10, fontcolor="#B06000"];result[label="Final Output\n✅ High Quality\n🚀 3x Faster", fillcolor="#E8F0FE", color="#9334E6", penwidth=2.5, fontsize=12, fontcolor="#9334E6"];{rank=same;drafter;target;}start->drafter[label="Context"];start->target[label="Context", style=dashed]; drafter->target[label="Drafts N Tokens", headport=n, tailport=s]; target->result[label="Verifies & Accepts"];subgraph cluster_engine{label="Inference Engine";style=dashed;color="#BDC1C6";drafter;target;process;} process->drafter[style=invis, minlen=2];edge[style=invis];drafter->process[minlen=0];}
Async Rust never left the MVP state	https://tweedegolf.nl/en/blog/237/async-rust-never-left-the-mvp-state	426	pjmlp	48019163	digraph async_rust_optimization{rankdir=TB;node[shape=box, style=filled, fillcolor=lightblue];subgraph cluster1{label="Async Rust Overview";node[shape=oval, style=filled, fillcolor=lightyellow];AsyncRust[label="Async Rust"];Bloat[label="Async Bloat"];Workarounds[label="Workarounds"];CompilerSolution[label="Compiler Solution"];}subgraph cluster2{label="Internal Details";node[shape=box3d, style=filled, fillcolor=lightgreen];FutureAnatomy[label="Future Anatomy"];MIR[label="MIR"];CoroutineLayout[label="Coroutine Layout"];States[label="States"];Returned[label="Returned"];Panicked[label="Panicked"];Suspend[label="Suspend"];}subgraph cluster3{label="Optimization Proposals";node[shape=hexagon, style=filled, fillcolor=lightcoral];NoPanic[label="No Panic in Released"];NoStateMachine[label="No StateMachine for No Await"];Inlining[label="Future Inlining"];CollapseStates[label="Collapse Identical States"];}subgraph cluster4{label="Project Goal & Funding";node[shape=folder, style=filled, fillcolor=lightgrey];ProjectGoal[label="Project Goal"];Funding[label="Funding"];Contact[label="Contact"];}AsyncRust->Bloat;Bloat->Workarounds;Workarounds->CompilerSolution;FutureAnatomy->MIR;MIR->CoroutineLayout;CoroutineLayout->States;States->Returned;States->Panicked;States->Suspend;NoPanic->FutureAnatomy;NoStateMachine->FutureAnatomy;Inlining->FutureAnatomy;CollapseStates->FutureAnatomy;ProjectGoal->Funding;Funding->Contact;}
Train Your Own LLM from Scratch	https://github.com/angelos-p/llm-from-scratch	424	kristianpaul	48017948	digraph GitHub_LLM_From_Scratch{rankdir=TB;node[shape=box, style=rounded];subgraph cluster_main{label="GitHub - angelos-p/llm-from-scratch";color=lightgrey;style=filled;main[label="angelos-p/llm-from-scratch\n(Repository)"];}subgraph cluster_navigation{label="Navigation Menu";color=lightblue;style=filled;AI_CODE_CREATION[label="AI CODE CREATION"];DEVELOPER_WORKFLOWS[label="DEVELOPER WORKFLOWS"];APPLICATION_SECURITY[label="APPLICATION SECURITY"];EXPLORE[label="EXPLORE"];BY_COMPANY_SIZE[label="BY COMPANY SIZE"];BY_USE_CASE[label="BY USE CASE"];BY_INDUSTRY[label="BY INDUSTRY"];EXPLORE_BY_TOPIC[label="EXPLORE BY TOPIC"];EXPLORE_BY_TYPE[label="EXPLORE BY TYPE"];SUPPORT_AND_SERVICES[label="SUPPORT & SERVICES"];COMMUNITY[label="COMMUNITY"];PROGRAMS[label="PROGRAMS"];REPOSITORIES[label="REPOSITORIES"];ENTERPRISE_SOLUTIONS[label="ENTERPRISE SOLUTIONS"];AVAILABLE_ADDONS[label="AVAILABLE ADD-ONS"];}subgraph cluster_resources{label="Resources";color=lightgreen;style=filled;AI[label="AI"];SOFTWARE_DEVELOPMENT[label="SOFTWARE DEVELOPMENT"];DEVOPS[label="DEVOPS"];SECURITY[label="SECURITY"];CUSTOMER_STORIES[label="CUSTOMER STORIES"];EVENTS_WEBINARS[label="EVENTS & WEBINARS"];EBOOKS_REPORTS[label="EBOOKS & REPORTS"];BUSINESS_INSIGHTS[label="BUSINESS INSIGHTS"];GITHUB_SKILLS[label="GITHUB SKILLS"];}subgraph cluster_about{label="About";color=lightyellow;style=filled;ABOUT[label="About"];}subgraph cluster_references{label="Key References";color=lightcoral;style=filled;nanogpt[label="nanoGPT"];build_nanogpt_video[label="build-nanogpt video lecture"];microgpt[label="microgpt"];nanochat[label="nanochat"];attention_all_you_need[label="Attention Is All You Need (2017)"];gpt_2_paper[label="GPT-2 paper (2019)"];tiny_stories_paper[label="TinyStories paper"];}main->AI_CODE_CREATION;main->DEVELOPER_WORKFLOWS;main->APPLICATION_SECURITY;main->EXPLORE;main->BY_COMPANY_SIZE;main->BY_USE_CASE;main->BY_INDUSTRY;main->EXPLORE_BY_TOPIC;main->EXPLORE_BY_TYPE;main->SUPPORT_AND_SERVICES;main->COMMUNITY;main->PROGRAMS;main->REPOSITORIES;main->ENTERPRISE_SOLUTIONS;main->AVAILABLE_ADDONS;main->AI;main->SOFTWARE_DEVELOPMENT;main->DEVOPS;main->SECURITY;main->CUSTOMER_STORIES;main->EVENTS_WEBINARS;main->EBOOKS_REPORTS;main->BUSINESS_INSIGHTS;main->GITHUB_SKILLS;main->ABOUT;main->nanogpt;main->build_nanogpt_video;main->microgpt;main->nanochat;main->attention_all_you_need;main->gpt_2_paper;main->tiny_stories_paper;subgraph cluster_workshop{label="Workshop Content";color=lightskyblue;style=filled;what_you_will_build[label="What You'll Build"];prerequisites[label="Prerequisites"];getting_started[label="Getting Started"];architecture_gpt[label="Architecture: GPT at a Glance"];model_configs[label="Model Configs for This Workshop"];tokenization[label="Tokenization: Characters vs BPE"];key_references[label="Key References"];}main->what_you_will_build;main->prerequisites;main->getting_started;main->architecture_gpt;main->model_configs;main->tokenization;main->key_references;}
iOS 27 is adding a 'Create a Pass' button to Apple Wallet	https://walletwallet.alen.ro/blog/ios-27-wallet-create-pass/	381	alentodorov	48021561	digraph iOS27_Wallet{rankdir=TB;splines=curved;bgcolor="#F2F2F7";fontname="-apple-system, BlinkMacSystemFont, 'Segoe UI', Roboto, Helvetica, Arial, sans-serif"; node[shape=box, style="rounded,filled", fillcolor="white", penwidth=1.0, color="#C7C7CC", fontname="-apple-system, BlinkMacSystemFont, 'Segoe UI', Roboto, Helvetica, Arial, sans-serif", fontsize=11, margin=0.15, width=2.6, fixedsize=false]; edge[color="#8E8E93", penwidth=1.2, arrowsize=0.7];start[label="iOS 27 Update", fillcolor="#000000", fontcolor="white", fontsize=13, fontweight="bold", penwidth=0]; wallet[label="Apple Wallet App", shape=ellipse, style="filled", fillcolor="#E5E5EA", fontsize=10];action[label="Tap '+' Button", shape=box3d, style="filled", fillcolor="#007AFF", fontcolor="white", fontsize=12]; feature[label="Create a Pass", fontsize=13, fontweight="bold", penwidth=2.5, color="#007AFF"]; context[label="No Dev Account\nNo Certificates\nUser-Generated", fillcolor="#E8F5E9", color="#34C759", fontsize=10, shape=note]; choice[label="Choose Method", shape=diamond, style="filled", fillcolor="#FF9F0A", fontcolor="white", fontsize=10]; scan[label="Scan QR Code\n(Paper/Card)"];build[label="Build from Scratch\n(Editor)"]; editor[label="Customize Layout\nColors & Text"]; templates[label="Select Template", shape=folder, style="filled", fillcolor="#5856D6", fontcolor="white", fontsize=12]; t1[label="Standard\n(Orange)", fillcolor="#FF9500", fontcolor="white", fontsize=10];t2[label="Membership\n(Blue)", fillcolor="#007AFF", fontcolor="white", fontsize=10];t3[label="Event\n(Purple)", fillcolor="#AF52DE", fontcolor="white", fontsize=10]; impact[label="WalletWallet Impact", shape=note, fillcolor="#FFD60A", fontcolor="black", fontsize=10];impact_details[label="Still useful for:\n• Android Users\n• Web Browsers\n• Integrations", fontsize=9, fillcolor="#FFF4D6"];start->wallet;wallet->action;action->feature; feature->context[style=dashed, label="Solves 14yr gap", fontsize=8]; feature->choice; choice->scan[label="Option A", fontsize=9];choice->build[label="Option B", fontsize=9]; scan->editor;build->editor; editor->templates; templates->t1;templates->t2;templates->t3; feature->impact[style=dotted, color="#FF9500", label="Market Shift", fontsize=8];impact->impact_details;{rank=same;scan;build;}{rank=same;t1;t2;t3;}}
Three Inverse Laws of AI	https://susam.net/inverse-laws-of-robotics.html	362	blenderob	48023861	digraph InverseLaws{rankdir=TB; splines=ortho;newrank=true;nodesep=0.6;ranksep=0.8;pad=0.5;node[fontname="Segoe UI, Roboto, Helvetica, Arial, sans-serif",  fontsize=11,  margin=0.15, height=0.0];edge[color="#546E7A",  penwidth=1.5];root[label="Inverse Laws of Robotics\n(Human-Centric AI Guidelines)", shape=box,  style="filled,rounded",  fillcolor="#263238",  fontcolor="#FFFFFF",  fontsize=13,  penwidth=0, width=2.5];law1[label="1. Non-Anthropomorphism",  shape=box,  style="filled,rounded",  fillcolor="#ECEFF1",  color="#37474F",  penwidth=2];law2[label="2. Non-Deference",  shape=box,  style="filled,rounded",  fillcolor="#ECEFF1",  color="#37474F",  penwidth=2];law3[label="3. Non-Abdication\nof Responsibility",  shape=box,  style="filled,rounded",  fillcolor="#ECEFF1",  color="#37474F",  penwidth=2];l1_d1[label="Do not attribute\nemotions or intentions",  shape=note,  style="filled",  fillcolor="#FFF9C4",  color="#FBC02D",  fontsize=9];l1_d2[label="AI is a statistical model,\nnot a social actor",  shape=note,  style="filled",  fillcolor="#FFF9C4",  color="#FBC02D",  fontsize=9];l2_d1[label="Do not blindly trust\nAI output",  shape=note,  style="filled",  fillcolor="#B2DFDB",  color="#00897B",  fontsize=9];l2_d2[label="Verify independently;\nNo peer review exists",  shape=note,  style="filled",  fillcolor="#B2DFDB",  color="#00897B",  fontsize=9];l3_d1[label="Humans accountable\nfor consequences",  shape=note,  style="filled",  fillcolor="#FFCCBC",  color="#FF5722",  fontsize=9];l3_d2[label="No excuse:\n'The AI told me to do it'",  shape=note,  style="filled",  fillcolor="#FFCCBC",  color="#FF5722",  fontsize=9];root->{law1, law2, law3}[weight=3];law1->{l1_d1, l1_d2};law2->{l2_d1, l2_d2};law3->{l3_d1, l3_d2};{rank=same;law1;law2;law3;}{rank=same;l1_d1;l2_d1;l3_d1;}{rank=same;l1_d2;l2_d2;l3_d2;}}
Computer Use is 45x more expensive than structured APIs	https://reflex.dev/blog/computer-use-is-45x-more-expensive-than-structured-apis/	315	palashawas	48024859	digraph Benchmark{rankdir=TB;splines=ortho;bgcolor="#F5F7FA";fontname="Helvetica,Arial,sans-serif"; node[shape=box,  style="filled,rounded",  fontname="Helvetica,Arial,sans-serif",  fontsize=10,  margin=0.15, width=3.0]; edge[color="#546E7A", penwidth=1.5, fontname="Helvetica,Arial,sans-serif", fontsize=9];Start[label="Goal: Operate Admin Panel\n(Task: Find 'Smith', Accept Reviews, Mark Delivered)", fillcolor="#ECEFF1", fontsize=11, fontname="Helvetica,Arial,sans-serif bold"];Vision_Header[label="Path A: Vision Agent\n(Browser-use / Screenshots)", fillcolor="#FFEBEE", color="#E57373", penwidth=2];API_Header[label="Path B: API Agent\n(Structured Tools)", fillcolor="#E8F5E9", color="#81C784", penwidth=2];Vision_Process[label="Mechanism:\n1. Take Screenshot\n2. Interpret Pixels\n3. Click UI Elements", fillcolor="#FFCDD2", fontsize=9];API_Process[label="Mechanism:\n1. Call Tool\n2. Read Structured Data\n3. Execute Logic", fillcolor="#C8E6C9", fontsize=9];Vision_Result[label="Results:\n• Cost: ~550k Tokens\n• Time: ~17 min\n• Variance: High\n• Issue: Missed pagination\n• Fix: Needed 14-step walkthrough", fillcolor="#EF9A9A", fontsize=9];API_Result[label="Results:\n• Cost: ~12k Tokens\n• Time: ~20 sec\n• Variance: None\n• Success: Consistent\n• Benefit: Direct data access", fillcolor="#A5D6A7", fontsize=9];Conclusion[label="The Structural Gap:\nVision agents pay for 'seeing' (pixels).\nAPI agents pay for 'data' (logic).\n\nWith Reflex 0.9, API engineering cost drops to zero.\nUse API for Internal Tools, Vision for 3rd Party.", fillcolor="#FFF9C4", shape=note, fontsize=10, fontname="Helvetica,Arial,sans-serif bold"];{rank=same;Vision_Header;API_Header;}{rank=same;Vision_Process;API_Process;}{rank=same;Vision_Result;API_Result;}Start->Vision_Header[label="Default Approach"];Start->API_Header[label="Alternative"];Vision_Header->Vision_Process;Vision_Process->Vision_Result;API_Header->API_Process;API_Process->API_Result;Vision_Result->Conclusion[label="45x More Expensive"];API_Result->Conclusion[label="Efficient & Reliable"];}
