title	url	points	by	hnId	dot
Tell HN: X is opening any tweet link in a webview whether you press it or not	https://news.ycombinator.com/item?id=45807775	551	stillatit	45807775	digraph WebViewDebate{rankdir=TB;node[fontname="Helvetica" fontsize=10 style=filled fillcolor="#F9F9F9" shape=box];edge[fontname="Helvetica" fontsize=9];subgraph cluster_webview{label="In‑app WebView (Embedded Browser)";style=filled;color="#E8F0FE";fillcolor="#E8F0FE";WebView[shape=ellipse fillcolor="#D0E8FF" label="WebView"];Problems[label=<             <TABLE BORDER="0" CELLBORDER="1" CELLSPACING="0">                 <TR><TD ALIGN="LEFT"><B>Problems</B></TD></TR>                 <TR><TD ALIGN="LEFT">• State lost on navigation</TD></TR>                 <TR><TD ALIGN="LEFT">• No ad‑/content blockers</TD></TR>                 <TR><TD ALIGN="LEFT">• No saved cookies/passwords</TD></TR>                 <TR><TD ALIGN="LEFT">• App can spy on URLs</TD></TR>                 <TR><TD ALIGN="LEFT">• Pre‑loading links (new feature)</TD></TR>             </TABLE>         >];WebView->Problems[arrowhead=none];}subgraph cluster_browser{label="External Browser";style=filled;color="#E8FEE8";fillcolor="#E8FEE8";Browser[shape=ellipse fillcolor="#C8FFC8" label="External Browser"];Benefits[label=<             <TABLE BORDER="0" CELLBORDER="1" CELLSPACING="0">                 <TR><TD ALIGN="LEFT"><B>Benefits</B></TD></TR>                 <TR><TD ALIGN="LEFT">• Persistent state & back‑stack</TD></TR>                 <TR><TD ALIGN="LEFT">• Ad/content blockers</TD></TR>                 <TR><TD ALIGN="LEFT">• Saved cookies & passwords</TD></TR>                 <TR><TD ALIGN="LEFT">• OS‑level privacy controls</TD></TR>             </TABLE>         >];Browser->Benefits[arrowhead=none];}subgraph cluster_platforms{label="Social‑Media Platforms (Twitter/X, Instagram, Facebook …)";style=filled;color="#FFF5E8";fillcolor="#FFF5E8";Platform[shape=ellipse fillcolor="#FFE8B0" label="Platform"];UsesWebView[label="Opens links in WebView"];OffersOpenInBrowser[label="‘Open in external browser’ option"];Platform->UsesWebView[label="default"];Platform->OffersOpenInBrowser[style=dashed];}subgraph cluster_alternatives{label="Alternatives & Work‑arounds";style=filled;color="#F0E8FF";fillcolor="#F0E8FF";SafariWebView[shape=ellipse fillcolor="#D8C8FF" label="SafariWebView\n(system view)"];DisableWebViewSetting[shape=box fillcolor="#E8D0FF" label="App‑level setting\nto disable WebView"];ExternalAppLink[shape=box fillcolor="#E8D0FF" label="Open link in external app\n(e.g., Chrome, Safari)"];SafariWebView->ExternalAppLink[style=dotted];DisableWebViewSetting->SafariWebView[style=dotted];}WebView->Browser[label="User prefers", style=bold, color=darkgreen];Browser->Platform[label="User clicks link →\nopen external", style=dashed, color=gray50];Platform->WebView[label="Current default", style=bold, color=red];Platform->SafariWebView[label="Can use system view", style=dashed, color=blue];SafariWebView->Benefits[style=bold, color=darkgreen];DisableWebViewSetting->WebView[label="Often ignored", style=dashed, color=orange];ExternalAppLink->Browser[style=bold, color=darkgreen];edge[style=invis];Problems->Benefits;}
You can't cURL a Border	https://drobinin.com/posts/you-cant-curl-a-border/	440	valzevul	45806263	digraph TravelComplianceLinter{rankdir=LR;label="Travel‑Compliance Linter (Residency App)";labelloc=top;fontsize=20;fontname="Helvetica,Arial,sans-serif";subgraph cluster_inputs{label="Inputs";style=filled;color=lightgrey;node[shape=ellipse, style=rounded, fontname="Helvetica"];itinerary[label="Trip Itinerary\n(Flights, dates, stops)"];history[label="Travel History\n(CSV / Ledger)"];ruleDB[label="Rule Database\n(Jurisdiction rules,\nTimezone DB, versioned)"];}subgraph cluster_app{label="Residency App (UI)";style=filled;color=lightyellow;node[shape=box, style=rounded, fontname="Helvetica"];app[label="Residency App\n(Entry, display, export)"];}subgraph cluster_engine{label="Simulation Engine (Linter/Compiler)";style=filled;color=lightblue;node[shape=box, style=rounded, fontname="Helvetica"];engine[label="Engine\n(Orchestrates checks)"];}subgraph cluster_jurisdictions{label="Jurisdiction State Machines";style=filled;color=white;node[shape=ellipse, style=rounded, fontname="Helvetica"];schengen[label="Schengen\n90/180‑day rolling window"];uk_tax[label="UK Tax Residency\nMidnight count (6 Apr‑start)"];passport[label="Passport\nExpiry, blank pages"];visa[label="Visa Requirements"];idp[label="Driving Permit / IDP"];moroccoTZ[label="Timezone Edge Cases\n(e.g. Morocco Ramadan)"];}subgraph cluster_outputs{label="Outputs";style=filled;color=lightgrey;node[shape=ellipse, style=rounded, fontname="Helvetica"];warnings[label="Warnings & Alerts\n(What breaks?)"];decision[shape=diamond, label="Proceed with Booking?\nYes / No"];}subgraph cluster_version{label="Versioning & User Goals";style=filled;color=mistyrose;node[shape=ellipse, style=rounded, fontname="Helvetica"];versioning[label="Versioned Assumptions\n(rule snapshots)"];userGoals[label="Custom Tracking Goals\n(e.g. citizenship dates)"];}app->itinerary[style=dashed, label="User enters"];app->history[style=dashed];app->ruleDB[style=dashed];itinerary->engine;history->engine;ruleDB->engine;engine->schengen;engine->uk_tax;engine->passport;engine->visa;engine->idp;engine->moroccoTZ;schengen->warnings;uk_tax->warnings;passport->warnings;visa->warnings;idp->warnings;moroccoTZ->warnings;warnings->app[style=dashed, label="Show alerts"];warnings->decision;decision->app[style=dashed, label="User confirms / edits"];decision->itinerary[label="Yes (book)"];decision->history[label="No (adjust)"];warnings->versioning[label="Rule update"];versioning->ruleDB[style=dotted, label="Refresh"];app->userGoals[style=dashed, label="Configure"];userGoals->engine[style=dotted, label="Consider"];}
My Truck Desk	https://www.theparisreview.org/blog/2025/10/29/truck-desk/	418	zdw	45806903	digraph BudSmithTruckDesk{rankdir=TB bgcolor="transparent" node[fontname="Helvetica", shape=box, style="rounded,filled", color="black", fillcolor="lightyellow"]edge[fontname="Helvetica", color="gray40"]"Artistic Persistence"[fillcolor="mistyrose"]"Blue-Collar Work"[fillcolor="lightblue"]"Improvised Creativity"[fillcolor="palegreen"]"Laid Off"->"Rehired"[label="8 weeks"]"Rehired"->"Missing F-150" "Missing F-150"->"Scrapyard Fate" "Scrapyard Fate"->"Lost Truck Desk®" subgraph cluster_workspaces{label="Writing Spaces Evolution" style="dashed" color="gray50" "Cell Phone Writing"->"Cubicle Attempt"[label="rejected"]"Cubicle Attempt"->"Machine Shop Desk" "Machine Shop Desk"->"Truck Desk® (F-150)" "Truck Desk® (F-150)"->"Truck Plank®"[label="simplified"]"Truck Plank®"->"Laptop Era"}"Blue-Collar Work"->"Improvised Creativity"[label="inspires", style="dashed"]"Artistic Persistence"->"Workspaces Evolution"[label="drives", style="dotted"]"Union Work"->"Cyclical Layoffs"[label="boomerang"]"Cyclical Layoffs"->"Writing Time" "Make Your Own Conditions"[shape=ellipse, fillcolor="wheat"]"Let Wallet Be Your Guide"[shape=ellipse, fillcolor="wheat"]"Finding Time"->{"Make Your Own Conditions", "Let Wallet Be Your Guide"}"F-150 Truck"[shape=tab, fillcolor="tan"]"Truck Desk®"[shape=component, fillcolor="peru"]"Scrapyard"[shape=folder, fillcolor="silver"]{rank=same;"Artistic Persistence" "Blue-Collar Work" "Improvised Creativity"}{rank=same;"Cell Phone Writing" "Laptop Era"}{rank=same;"Make Your Own Conditions" "Let Wallet Be Your Guide"}}
When stick figures fought	https://animationobsessive.substack.com/p/when-stick-figures-fought	359	ani_obsessive	45806348	digraph XiaoXiao{rankdir=TB;node[fontname="Helvetica", shape=box, style=rounded];edge[fontname="Helvetica"];XiaoXiao[label="Xiao Xiao Series\n(2000‑2002)", shape=ellipse, style=filled, fillcolor=lightgoldenrod1];Zhu[label="Zhu Zhiqiang\n(creator)", shape=box, style=filled, fillcolor=lightblue];Zhu->XiaoXiao[label="created"];subgraph cluster_flash{label="Flash Era (China)";style=filled;color=lightgrey;node[shape=box];FlashEra[label="Flash Era\n(1990s‑2000s)", shape=ellipse, fillcolor=mistyrose];FlashCommunity[label="Flash Community\n('Flashers')"];InternetCafes[label="Internet Cafés"];FlashEmpire[label="Flash Empire\n(website)"];FlashEra->FlashCommunity;FlashCommunity->InternetCafes;FlashCommunity->FlashEmpire;FlashEmpire->XiaoXiao[label="hosted"];}Episode3[label="Xiao Xiao No. 3\n(2001)", shape=ellipse, style=filled, fillcolor=lightyellow];XiaoXiao->Episode3[label="includes"];subgraph cluster_global{label="Global Reach";style=filled;color=lightgrey;node[shape=box];Newgrounds[label="Newgrounds"];AlbinoBlacksheep[label="Albino Blacksheep"];Worldwide[label="Worldwide Audience"];Episode3->Newgrounds[label="uploaded"];Episode3->AlbinoBlacksheep[label="uploaded"];Newgrounds->Worldwide[label="viewed"];AlbinoBlacksheep->Worldwide[label="viewed"];}subgraph cluster_commercial{label="Commercial & Legal";style=filled;color=lightgrey;node[shape=box];Cityplaza[label="Cityplaza (HK) Ads"];Barunson[label="Barunson (KR) Hosting"];Motorola[label="Motorola Ad (2007)"];NikeLawsuit[label="Nike Stickman Lawsuit\n(2003‑2006)", shape=diamond, style=filled, fillcolor=lightcoral];LegalOutcome[label="Legal Outcome:\nLost (2006)", shape=box];CommercialDeals[label="Commercial Deals", shape=ellipse, style=filled, fillcolor=lightgreen];XiaoXiao->CommercialDeals[label="enabled"];CommercialDeals->Cityplaza;CommercialDeals->Barunson;CommercialDeals->Motorola;CommercialDeals->NikeLawsuit;NikeLawsuit->LegalOutcome;}subgraph cluster_legacy{label="Legacy";style=filled;color=lightgrey;node[shape=box];Influence[label="Influence on Chinese\nAnimation & New‑Gen Artists"];Archive[label="Archive & Preservation\n(Ben Latimore ebook)"];Decline[label="Shift to Coding & Mobile\n(2008+)"];XiaoXiao->Influence;XiaoXiao->Archive;XiaoXiao->Decline;}Zhu->FlashEra[style=dashed, label="joined Flash"];FlashEra->XiaoXiao[style=dashed, label="enabled"];}
What is a manifold?	https://www.quantamagazine.org/what-is-a-manifold-20251103/	327	isaacfrond	45809193	digraph ManifoldOverview{rankdir=TB;splines=ortho;node[fontname="Helvetica", fontsize=12, shape=ellipse, style=filled, fillcolor="#E0F7FA", color=black];edge[fontname="Helvetica", fontsize=10, color=gray30];Riemann[label="Bernhard Riemann\n(1849‑1854)"];Gauss[label="C.F. Gauss"];Poincare[label="Henri Poincaré"];Einstein[label="Albert Einstein\n(1915)"];Manifold[label="Manifold\n(locally Euclidean)", shape=ellipse, fillcolor="#FFF9C4"];Chart[label="Chart\n(coord map)"];Atlas[label="Atlas\n(collection of charts)"];Transition[label="Transition\nfunction"];Circle[label="Circle (1‑D)", shape=box, fillcolor="#FFCCBC"];Sphere[label="Sphere (2‑D)", shape=box, fillcolor="#FFCCBC"];Torus[label="Torus (2‑D)", shape=box, fillcolor="#FFCCBC"];FigureEight[label="Figure‑8\n(non‑manifold)", shape=box, fillcolor="#EF9A9A"];DoubleCone[label="Double cone\n(non‑manifold)", shape=box, fillcolor="#EF9A9A"];Geometry[label="Geometry &\nTopology", shape=diamond, fillcolor="#BBDEFB"];Relativity[label="General Relativity\n(4‑D spacetime)", shape=diamond, fillcolor="#BBDEFB"];Dynamics[label="Dynamical Systems\n(double pendulum)", shape=diamond, fillcolor="#BBDEFB"];DataAnalysis[label="Data Analysis\n(manifold learning)", shape=diamond, fillcolor="#BBDEFB"];Robotics[label="Robotics", shape=diamond, fillcolor="#BBDEFB"];Fluid[label="Fluid Dynamics", shape=diamond, fillcolor="#BBDEFB"];Riemann->Manifold[label="introduced"];Riemann->Gauss[label="built on"];Manifold->Poincare[label="recognized"];Manifold->Einstein[label="used in GR"];Manifold->Chart[label="has"];Chart->Atlas[label="part of"];Atlas->Transition[label="overlap"];Atlas->Chart[dir=both, style=dashed];Manifold->Circle;Manifold->Sphere;Manifold->Torus;Manifold->FigureEight[style=dashed, color=gray50];Manifold->DoubleCone[style=dashed, color=gray50];Manifold->Geometry;Manifold->Relativity;Manifold->Dynamics;Manifold->DataAnalysis;Manifold->Robotics;Manifold->Fluid;subgraph cluster_history{label="History";style=filled;color=lightgrey;fillcolor="#F3E5F5";Riemann;Gauss;Poincare;Einstein;}subgraph cluster_definition{label="Definition & Structure";style=filled;color=lightgrey;fillcolor="#E8F5E9";Manifold;Chart;Atlas;Transition;}subgraph cluster_examples{label="Examples / Non‑examples";style=filled;color=lightgrey;fillcolor="#FFF3E0";Circle;Sphere;Torus;FigureEight;DoubleCone;}subgraph cluster_applications{label="Applications";style=filled;color=lightgrey;fillcolor="#E3F2FD";Geometry;Relativity;Dynamics;DataAnalysis;Robotics;Fluid;}}
NoLongerEvil-Thermostat – Nest Generation 1 and 2 Firmware	https://github.com/codykociemba/NoLongerEvil-Thermostat	303	mukti	45813343	digraph nest_firmware{rankdir=TB bgcolor="#f5f5f5" node[shape=box, style="rounded,filled", fillcolor="#ffffff", fontname="Helvetica"]edge[color="#666666", arrowhead=normal]"Original Nest Thermostat"[fillcolor="#ffcccc"]"Custom Firmware"[fillcolor="#ccffcc"]"NoLongerEvil Platform"[fillcolor="#ccccff"]"Original Nest Thermostat"->"DFU Mode"[label="1. Enter DFU mode"]"DFU Mode"->"Custom Firmware"[label="2. Flash firmware"]"Custom Firmware"->"NoLongerEvil Platform"[label="3. Connect to\nNoLongerEvil"] subgraph cluster_0{label="Custom Firmware Components";fontname="Helvetica" style="dashed" color="#999999"  "x-load.bin\n(Bootloader)" "u-boot.bin\n(Bootloader)" "uImage\n(Linux Kernel)"} "Custom Firmware"->"x-load.bin\n(Bootloader)" "Custom Firmware"->"u-boot.bin\n(Bootloader)" "Custom Firmware"->"uImage\n(Linux Kernel)" "⚠️ WARNING"[shape=octagon, fillcolor="#ffffcc", style="filled", fontcolor="#ff0000"]"⚠️ WARNING"->"Original Nest Thermostat"[style=dotted, color="#ff0000", label="Experimental\nMay brick device"]subgraph cluster_1{label="Key Features";fontname="Helvetica" style="dotted" color="#999999"  "No Google/Nest connection" "Complete local control" "Reverse-engineered API" "Right-to-repair focused"} "NoLongerEvil Platform"->"No Google/Nest connection" "NoLongerEvil Platform"->"Complete local control" "NoLongerEvil Platform"->"Reverse-engineered API" "NoLongerEvil Platform"->"Right-to-repair focused" subgraph cluster_legend{label="Legend";fontname="Helvetica" style="solid" color="#999999"  "Original"[fillcolor="#ffcccc"]"Custom"[fillcolor="#ccffcc"]"Platform"[fillcolor="#ccccff"]"Warning"[shape=octagon, fillcolor="#ffffcc"]}}
This Day in 1988, the Morris worm infected 10% of the Internet within 24 hours	https://www.tomshardware.com/tech-industry/cyber-security/on-this-day-in-1988-the-morris-worm-slithered-out-and-sparked-a-new-era-in-cybersecurity-10-percent-of-the-internet-was-infected-within-24-hours	282	canucker2016	45812024	digraph undefined_concept{rankdir=TB bgcolor="transparent" fontname="Helvetica Neue" node[fontname="Helvetica Neue" shape=none margin=0]edge[penwidth=1.5]undefined[label=<<table border="0" cellborder="0">     <tr><td><font point-size="24">❓</font></td></tr>     <tr><td><font point-size="14">未定义</font></td></tr>     <tr><td><font point-size="14">未定義</font></td></tr>     <tr><td><font point-size="14">undefined</font></td></tr>     <tr><td><font point-size="14">indéfini</font></td></tr>   </table>>]question_mark[label="?" shape=plaintext fontsize=24]cloud[label=<<font point-size="18">☁️</font>>]puzzle[label=<<font point-size="18">🧩</font>>]wave[label=<<font point-size="18">〰️</font>>]undefined->question_mark[style=dashed]undefined->cloud[style=dotted]undefined->puzzle[color="#FF6B6B"]undefined->wave[color="#4ECDC4"]{rank=same;question_mark cloud}{rank=same;puzzle wave}}
Show HN: A CSS-Only Terrain Generator	https://terra.layoutit.com	272	rofko	45811093	digraph LayoutitTerra{rankdir=TB;node[shape=box, style=rounded, fontname="Helvetica"];edge[fontname="Helvetica", arrowsize=0.8];"Layoutit Terra"[shape=ellipse, style=filled, color=lightblue, fontsize=16];"Terrain Generation"[shape=box3d, color=tan];"Biome Selection"[shape=folder, color=green];"Terrain Editing"[shape=component, color=orange];"Export Options"[shape=cylinder, color=purple];"Visualization"[shape=tab, color=blue];"World Size"->"Terrain Generation";"Landmass Coverage"->"Terrain Generation";"Terrain Type"->"Terrain Generation"; "Temperate"->"Biome Selection";"Arctic"->"Biome Selection";"Desert"->"Biome Selection"; "Move"->"Terrain Editing";"Raise"->"Terrain Editing";"Lower"->"Terrain Editing"; "CSS"->"Export Options";"VOX"->"Export Options";"TXT"->"Export Options";"PNG"->"Export Options"; "Camera Settings"->"Visualization";"Minimap"->"Visualization";"Heightmap"->"Visualization";"Matrix"->"Visualization";"Layoutit Terra"->"Terrain Generation";"Terrain Generation"->"Biome Selection";"Biome Selection"->"Terrain Editing";"Terrain Editing"->"Export Options";"Terrain Editing"->"Visualization"; "Regenerate"[shape=oval, color=red];"Import"[shape=parallelogram];"Export"[shape=parallelogram];"Reset"[shape=oval]; "Regenerate"->"Terrain Generation"[style=dashed];"Import"->"Terrain Generation"[style=dashed];"Export"->"Export Options"[style=dashed];"Reset"->"Terrain Generation"[style=dashed];graph[bgcolor="transparent"];node[colorscheme=pastel19];edge[colorscheme=set39]; subgraph cluster_legend{label="Legend";fontsize=10;"Process"[shape=ellipse];"Component"[shape=box];"Action"[shape=oval];"Data"[shape=cylinder];}}
Pg_lake: Postgres with Iceberg and data lake access	https://github.com/Snowflake-Labs/pg_lake	265	plaur782	45812606	digraph pg_lake_overview{rankdir=TB;splines=ortho;node[shape=box, style=filled, fontname="Helvetica", fontsize=10];edge[fontname="Helvetica", fontsize=9];user[label="User (psql, client)", shape=ellipse, fillcolor=lightgoldenrod1];subgraph cluster_pg{label="PostgreSQL + pg_lake extensions";style=filled;color=lightgrey;fillcolor=white;pg_core[label="PostgreSQL\n(PL/SQL engine)", fillcolor=lightblue];iceberg[label="pg_lake_iceberg\n(Iceberg tables)", fillcolor=mistyrose];table_fdw[label="pg_lake_table\n(FDW for files)", fillcolor=mistyrose];copy_ext[label="pg_lake_copy\n(COPY ↔ S3)", fillcolor=mistyrose];engine[label="pg_lake_engine\n(common utils)", fillcolor=mistyrose];base_ext[label="pg_extension_base", fillcolor=mistyrose];updater[label="pg_extension_updater", fillcolor=mistyrose];benchmark[label="pg_lake_benchmark", fillcolor=mistyrose];map_type[label="pg_map\n(map type)", fillcolor=mistyrose];}subgraph cluster_duck{label="pgduck_server (DuckDB engine)";style=filled;color=lightgrey;fillcolor=white;pgduck[label="pgduck_server\n(Postgres wire‑protocol)", shape=component, fillcolor=lightgreen];duckdb[label="DuckDB\n(OLAP engine)", shape=component, fillcolor=lightgreen];duck_ext[label="duckdb_pglake\n(PG‑compatible funcs)", fillcolor=lightgreen];}subgraph cluster_storage{label="Object Store (S3, MinIO …)";style=filled;color=lightgrey;fillcolor=white;storage[label="Data Lake\n(Parquet, CSV, JSON,\nGeoJSON, Shapefile)", shape=cylinder, fillcolor=lightyellow];compression[label="Compression\n(.gz, .zst)", shape=note, fillcolor=lightyellow];}user->pg_core[label="SQL queries"];pg_core->pgduck[label="wire protocol", style=dashed];pgduck->pg_core[style=dashed];iceberg->pgduck[label="metadata & scans", style=solid];table_fdw->pgduck[label="file reads", style=solid];copy_ext->pgduck[label="COPY I/O", style=solid];engine->pgduck[label="shared utils", style=solid];map_type->pgduck[label="map ops", style=solid];duckdb->duck_ext[style=solid];duck_ext->duckdb[style=solid];duckdb->storage[label="read/write files", style=solid];storage->duckdb[label="data files", style=solid];storage->compression[style=invis];copy_ext->storage[label="COPY ↔ S3", style=bold, color=darkgreen];table_fdw->storage[label="FDW ↔ files", style=bold, color=darkorange];iceberg->storage[label="metadata & data", style=bold, color=purple];map_type->storage[label="JSON / MAP", style=dotted, color=gray];{rank=same;user;pg_core;}{rank=same;iceberg;table_fdw;copy_ext;engine;base_ext;updater;benchmark;map_type;}{rank=same;pgduck;duckdb;duck_ext;}}
Codemaps: Understand Code, Before You Vibe It	https://cognition.ai/blog/codemaps	186	janpio	45813767	digraph codemap{rankdir=TB;bgcolor="transparent";node[fontname="Helvetica", shape=box, style="rounded,filled", color="#2d5985", fillcolor="#e6f3ff"];edge[color="#4a6ea9", penwidth=1.5];"Code Understanding"[shape=ellipse, fillcolor="#d4edff", penwidth=2];"AI Augmentation"[shape=ellipse, fillcolor="#d4edff", penwidth=2];"Engineering Accountability"[shape=ellipse, fillcolor="#d4edff", penwidth=2];"Modern Code Complexity"->"Understanding Gap";"Understanding Gap"->{"Slow Onboarding", "Context Switching", "Maintenance Costs"}; "Windsurf Codemaps"[shape=octagon, fillcolor="#cce6ff"];"Codemaps"->{"Fast Context", "Visual Navigation", "Trace Guides"};"Fast Context"->"SWE-1.5";"Smart Context"->"Claude Sonnet 4.5"; "Code Understanding"->"Engineering Accountability"[label="Enables", dir=both];"AI Augmentation"->"Code Understanding"[label="Enhances", dir=both];"Windsurf Codemaps"->{"Code Understanding", "AI Augmentation"}[label="Bridges"]; "Vibeslop"[shape=plaintext, fontcolor="#cc0000"];"Vibeslop"->{"Blind AI Trust", "Understanding Debt"};"Understanding Debt"->"Engineering Risk"; "Your code is your understanding"[shape=note, fillcolor="#fff9e6", color="#b38f00"];"Augment engineers for high value work"[shape=note, fillcolor="#fff9e6", color="#b38f00"]; "Your code is your understanding"->"Code Understanding";"Augment engineers for high value work"->{"AI Augmentation", "Engineering Accountability"}; subgraph cluster_legend{label="Legend";fontsize=10;"Concept"[shape=ellipse];"Tool"[shape=octagon];"Problem"[fontcolor="#cc0000"];"Quote"[shape=note];}}
