title	url	points	by	hnId	dot
Google is already pushing WEI into Chromium	https://github.com/chromium/chromium/commit/6f47a22906b2899412e79a2727355efa9cc8f5bd	1215	topshelf	36876301	digraph{rankdir=LR;node[shape=rectangle, style=filled, color=lightblue];"Origin Trial"->"Enables RuntimeFeature"[label="Allows full API access if base::Feature enabled"];"base::Feature"->"Controlled by Finch"[label="Can act as kill-switch"];"RuntimeFeature"->"Default-disabled"[label="Controlled by runtime_enabled_features.json5"];"Tests in WebView"->"Spoofing responses on a known origin"[label="Ensure feature functionality"];"Origin Trial"->"Default-enabled base::Feature"[label="Provided base::Feature is enabled"];"Finch"->"Disable base::Feature"[label="Prevents Origin Trial activation"];"Web API Access"->"Controlled by RuntimeFeature"[label="Ensures restricted access"]; "Main Idea"[label="Chromium Commit: Ensure Origin Trial Enables Full Feature", shape=ellipse, color=lightyellow];"Main Idea"->"Origin Trial";"Main Idea"->"base::Feature";"Main Idea"->"RuntimeFeature";"Main Idea"->"Tests in WebView";"Main Idea"->"Finch";"Main Idea"->"Web API Access";subgraph cluster_0{label="Key Components";color=lightgrey;"Origin Trial";"base::Feature";"RuntimeFeature";"Finch";"Web API Access";}subgraph cluster_1{label="Testing and Validation";color=lightgrey;"Tests in WebView";}}
Superconductor news: What’s claimed, and how strong the evidence seems to be	https://www.science.org/content/blog-post/breaking-superconductor-news	589	etiam	36881808	digraph{"www.science.org"->"Verify Human"[label="Initial Step"];"Verify Human"->"Review Connection Security"[label="Next Step"];}
Sinead O’Connor has died	https://www.irishtimes.com/culture/music/2023/07/26/sinead-oconnor-acclaimed-dublin-singer-dies-aged-56/	553	jbegley	36881814	digraph SineadOConnor{rankdir=LR;node[shape=box];A[label="Sinéad O'Connor: Irish Singer, Activist, Icon"];B[label="Died at Age 56"];C[label="Family Statement: 'Great sadness... privacy requested'"]; D[label="10 Studio Albums"];E[label="Famous Song: 'Nothing Compares 2 U'"];F[label="3 Grammy Nominations"];G[label="Artist of the Year - Rolling Stone (1991)"];H[label="Classic Irish Album Award (2023)"];I[label="Tore Photo of Pope John Paul II (1992)"];J[label="Boycotted Grammy Awards"];K[label="Refused National Anthem before Concerts"];L[label="Mental Health Advocacy"];M[label="Bipolar Disorder Diagnosis (2003)"];N[label="Support for Young Women in Music"];O[label="Converted to Islam (2018)"];P[label="Ordained Priest (1999)"];Q[label="Tributes from Public Figures"];R[label="Impact on Music and Activism"];S[label="Survived by 3 Children"];A->B;A->D;A->I;A->L;A->O;A->Q; B->C;D->E;D->F;D->G;D->H;I->J;I->K;L->M;L->N;O->P;Q->R;Q->S;}
Unpacking Google’s Web Environment Integrity specification	https://vivaldi.com/blog/googles-new-dangerous-web-environment-integrity-spec/	527	dagurp	36875940	digraph{"Google's Web-Environment-Integrity spec"->"Controversy";"Controversy"->"Dangers";"Controversy"->"Hope";"Controversy"->"Latest development";"Dangers"->"Browser trust issues";"Dangers"->"Linux exclusion concern";"Dangers"->"User behavior data questions";"Browser trust issues"->"New browsers not trusted";"Browser trust issues"->"Legacy software exclusion";"Linux exclusion concern"->"Uncertainty of Linux in web";"User behavior data questions"->"Use of behavioral data";"User behavior data questions"->"Impact on accessibility tools";"User behavior data questions"->"Effect on extensions";"Hope"->"EU law protection";"Hope"->"Reduce Google's market share";"Latest development"->"Google not proceeding";"Google not proceeding"->"Suspicion of replacement";}
Google vs. the Open Web	https://interpeer.io/blog/2023/07/google-vs-the-open-web/	514	ColinWright	36875164	digraph Google_vs_OpenWeb{rankdir=TB;node[shape=rectangle, style=filled, color=lightgrey];Google[label="Google"];OpenWeb[label="Open Web"];WEI[label="Web Environment Integrity Proposal"];Accessibility[label="Accessibility & Inclusion Concerns"];BusinessInterests[label="Business Interests"];GenerativeSystems[label="Generative Systems"];Appliance[label="Appliance"];Mozilla[label="Mozilla Opposition"];Apple[label="Apple's Private Access Tokens"];CommunityReactions[label="Community Reactions"];W3C[label="W3C Concerns"];Google->WEI[label="Proposes"];WEI->Accessibility[label="Impact on"];WEI->BusinessInterests[label="Serves"];WEI->Appliance[label="Turns Web into"];Appliance->GenerativeSystems[label="Contrasts with"];Google->BusinessInterests[label="Driven by"];OpenWeb->GenerativeSystems[label="Represents"];Mozilla->WEI[label="Opposes"];Apple->WEI[label="Similar Initiative"];CommunityReactions->W3C[label="Raises Concerns"];W3C->WEI[label="Ethics Violation"];}
Google engineers want to make ad-blocking (near) impossible	https://stackdiary.com/web-environment-integrity/	464	pabs3	36875226	digraph G{rankdir=TB;node[shape=box];Proposal[label="Google's Web Environment Integrity Proposal" shape=ellipse];Trust[label="Enhancing Trust" shape=box];Privacy[label="Concerns about Privacy" shape=box];API[label="New API for Token Requests" shape=box];DRM[label="Potential Introduction of DRM" shape=box];Monopolization[label="Fears of Monopolization" shape=box];BrowserImpact[label="Impact on Browser Modifications" shape=box];UnansweredQuestions[label="Unanswered Questions" shape=box];Proposal->Trust;Proposal->Privacy;Proposal->API;Proposal->DRM;Proposal->Monopolization;Proposal->BrowserImpact;Proposal->UnansweredQuestions;Criticism[label="Criticism from Tech Community" shape=ellipse];GitHub[label="Concerns Raised on GitHub" shape=box];MozillaOpposition[label="Mozilla's Opposition" shape=box];Criticism->GitHub;Criticism->MozillaOpposition;Trust->Privacy[label="Potential Trade-off"]; DRM->Privacy[label="Risk of Surveillance"];DRM->UserExperience[label="Impact on User Experience"]; Monopolization->Trust[label="Control Over Trust Scores"];Monopolization->Democracy[label="Threat to Democratic Nature of Web"]; BrowserImpact->Ambiguity[label="Ambiguity in Impact on Extensions"]; UnansweredQuestions->Enforcement[label="Who Sets Baseline Requirements?"]; Conclusion[label="Need for a Balanced Approach" shape=ellipse];Conclusion->Trust;Conclusion->Privacy;Conclusion->Openness[label="Ensure Openness and Freedom"];}
Mold 2.0	https://github.com/rui314/mold/releases/tag/v2.0.0	367	fomine3	36876783	digraph G{rankdir=TB;node[shape=box, style=filled, fillcolor="#E0E0E0"]; Release[label="Release mold 2.0.0" shape=ellipse fillcolor="#FFCC00"]; LicenseChange[label="License Change: AGPL to MIT\nAiming to expand user base" fillcolor="#FF9999"]; Updates[label="Key Updates:\n- Bug fix for object files\n- Compatibility improvements\n- New relocation types supported" fillcolor="#99CCFF"]; Community[label="Community Engagement:\n- Welcome new sponsors\n- Feedback encouraged" fillcolor="#CCFF99"]; Release->LicenseChange;Release->Updates;Release->Community;}
Overture Maps Foundation releases open map dataset	https://overturemaps.org/overture-maps-foundation-releases-first-world-wide-open-map-dataset/	313	chippy	36879461	digraph OvertureMaps{node[shape=box, style=rounded, fontsize=10];subgraph cluster_main{label="Overture Maps Foundation";color=lightgrey;About[label="About"];Resources[label="Resources"];News[label="News"];Data[label="Data"];Docs[label="Documentation"];Member[label="Become a Member"];Social[label="Social Media"];}subgraph cluster_404{label="404 Error";color=lightcoral;PageNotFound[label="Page Not Found"];BackHome[label="Back Home"];}MainContent[label="Main Content", shape=ellipse];MainContent->About;MainContent->Resources;MainContent->News;MainContent->Data;MainContent->Docs;MainContent->Member;MainContent->Social;PageNotFound->BackHome;}
Stable Diffusion XL 1.0	https://techcrunch.com/2023/07/26/stability-ai-releases-its-latest-image-generating-model-stable-diffusion-xl-1-0/	246	gslin	36880756	digraph StabilityAI{graph[layout=dot, fontsize=12, fontname="Arial"];node[shape=rectangle, style=filled, color="#f0f0f0", fontname="Arial"];edge[color="#606060"];StabilityAI[label="Stability AI\nStable Diffusion XL 1.0", shape=ellipse, style=filled, color="#cce5ff"];Features[label="Features", shape=box, color="#b3cde0"];StabilityAI->Features;Features->"Text-to-Image Model";Features->"Open Source Availability";Features->"Improved Color and Contrast";Features->"Advanced Text Generation";Features->"Customizable & Fine-tunable";Technical[label="Technical Details", shape=box, color="#b3cde0"];StabilityAI->Technical;Technical->"3.5 Billion Parameters";Technical->"1-Megapixel Resolution";Technical->"Supports Inpainting & Outpainting";Ethics[label="Ethical Considerations", shape=box, color="#f4cccc"];StabilityAI->Ethics;Ethics->"Potential for Misuse";Ethics->"Bias in Training Data";Ethics->"Legal Challenges from Artists";Market[label="Market Position", shape=box, color="#d9ead3"];StabilityAI->Market;Market->"Competing with OpenAI, Midjourney";Market->"Partnership with AWS";Market->"Continuous Innovation";Future[label="Future Developments", shape=box, color="#fff2cc"];StabilityAI->Future;Future->"Fine-Tuning Feature in API";Future->"Collaboration with Spawning";Author[label="Author: Kyle Wiggers", shape=box, color="#e6b8af"];Source[label="Source: TechCrunch", shape=box, color="#e6b8af"];StabilityAI->Author;StabilityAI->Source;}
Expo – Open-source platform for making universal apps for Android, iOS, and web	https://github.com/expo/expo	228	andsoitis	36871651	digraph Expo{node[shape=box, style=filled, fillcolor=lightblue];Expo[label="Expo\nOpen-source platform for universal native apps", shape=ellipse, fillcolor=lightgreen];SDK[label="Expo SDK\nUniversal runtime and libraries\nReact & JavaScript"];EAS[label="Expo Application Services (EAS)\nHosted services for building & deploying apps"];Community[label="Community Guidelines\nOpen and welcoming community"];Documentation[label="Documentation\nGetting Started\nAPI Reference\nCustom Native Modules"];ProjectLayout[label="Project Layout\nSource code, templates, tools"];Contributing[label="Contributing\nGuidelines and CLI package"];FAQ[label="FAQ\nCommon questions and support"];Team[label="The Team\nMeet the Expo developers"];License[label="License\nMIT License"];Expo->SDK;Expo->EAS;Expo->Community;Expo->Documentation;Expo->ProjectLayout;Expo->Contributing;Expo->FAQ;Expo->Team;Expo->License;}
