title	url	points	by	hnId	dot
You are what you read, even if you don't always remember it	https://blog.jim-nielsen.com/2024/you-are-what-you-read/	758	herbertl	40151952	digraph G{graph[rankdir=TB, bgcolor="transparent", nodesep=0.5];node[fontname="Helvetica,Arial,sans-serif",fontsize=10, shape=rectangle, style="rounded,filled", fillcolor="lightblue"];edge[fontname="Helvetica,Arial,sans-serif",fontsize=8];"Book"[label="The Goal of Reading"];"Blog Posts"[label="Online Content"];"Impact"[label="Immeasurable Impact"];"Education"[label="Education"];"Content Diet"[label="Content Diet"];"Expand Thinking"[label="Expand Thinking"];"Emerson Quote"[label="Emerson's Quote", fillcolor="lightsalmon"];"Dave's View"[label="Dave Rupert's View", fillcolor="lightgreen"];"Book"->{"Expand Thinking", "Emerson Quote", "Dave's View"};"Blog Posts"->"Content Diet";"Content Diet"->"Impact";"Impact"->{"Book", "Blog Posts"};"Education"->"Impact";"Professor's Wisdom"[label="Professor's Wisdom\n'Education is something\nyou have even if you don't\nremember anything'", shape=note, fillcolor="lightyellow"];"Education"->"Professor's Wisdom";label="The Unseen Value of Learning";labelloc="t";fontsize=12;}
FCC votes to restore net neutrality rules	https://www.nytimes.com/2024/04/25/technology/fcc-net-neutrality-open-internet.html	594	throwup238	40160429	digraph NYT{rankdir=LR;node[shape=box, style="rounded,filled", color=lightblue, fontname="Arial"];NYT[label="New York Times", fillcolor="#FFD700", style="filled,rounded"];news[label="News"];opinion[label="Opinion"];arts[label="Arts"];sports[label="Sports"];business[label="Business"];technology[label="Technology"];travel[label="Travel"];realEstate[label="Real Estate"];magazines[label="Magazines"];video[label="Video"];podcasts[label="Podcasts"];cooking[label="Cooking"];NYT->news;NYT->opinion;NYT->arts;NYT->sports;NYT->business;NYT->technology;NYT->travel;NYT->realEstate;NYT->magazines;NYT->video;NYT->podcasts;NYT->cooking;world[label="World", fillcolor="lightcoral"];national[label="National"];politics[label="Politics"];education[label="Education"];science[label="Science"];health[label="Health"];climate[label="Climate"];obituaries[label="Obituaries"];news->world;news->national;news->politics;news->education;news->science;news->health;news->climate;news->obituaries;subgraph cluster_nyt{label="New York Times";color=lightgrey;}{rank=same;NYT;news;opinion;arts;sports;business;}{rank=same;technology;travel;realEstate;magazines;}{rank=same;video;podcasts;cooking;}{rank=same;world;national;politics;education;}{rank=same;science;health;climate;obituaries;}edge[color="#D3D3D3"];}
We have 4 days to contest KYC being required by internet services	https://www.federalregister.gov/documents/2024/01/29/2024-01580/taking-additional-steps-to-address-the-national-emergency-with-respect-to-significant-malicious	433	chadsix	40158752	digraph G{rankdir=LR;node[shape=box];NationalEmergency[label="National Emergency\n(Executive Orders)"];IaaSProviders[label="IaaS Providers\n(Regulated Entities)"];CIP[label="Customer\nIdentification\nProgram (CIP)"];ForeignResellers[label="Foreign\nResellers"];SpecialMeasures[label="Special Measures\n(Enforcement Actions)"];Reporting[label="Reporting\nRequirements"];Exemptions[label="Exemption\nProcess"];Penalties[label="Civil & Criminal\nPenalties"];AI_Training[label="AI Training\nMonitoring"];NationalEmergency->IaaSProviders[label="Regulates"];IaaSProviders->CIP[label="Must Implement"];IaaSProviders->ForeignResellers[label="Oversees"];CIP->ForeignResellers[label="Must Implement"];IaaSProviders->SpecialMeasures[label="Subject to"];IaaSProviders->Reporting[label="Must Report"];IaaSProviders->Exemptions[label="Can Apply For"];IaaSProviders->Penalties[label="Violations"];IaaSProviders->AI_Training[label="Monitors"];subgraph cluster0{style=filled;color=lightgrey;node[style=filled,color=white];label="Regulatory Framework";CIP;ForeignResellers;SpecialMeasures;Reporting;Exemptions;Penalties;}subgraph cluster1{style=filled;color=lightblue;node[style=filled,color=white];label="AI and Cybersecurity Concerns";AI_Training;}NationalEmergency->{AI_Training, Penalties}[style=dashed, label="Addresses"];}
A useful front-end confetti animation library	https://github.com/catdad/canvas-confetti	409	blini2077	40156330	digraph CanvasConfetti{node[shape=box, style=filled, color=lightblue];edge[color=lightgrey];Confetti[label="Canvas-Confetti\nLibrary"];Demo[label="Demo Page"];Install[label="Installation Options"];Usage[label="Usage Examples"];API[label="API Details"];Customization[label="Customization Options"];Features[label="Features"];NPM[label="NPM"];CDN[label="CDN"];confettiFunction[label="confetti()"];shapeFromPath[label="shapeFromPath()"];shapeFromText[label="shapeFromText()"];confettiCreate[label="confetti.create()"];resetFunction[label="reset()"];Confetti->Install[label="Installation"];Confetti->Demo[label="Live Demo"];Confetti->Usage[label="Usage"];Confetti->API[label="API"];Confetti->Customization[label="Customization"];Confetti->Features[label="Features"];Install->NPM;Install->CDN;API->confettiFunction;API->shapeFromPath;API->shapeFromText;API->confettiCreate;API->resetFunction;Customization->{particleCount;angle;spread;startVelocity;decay;gravity;drift;flat;ticks;origin;colors;shapes;scalar;zIndex;disableForReducedMotion};Features->{ReducedMotion;PromiseSupport;CustomShapes};Usage->{DefaultUsage;WideSpread;RandomPoof;ContinuousLaunch};Demo->"GitHub Pages";rankdir=LR;{rank=same;NPM;CDN;}{rank=same;shapeFromPath;shapeFromText;confettiCreate;resetFunction;}}
HTML Attributes vs. DOM Properties	https://jakearchibald.com/2024/attributes-vs-properties/	337	thunderbong	40152682	digraph DOMAttributesProperties{rankdir=LR;node[shape=box, style=filled, fontname="Arial", fontsize=10];edge[fontname="Arial", fontsize=8];Attributes[label="Attributes\n(String, HTML serialization)", fillcolor="#FFB3BA"];Properties[label="Properties\n(Any type, Not serialized)", fillcolor="#BAFFC9"];Frameworks[label="Frameworks", fillcolor="#BAE1FF"];DOM[label="DOM", fillcolor="#FFFFBA"];Reflection[label="Reflection", fillcolor="#FFDFBA"];Naming[label="Naming Differences", fillcolor="#BAE1FF"];Coercion[label="Validation, Type Coercion, Defaults", fillcolor="#BAE1FF"];Value[label="Value on Input Fields", fillcolor="#BAE1FF"];Attributes->DOM[label="set via setAttribute"];Properties->DOM[label="set via direct assignment"];DOM->Attributes[label="get via getAttribute"];DOM->Properties[label="get via property access"];Frameworks->Attributes[label="sometimes sets"];Frameworks->Properties[label="sometimes sets"];Frameworks->Reflection[label="uses reflection"];Reflection->Attributes[label="reflects"];Reflection->Properties[label="reflects"]; Attributes->Naming[label="reflects with different names"];Properties->Naming[label="reflects with different names"]; Properties->Coercion[label="performs"];Attributes->Coercion[label="does not perform"]; Value->Attributes[label="defaultValue reflects"];Value->Properties[label="does not reflect"]; Example1[label="Example: `foo`", shape=plaintext];Example2[label="Example: `id`", shape=plaintext];Example3[label="Example: `className`", shape=plaintext];Example4[label="Example: `value`", shape=plaintext];Attributes->Example1[label="no reflection"];Reflection->Example2[label="reflects `id`"];Naming->Example3[label="reflects `class`"];Value->Example4[label="complex behavior"];}
TSMC unveils 1.6nm process technology with backside power delivery	https://www.tomshardware.com/tech-industry/tsmc-unveils-16nm-process-technology-with-backside-power-delivery-rivals-intels-competing-design	335	elorant	40156275	digraph TSMC_Process{rankdir=LR;node[shape=box, style=filled, color=lightblue];edge[color=blue];"TSMC"->"A16 Process"[label=" Unveils"];"A16 Process"->"Backside Power Delivery"[label="Uses"];"Backside Power Delivery"->"Super Power Rail (SPR)"[label="Known as"];"A16 Process"->"GAA Nanosheet Transistors"[label="Utilizes"];"A16 Process"->"Performance Benefits"[label="Offers"];"Performance Benefits"->"10% Higher Clock Rate"[label="Up to"];"Performance Benefits"->"15%-20% Lower Power Consumption"[label="Reduces"];"Performance Benefits"->"7%-10% Higher Transistor Density"[label="Increases"];"A16 Process"->"Competitive Landscape"[label="Rivals"];"Competitive Landscape"->"Intel's 14A Node"[label="Competes with"];"A16 Process"->"Production Timeline"[label="Follows"];"Production Timeline"->"Volume Production"[label="Starts"];"Volume Production"->"2nd Half of 2026"[label="In"];"Production Timeline"->"Product Debut"[label="Expected"];"Product Debut"->"2027"[label="In"];"Backside Power Delivery"->"Complex Implementation"[label="Involves"];"Complex Implementation"->"More Complex than Intel's Power Via"[label="Compared to"];}
Tiny GPU: A minimal GPU implementation in Verilog	https://github.com/adam-maj/tiny-gpu	242	fgblanch	40153815	digraph TinyGPU{node[shape=box, style="rounded,filled", fontname="Helvetica"];rankdir=TB;GPU[label="tiny-gpu", fillcolor="#ffcc99"];Architecture[label="Architecture", fillcolor="#99ccff"];ISA[label="ISA", fillcolor="#99ccff"];Execution[label="Execution", fillcolor="#99ccff"];Kernels[label="Kernels", fillcolor="#99ccff"];Simulation[label="Simulation", fillcolor="#99ccff"];Advanced[label="Advanced Functionality", fillcolor="#99ccff"];NextSteps[label="Next Steps", fillcolor="#99ccff"];Architecture->DeviceControl[label="Device Control"];Architecture->Dispatcher[label="Dispatcher"];Architecture->Cores[label="Cores"];Architecture->Memory[label="Memory"];Architecture->Cache[label="Cache"];Execution->CoreExec[label="Core"];Execution->ThreadExec[label="Thread"];Kernels->MatrixAddition[label="Matrix Addition"];Kernels->MatrixMultiplication[label="Matrix Multiplication"];Advanced->CacheMemory[label="Cache & Shared Memory"];Advanced->MemoryCoalescing[label="Memory Coalescing"];Advanced->Pipelining[label="Pipelining"];Advanced->WarpScheduling[label="Warp Scheduling"];Advanced->BranchDivergence[label="Branch Divergence"];Advanced->SyncBarriers[label="Synchronization & Barriers"];GPU->Architecture[dir=both];GPU->ISA[dir=both];GPU->Execution[dir=both];GPU->Kernels[dir=both];GPU->Simulation[dir=both];GPU->Advanced[dir=both];GPU->NextSteps[dir=both];ISA->{BRnzp, CMP, ADD, SUB, MUL, DIV, LDR, STR, CONST, RET}[style=dashed, color="#3366cc"];Simulation->IVerilog[label="IVerilog"];Simulation->Cocotb[label="Cocotb"];Simulation->SV2V[label="SV2V"]; NextSteps->{AddCache, TinyTapeout, BranchDivergence, MemoryCoalescing, Pipelining, OptimizeControlFlow, GraphicsKernel}[style=dashed, color="#3366cc"];}
Tribler: An attack-resilient micro-economy for media	https://github.com/Tribler/tribler/wiki	235	thunderbong	40156534	digraph Tribler{node[shape=box];rankdir=LR;Tribler[label="Tribler: Micro-economy for Media", style=filled, fillcolor="#f0e68c"];Privacy[label="Privacy Protection", style=filled, fillcolor="#add8e6"];Trust[label="Web-of-Trust", style=filled, fillcolor="#98fb98"];Resilience[label="Attack-Resilience", style=filled, fillcolor="#ffb6c1"];Rewards[label="Reward System", style=filled, fillcolor="#ffa07a"];Search[label="Fast Search", style=filled, fillcolor="#90ee90"];Downloads[label="Anonymous Downloads", style=filled, fillcolor="#ff7f50"];Seeding[label="Seeding Tokens", style=filled, fillcolor="#ffd700"];ContentCreation[label="Content Creation", style=filled, fillcolor="#4682b4"];Bitcoin[label="Bitcoin-like Ledger", style=filled, fillcolor="#ff6347"];Trustchain[label="Trustchain", style=filled, fillcolor="#8b008b"];OnionRouting[label="Tor-like Onion Routing", style=filled, fillcolor="#87ceeb"];Overlay[label="IPv8 Overlay", style=filled, fillcolor="#d2b48c"];NATTraversal[label="NAT Traversal", style=filled, fillcolor="#ffebcd"];Mobile[label="Mobile Compatibility", style=filled, fillcolor="#f0e68c"];Tribler->{Privacy, Trust, Resilience, Rewards};Rewards->{Seeding, ContentCreation};Privacy->{Downloads, OnionRouting};Trust->{Bitcoin, Trustchain};Resilience->{OnionRouting, NATTraversal};Search->Tribler;OnionRouting->Overlay;Overlay->NATTraversal;NATTraversal->Tribler;Tribler->Mobile;edge[color="#8b4513"];subgraph cluster_legend{label="Legend";style=filled;color="#f5deb3";Key[shape=note, label="Key", fillcolor="#f5deb3"];Feature[shape=box, label="Feature", fillcolor="#f0e68c"];Technology[shape=box, label="Technology", fillcolor="#add8e6"];}}
A Beginner's Guide to the ESP8266 (2017)	https://tttapa.github.io/ESP8266/Chap01%20-%20ESP8266.html	234	davikr	40151982	digraph ESP8266_Guide{node[shape=box, style="rounded", color="#40E0D0", fontname="Arial"];edge[color="#40E0D0"];ESP8266[label="A Beginner's Guide to ESP8266", color="#00A6A6", style="filled", fontcolor="white"];Overview[label="What is an ESP8266?"];BoardChoice[label="Choosing the Right Board"];Software[label="Software Installation"];Hardware[label="Hardware Setup"];Microcontroller[label="Using ESP8266 as a Microcontroller"];Protocols[label="Network Protocols"];WiFi[label="Wi-Fi Connection"];NameResolution[label="Name Resolution"];WebServerSimple[label="Simple Web Server"];WebServerAdvanced[label="Advanced Web Server"];OTA[label="OTA Programming"];RGBControl[label="RGB Lighting Control"];TimeSync[label="Time Synchronization"];SensorMonitoring[label="Sensor Monitoring"];EmailNotifications[label="Email Notifications"];Advanced[label="Advanced Features"];ESP8266->{Overview, BoardChoice, Software, Hardware, Microcontroller, Protocols, WiFi, NameResolution, WebServerSimple, WebServerAdvanced, OTA, RGBControl, TimeSync, SensorMonitoring, EmailNotifications, Advanced};Overview->{SoC, GPIO, WiFiCap};BoardChoice->{Standalone, DevelopmentBoards};Software->{ArduinoIDE, SDK, LUA, MicroPython};Hardware->{ExternalComponents};Microcontroller->{ArduinoLike};Protocols->{Basics};WiFi->{Connection};NameResolution->{mDNS};WebServerSimple->{BasicWeb};WebServerAdvanced->{FileSystem};OTA->{WiFiUpload};RGBControl->{LEDStrips};TimeSync->{NTP};SensorMonitoring->{DataLogging};EmailNotifications->{Alerts};Advanced->{DNS, CaptivePortal, WiFiConnectors, OSC};{rank=same;ArduinoIDE, SDK, LUA, MicroPython}[color="#FF69B4"];{rank=same;Standalone, DevelopmentBoards}[color="#FFD700"];{rank=same;Basics, Connection, mDNS}[color="#8A2BE2"];}
Air Force picks Anduril, General Atomics to develop unmanned fighter jets	https://breakingdefense.com/2024/04/air-force-picks-anduril-general-atomics-for-next-round-of-cca-work/	225	dcgoss	40152049	digraph G{node[fontname="Arial", fontsize=10, shape=box, style=filled, color="#E6E6E6"];edge[fontname="Arial", fontsize=8];rankdir=TB;CCA[label="Collaborative Combat Aircraft Program", fillcolor="#ADD8E6"];Anduril[label="Anduril", fillcolor="#FFA07A"];GAASI[label="General Atomics Aeronautical Systems", fillcolor="#FFA07A"];AirForce[label="U.S. Air Force", fillcolor="#98FB98"];OtherVendors[label="Other Vendors", fillcolor="#F0E68C"];Selection[label="Selection for Prototyping Phase", fillcolor="#FFD700"];AirForce->Selection[label="Announces"];Selection->Anduril[label="Selected"];Selection->GAASI[label="Selected"];Selection->OtherVendors[label="Eliminated"]; FutureOpportunities[label="Future Production Contracts", fillcolor="#FFD700"];AirForce->FutureOpportunities[label="Plans"];OtherVendors->FutureOpportunities[label="Eligible for"];Anduril->FutureOpportunities[label="Eligible for"];GAASI->FutureOpportunities[label="Eligible for"];Prototypes[label="Build and Test Prototypes"];Anduril->Prototypes;GAASI->Prototypes;Autonomy[label="Autonomy Software Development", fillcolor="#98FB98"];AirForce->Autonomy[label="Parallel Effort"];Autonomy->Anduril[style=dashed, label="Involved"];Autonomy->GAASI[style=dashed, label="Involved"];Competition[label="Competitive Production Decision", fillcolor="#98FB98"];AirForce->Competition[label="Plans"];Prototypes->Competition[label="Leads to"];DroneDesigns[label="Drone Designs", fillcolor="#F08080"];Anduril->DroneDesigns[label="Fury Drone"];GAASI->DroneDesigns[label="Gambit Drone Family"];DroneDesigns->CCA[label="Part of"];{rank=same;Anduril GAASI}{rank=same;AirForce Selection}labelloc="t";label="U.S. Air Force CCA Program - Vendor Selection Overview";}
