title	url	points	by	hnId	dot
Text editing on mobile: the invisible problem	https://jenson.org/text/	898	kaftan-permans	37630804	digraph{rankdir=TB;node[shape=box];"Mobile Text Editing Problem"->"Copied Desktop Conventions" "Copied Desktop Conventions"->"Overloaded Tap Gesture" "Overloaded Tap Gesture"->"User Errors" "User Errors"->"Frustration" "Overloaded Tap Gesture"->"Text Handles" "Overloaded Tap Gesture"->"Magnifier" "Overloaded Tap Gesture"->"Selecting Text" "Overloaded Tap Gesture"->"Popup Menu" "Text Handles"->"Ambiguity" "Magnifier"->"Confusion" "Selecting Text"->"Friction" "Popup Menu"->"Ambiguity" "Eloquent"->"Simplified Cursor Placement" "Eloquent"->"Unified Magnifier" "Eloquent"->"Drag Press for Selection" "Eloquent"->"Improved Menus" "Eloquent"->"Game - like Animations" "Eloquent"->"Backward Compatibility"}
Gene-Engineered Mouth Bacteria	https://www.lanternbioworks.com	383	apsec112	37634713	digraph LuminaProbiotic{rankdir=TB;node[shape=box, style=rounded, fontname="Arial", fontsize=10, color=lightblue, penwidth=2];edge[color=black, penwidth=1.5];"Lumina Probiotic"[label="Lumina Probiotic\na novel oral probiotic", shape=ellipse, style=filled, color=lightgreen];"Current State"[label="Current State\nHome to bacteria secreting lactic acid"];"Our Solution"[label="Our Solution\nAddress dental concerns at their root"];"Application"[label="01 Application\nApply at home with a standard toothbrush"];"Acceleration"[label="02 Acceleration\nOptional reapplication speeds up displacement"];"Verification"[label="03 Verification\nRetest to assess progress"];"Lumina Probiotic"->"Current State"[label="By default"];"Lumina Probiotic"->"Our Solution"[label="Introducing genetically modified bacteria"];"Our Solution"->"Application"[label="Step 1"];"Our Solution"->"Acceleration"[label="Step 2"];"Our Solution"->"Verification"[label="Step 3"];{rank=same;"Current State";"Our Solution";}{rank=same;"Application";"Acceleration";"Verification";}}
Platform that enables Windows driver development in Rust	https://github.com/microsoft/windows-drivers-rs	307	mustache_kimono	37629874	digraph WindowsDriversRust{rankdir=TB;node[shape=box, style=rounded, fontname="Arial", fontsize=10];edge[fontname="Arial", fontsize=8];"windows-drivers-rs"[label="windows-drivers-rs", shape=ellipse, style=filled, fillcolor=lightblue];"WDM"[label="WDM"];"WDF"[label="WDF"];"KMDF"[label="KMDF"];"UMDF"[label="UMDF"];"Win32 Services"[label="Win32 Services"];"wdk-build"[label="wdk-build"];"wdk-sys"[label="wdk-sys"];"wdk"[label="wdk"];"wdk-panic"[label="wdk-panic"];"wdk-alloc"[label="wdk-alloc"];"wdk-macros"[label="wdk-macros"];"windows-drivers-rs"->"WDM";"windows-drivers-rs"->"WDF";"WDF"->"KMDF";"WDF"->"UMDF";"windows-drivers-rs"->"Win32 Services";"windows-drivers-rs"->"wdk-build";"windows-drivers-rs"->"wdk-sys";"windows-drivers-rs"->"wdk";"windows-drivers-rs"->"wdk-panic";"windows-drivers-rs"->"wdk-alloc";"windows-drivers-rs"->"wdk-macros";"wdk-sys"->"wdk-macros"[style=dotted, arrowhead=none];}
Two photographers captured the same millisecond in time (2018)	https://www.dpreview.com/articles/7338941576/how-two-photographers-captured-the-same-millisecond-in-time	287	ghastmaster	37636124	digraph G{rankdir=TB;node[shape=box, style=filled, color=lightblue];"Ron Risman"->"Eric Gendron"[label="Captured the same moment", color=blue, fontcolor=blue];subgraph cluster_actions{label="Actions";"Set up equipment"->"Waited for waves"->"Captured images"->"Edited and uploaded";}subgraph cluster_location{label="Great Island Commons, NH";"Whaleback Lighthouse"->"Ocean waves"[label="Subject of photography", color=green, fontcolor=green];}"Shared on Instagram"->"Local TV station shared"->"Public reaction and confusion"->"Comparison of images"->"Conclusion: Both captured the same moment";"Remarkable coincidence"[shape=ellipse, color=gold];"Conclusion: Both captured the same moment"->"Remarkable coincidence"[label="Result", color=red, fontcolor=red];}
Full Resolution Photo Archive	http://aurelm.com/portfolio/aurel-manea-photo-archive/	265	thunderbong	37633028	digraph AurelManea{rankdir=TB;node[shape=box, style=rounded, fontname="Arial", fontsize=10];"Aurel Manea Photography"[label="Aurel Manea Photography & Visuals", shape=ellipse, style=filled, color=lightblue];"Full Resolution Photo Archive"[label="Full Resolution Photo Archive"];"Support Me"[label="Buy Photos / Support Me"];"About"[label="About"];"Gallery"[label="Gallery"];"Blog"[label="Blog"];"3D / Tech Work"[label="3D / Tech Work"];"Envo Shader"[label="Envo Shader"];"SSAO in Mobile Games"[label="SSAO in Mobile Games"];"Parallax Photography"[label="Parallax Photography"];"Old 3D Work"[label="Old 3D Work"];"Old 3D Reel"[label="Old 3D Reel"];"Aurel Manea Photography"->"About";"Aurel Manea Photography"->"Gallery";"Aurel Manea Photography"->"Blog";"Aurel Manea Photography"->"3D / Tech Work";"3D / Tech Work"->"Envo Shader";"3D / Tech Work"->"SSAO in Mobile Games";"3D / Tech Work"->"Parallax Photography";"3D / Tech Work"->"Old 3D Work";"3D / Tech Work"->"Old 3D Reel";"Aurel Manea Photography"->"Full Resolution Photo Archive";"Aurel Manea Photography"->"Support Me";}
Workers who cut countertops are dying of silicosis	https://news.yahoo.com/california-workers-cut-countertops-dying-100021788.html	255	04rob	37634161	digraph Silicosis_Epidemic{rankdir=TB;node[shape=box, style=rounded, fontname="Arial", fontsize=12];edge[fontname="Arial", fontsize=10];"Industrial Workshops"[label="Industrial Workshops in Pacoima"];"Workers"[label="Workers Cutting Stone"];"Dust Exposure"[label="Exposure to Silica Dust"];"Silicosis"[label="Silicosis Disease"];"Community Outreach"[label="Community Outreach by Pacoima Beautiful"];"Safety Measures"[label="Safety Measures Recommended"];"Regulatory Response"[label="Regulatory Response"];"Engineered Stone"[label="Engineered Stone Countertops"];"Health Impact"[label="Health Impact on Workers"];"Public Awareness"[label="Public Awareness"];"Potential Ban"[label="Potential Ban on Engineered Stone"];"Industrial Workshops"->"Workers"[label="Labor"];"Workers"->"Dust Exposure"[label="Exposure"];"Dust Exposure"->"Silicosis"[label="Causes"];"Silicosis"->"Health Impact"[label="Debilitating Effects"];"Community Outreach"->"Workers"[label="Education"];"Community Outreach"->"Public Awareness"[label="Raises Awareness"];"Safety Measures"->"Workers"[label="Protection"];"Regulatory Response"->"Safety Measures"[label="Implements"];"Engineered Stone"->"Dust Exposure"[label="High Silica Content"];"Regulatory Response"->"Potential Ban"[label="Considers"];"Public Awareness"->"Regulatory Response"[label="Influences"];"Health Impact"->"Public Awareness"[label="Highlighted"];{rank=same;"Industrial Workshops" "Workers"}{rank=same;"Dust Exposure" "Silicosis"}{rank=same;"Community Outreach" "Safety Measures"}{rank=same;"Regulatory Response" "Engineered Stone"}{rank=same;"Health Impact" "Public Awareness"}{rank=same;"Potential Ban"}}
Choose Postgres queue technology	https://adriano.fyi/posts/2023-09-24-choose-postgres-queue-technology/	240	bo0tzz	37636841	digraph queue_tech{node[shape=box, style=filled];Postgres[label="Postgres", fillcolor="#f0f0f0"];Queue_Tech[label="Queue Tech", fillcolor="#cccccc"];Scalability[label="Scalability", fillcolor="#ffcccc"];Simplicity[label="Simplicity", fillcolor="#ccffcc"];Maintainability[label="Maintainability", fillcolor="#ccccff"];Postgres->Queue_Tech[label="implements", arrowhead=empty];Queue_Tech->Scalability[label="considered for", arrowhead=empty];Scalability->Simplicity[label="traded off with", arrowhead=empty];Simplicity->Maintainability[label="related to", arrowhead=empty];Maintainability->Postgres[label="benefits", arrowhead=empty];Redis[label="Redis", fillcolor="#ff9999"];Kafka[label="Kafka", fillcolor="#9999ff"];RabbitMQ[label="RabbitMQ", fillcolor="#99ff99"];SQS[label="SQS", fillcolor="#ff99ff"];Redis->Queue_Tech[label="alternative", arrowhead=empty];Kafka->Queue_Tech[label="alternative", arrowhead=empty];RabbitMQ->Queue_Tech[label="alternative", arrowhead=empty];SQS->Queue_Tech[label="alternative", arrowhead=empty];Boring_Tech[label="Boring Tech", fillcolor="#cccccc"];Boring_Tech->Postgres[label="includes", arrowhead=empty];Escape_Hatches[label="Escape Hatches", fillcolor="#ccffcc"];Escape_Hatches->Boring_Tech[label="enables", arrowhead=empty];}
A hacker's guide to language models [video]	https://www.youtube.com/watch?v=jkrNMKz9pWU	229	rrampage	37631089	digraph YouTube{node[shape=box, style=filled];Search[label="Search"];WatchLater[label="Watch Later"];Share[label="Share"];VideoPlayer[label="Video Player"];Info[label="Info"];Shopping[label="Shopping"];Search->VideoPlayer[label="Search for video"];WatchLater->VideoPlayer[label="Add to watch later"];Share->VideoPlayer[label="Share video"];VideoPlayer->Info[label="View video info"];VideoPlayer->Shopping[label="Shopping"];Play[label="Play"];Pause[label="Pause"];Back[label="Back"];VideoPlayer->Play[label="Play video"];VideoPlayer->Pause[label="Pause video"];VideoPlayer->Back[label="Go back"];Error[label="Error"];VideoPlayer->Error[label="Error occurred"];{rank=same;Search, WatchLater, Share};{rank=same;VideoPlayer, Info, Shopping};{rank=same;Play, Pause, Back};}
Texas death row inmate at mercy of supreme court, and junk science	https://www.theguardian.com/world/2023/sep/24/texas-death-row-robert-roberson-supreme-court-shaken-baby-syndrome	227	YeGoblynQueenne	37632122	digraph G{rankdir=TB;node[shape=box, style=rounded, fontname="Arial", fontsize=10];edge[fontname="Arial", fontsize=10];Event1[label="Frigid evening in January 2018"];Event2[label="Lawyer visits Brian Wharton"];Event3[label="Wharton recalls 2002 case"];Event4[label="Nikki's death"];Event5[label="Roberson arrested"];Event6[label="Roberson convicted"];Event7[label="New evidence emerges"];Event8[label="Supreme Court petition"];Event9[label="Roberson's last shot"];subgraph cluster_0{label="Historical Events";Event3->Event4->Event5->Event6;}subgraph cluster_1{label="Current Events";Event1->Event2->Event7->Event8->Event9;}Event2->Event3[label="Wharton's memory"];Event6->Event7[label="New evidence"];Event7->Event8[label="Lawyer's effort"];Event8->Event9[label="Supreme Court decision"];}
Google will retire Gmail’s Basic HTML view in January 2024	https://support.google.com/mail/answer/15049?hl=en	205	shscs911	37630914	digraph Gmail_Help{node[shape=box, style=filled];Gmail[label="Gmail Help", fillcolor="#f0f0f0"];Browser[label="Browser", fillcolor="#cccccc"];Internet[label="Internet Connection", fillcolor="#cccccc"];Device[label="Device", fillcolor="#cccccc"];Browser_Check[label="Check Browser", fillcolor="#ffcccc"];Browser_Extensions[label="Check Extensions", fillcolor="#ffcccc"];Browser_Cache[label="Clear Cache & Cookies", fillcolor="#ffcccc"];Internet_Restart[label="Restart Internet", fillcolor="#ffcccc"];Internet_Network[label="Check Network", fillcolor="#ffcccc"];Device_Restart[label="Restart Device", fillcolor="#ffcccc"];Device_Other[label="Try Another Device", fillcolor="#ffcccc"];Gmail->Browser[label="Use Latest Version"];Browser->Browser_Check;Browser_Check->Browser_Extensions;Browser_Check->Browser_Cache;Browser->Internet;Internet->Internet_Restart;Internet->Internet_Network;Internet->Device;Device->Device_Restart;Device->Device_Other;Gmail->Gmail_App[label="Use Gmail App", fillcolor="#cccccc"];Gmail->Other_Email_Client[label="Use Other Email Client", fillcolor="#cccccc"];}
