title	url	points	by	hnId	dot
Keep your phone number private with Signal usernames	https://signal.org/blog/phone-number-privacy-usernames/	848	Josely	39444500	digraph SignalFeatures{rankdir=LR;node[shape=box, style=filled, color=lightblue];PrivateCommunication[label="Signal's Mission:\nPrivate Communication", fillcolor=yellow];PhoneNumberPrivacy[label="Phone Number Privacy"];DefaultVisibility[label="New Default:\nNumber not Visible"];PhoneControl[label="Control Who Can Find You\nby Phone Number"]; Usernames[label="Usernames"];ConnectWithoutNumber[label="Connect Without\nPhone Number"];QRCode[label="QR Code/Link Sharing"];Optional[label="Optional Feature"];PrivateCommunication->PhoneNumberPrivacy;PhoneNumberPrivacy->DefaultVisibility;PhoneNumberPrivacy->PhoneControl; PrivateCommunication->Usernames;Usernames->ConnectWithoutNumber;Usernames->QRCode;Usernames->Optional;{rank=same;DefaultVisibility;ConnectWithoutNumber}{rank=same;PhoneControl;QRCode}edge[color=gray];Optional->PhoneNumberPrivacy[style=dotted];}
In Defense of Simple Architectures (2022)	https://danluu.com/simple-architectures/	511	Brajeshwar	39440179	digraph G{rankdir=LR;node[shape=box, style=filled, color=lightgrey];CRUD[label="CRUD App\n(Wave)"];Postgres[label="Postgres\n(Database)"];Python[label="Python\n(Monolith)"];Synchronous[label="Synchronous\nOperation"];Queue[label="Task Queue\n(For Long-Running Tasks)"]; Regulations[label="Data Residency\nLaws"];Traffic[label="Traffic"]; SQLAlchemy[label="SQLAlchemy", color=orange];Celery[label="Celery", color=orange];RabbitMQ[label="RabbitMQ", color=orange];Kubernetes[label="Kubernetes"];GraphQL[label="GraphQL"];HTTP3[label="HTTP/3"];SMS[label="SMS/USSD"]; CRUD->Postgres[label="Stores Data"];CRUD->Python[label="Built with"];Python->Synchronous[label="Default Mode"];Python->Queue[label="Farms out tasks"];Queue->Celery[label="Powered by"];Celery->RabbitMQ[label="Uses"]; Python->SQLAlchemy[label="ORM", color=orange];SQLAlchemy->Postgres[label="Interacts with"]; Regulations->Kubernetes[label="Drives Use"];CRUD->Kubernetes[label="Managed by"]; CRUD->GraphQL[label="API Layer"];GraphQL->HTTP3[label="Transport Protocol"];HTTP3->SMS[label="Fallback"]; Traffic->CRUD[label="Scales with"];{rank=same;SQLAlchemy Celery RabbitMQ}{rank=same;Regulations Kubernetes}}
I broke IKEA (2023)	https://cohost.org/sirocyl/post/2891449-i-broke-ikea	370	jcurbo	39436358	digraph IKEABreakdown{node[shape=box, style=filled];rankdir=LR;sirocyl[label="Sirocyl", fillcolor="#ff9999"];IKEA[label="IKEA", fillcolor="#99ff99"];DeliveryService[label="Delivery Service", fillcolor="#9999ff"];VoicemailSystem[label="Voicemail System", fillcolor="#ffff99"];DTMFBomb[label="DTMF Bomb", fillcolor="#ffcc99"];Result[label="System Breakdown", fillcolor="#ff6666"];sirocyl->IKEA[label=" Receives call from"];IKEA->DeliveryService[label="Uses"];DeliveryService->VoicemailSystem[label="Routes through"];VoicemailSystem->DTMFBomb[label="Interacts with"];DTMFBomb->Result[label="Leads to"];Result->IKEA[label="Affects"];PhoneSystem[label="Phone System", fillcolor="#ccffcc"];AntiSpam[label="Anti-Spam Feature", fillcolor="#ccccff"];ScreeningScript[label="Screening Script", fillcolor="#cc99ff"];sirocyl->PhoneSystem[label="Owns"];PhoneSystem->AntiSpam[label="Includes"];AntiSpam->ScreeningScript[label="Triggers"];ScreeningScript->VoicemailSystem[label="Records"];}
SSDs have become fast, except in the cloud	http://databasearchitects.blogspot.com/2024/02/ssds-have-become-ridiculously-fast.html	357	greghn	39443679	digraph SSD_Cloud_Performance{rankdir=LR;node[shape=box, style="rounded", fontname="Helvetica"];edge[fontname="Helvetica"];SSD[label="SSDs\n(Ridiculously Fast)"];Cloud[label="Cloud Storage\n(Stagnant Performance)"];NVMe[label="NVMe"];PCIe[label="PCIe\n(3.0 to 5.0)"];Commodity_Market[label="Commodity Market"];AWS[label="AWS EC2"];Instance_Types[label="Instance Types\n(i3, i3en, i4i, im4gn)"];Theories[label="Theories on Stagnation"];Future_Hope[label="Future Hope"];Discussion[label="Discussion"]; SSD->PCIe[label="Interface"];SSD->NVMe[label="Protocol"];Commodity_Market->SSD[label="Drives Performance"];NVMe->AWS[label="Early Adoption"];AWS->Instance_Types[label="Launched"];Instance_Types->Cloud[label="Stagnant Performance"];Theories->Cloud[label="Explains"];Future_Hope->Cloud[label="Expectation"];Discussion->Cloud[label="Community Insight"];Theories->Theory1[label="1", style="invis"];Theories->Theory2[label="2", style="invis"];Theories->Theory3[label="3", style="invis"];Theory1[label="Write Speed Capped\nto Avoid Device Failure"];Theory2[label="Low Demand for\nFaster Storage"];Theory3[label="Innovator's Dilemma\nwith EBS"];Discussion->Comment1[label="Slow for Databases"];Discussion->Comment2[label="Cloud as Shared Resource"];Discussion->Comment3[label="Network SSDs"];Discussion->Comment4[label="High Read Speeds\nin Cloud"];Discussion->Comment5[label="Vendor Lock-in"];Comment1[label="Slower than\nBare Metal"];Comment2[label="Shared I/O\nwith VMs"];Comment3[label="Network SSDs\nSlower than Local"];Comment4[label="Network Outpaces\nLocal NVMe"];Comment5[label="Cloud Providers\nLess Incentive to Improve"];{rank=same;SSD;Cloud}}
Microsoft is spying on users of its AI tools	https://www.schneier.com/blog/archives/2024/02/microsoft-is-spying-on-users-of-its-ai-tools.html	332	mikece	39442429	digraph G{rankdir=LR;node[shape=box];Microsoft[label="Microsoft"];OpenAI[label="OpenAI"];Users[label="Users"];AI_Tools[label="AI Tools"];Hackers[label="Hackers"];Spy[label="Spying", shape=ellipse]; Microsoft->AI_Tools[label="provides"];OpenAI->AI_Tools[label="collaborates"];Users->AI_Tools[label="use"];Hackers->AI_Tools[label="use"];Microsoft->Spy[label="Engages in"];OpenAI->Spy[label="Engages in"];Spy->Hackers[label="detects"];}
Let's Build the GPT Tokenizer [video]	https://www.youtube.com/watch?v=zduSFxRajkE	321	davidbarker	39443965	digraph G{rankdir=LR;node[shape=box, style=filled, color=lightblue];edge[color=lightgrey];YouTube[label="YouTube", shape=ellipse, fillcolor=gold];Search[label="Search"];WatchLater[label="Watch later"];Share[label="Share"];CopyLink[label="Copy link"];Info[label="Info"];Shopping[label="Shopping"];Playback[label="Playback", shape=parallelogram];Unmute[label="Tap to unmute"];Speed[label="2x Speed"];SignInOut[label="Sign in/out"];TVHistory[label="TV Watch History"];Scroll[label="Scroll for details"];PlayPause[label="Play/Pause"];YouTube->Search;YouTube->WatchLater;YouTube->Share;Share->CopyLink;YouTube->Info;YouTube->Shopping;YouTube->Playback;Playback->Unmute;Playback->Speed;YouTube->SignInOut;SignInOut->TVHistory;YouTube->Scroll;YouTube->PlayPause;Share->Error[label="Error retrieving", color=red];Error[shape=diamond, fillcolor=pink, label="Error"];{rank=same;Unmute Speed}{rank=same;Search WatchLater Share Info Shopping}}
Web Scraping in Python – The Complete Guide	https://proxiesapi.com/articles/web-scraping-in-python-the-complete-guide	318	anticlickwise	39442273	digraph WebScraping{rankdir=TB;node[shape=box, style=filled, color=lightblue];edge[color=blue];Python[label="Why Python for Web Scraping?"];Libraries[label="Best Python Web Scraping Libraries"];Challenges[label="Challenges & Best Practices"];ScrapeCode[label="Scraping Code Example"];Python->"Simple Syntax";Python->"Built-in Libraries";Python->"Mature Scraping Libraries";Python->"General Purpose";Python->"Interoperability";Libraries->"BeautifulSoup";Libraries->"Scrapy";Libraries->"Selenium";Libraries->"lxml";Libraries->"pyquery";Challenges->"Dynamic Content";Challenges->"Getting Blocked";Challenges->"Rate Limiting";Challenges->"Parsing Complex HTML";"Dynamic Content"->"Selenium"[label="Use"];"Getting Blocked"->"Rotate User Agents"[label="Solution"];"Rate Limiting"->"Proxies & Delays"[label="Solution"];"Parsing Complex HTML"->"Robust Parsers"[label="Use"];ScrapeCode->"Fetch Page";ScrapeCode->"Parse HTML";ScrapeCode->"Extract Data";ScrapeCode->"Download Images";ScrapeCode->"Proxies API"[label="Enhance with"];"Proxies API"->"Proxy Rotation";"Proxies API"->"CAPTCHA Solving";"Proxies API"->"JavaScript Rendering";{rank=same;"Simple Syntax", "Built-in Libraries", "Mature Scraping Libraries", "General Purpose", "Interoperability"}{rank=same;"BeautifulSoup", "Scrapy", "Selenium", "lxml", "pyquery"}}
Translating OpenStreetMap data to HTML5 Canvas with Rust and WebAssembly	https://mary.codes/blog/programming/translating_openstreetmaps_to_HTML5_canvas_rust_wasm/	312	todsacerdoti	39439655	digraph G{node[shape=box, style="rounded,filled", fontname="Arial", fontsize="10"];edge[fontname="Arial", fontsize="8", color="#333333"];start[label="Start", fillcolor="#e6f3ff"];fetchData[label="Fetch OSM Data\nvia Overpass API", fillcolor="#ffe6e6"];parseData[label="Parse Data\nwith Rust", fillcolor="#e6ffe6"];processData[label="Process Nodes,\nWays, Relations", fillcolor="#e6ffe6"];canvasSetup[label="Setup HTML5 Canvas", fillcolor="#fff5e6"];drawMap[label="Draw Map on Canvas", fillcolor="#fff5e6"];displayMap[label="Display Map", fillcolor="#e6f3ff"];futureWork[label="Future Work:\n3D Visualization with A-Frame", fillcolor="#ffffe6"];start->fetchData;fetchData->parseData;parseData->processData;processData->canvasSetup;canvasSetup->drawMap;drawMap->displayMap;displayMap->futureWork[style=dashed, label="Potential\nFuture"];rankdir=TB;ranksep=0.5;nodesep=0.5;{rank=same;fetchData;parseData;processData;}{rank=same;canvasSetup;drawMap;}}
WebKit switching to Skia for 2d graphics rendering	https://blogs.igalia.com/carlosgc/2024/02/19/webkit-switching-to-skia-for-2d-graphics-rendering/	311	jessevdk	39438908	digraph WebKitGraphicsImprovement{rankdir=LR;node[shape=box, style=filled, color=lightblue];CPU_Renderer[label="CPU-based 2D Renderer"];GPU_Renderer[label="GPU-based 2D Rendering", fillcolor=lightgreen];Cairo[label="Cairo (Stateful CPU Rendering)"];Skia[label="Skia (GPU Rendering)", fillcolor=lightgreen];Threaded_Rendering[label="Threaded Rendering"];DMA_BUF[label="DMA-BUF Renderer"];VSync[label="Vertical Retrace Sync (VSync)"];New_Lib[label="New Rendering Library Attempt"];Embedded_Devices[label="Embedded Devices"];Desktop[label="Desktop Performance"];Performance[label="Performance Optimization"];Code_Simplification[label="Code Simplification"];New_Features[label="Implement New Features"];CPU_Renderer->GPU_Renderer[label="Transition to"];Cairo->GPU_Renderer[label="Failed Transition"];Cairo->New_Lib[label="Led to"];New_Lib->Skia[label="Replaced by"];GPU_Renderer->Skia[label="Achieved via"];Skia->Desktop[label="Tested on"];Desktop->Performance[label="Impressive"];Performance->Embedded_Devices[label="Tested on"];Embedded_Devices->Performance[label="Moderate Improvement"];Skia->Code_Simplification[label="Allows"];Skia->New_Features[label="Enables"]; Threaded_Rendering->GPU_Renderer[label="Supports"];DMA_BUF->GPU_Renderer[label="Supports"];VSync->GPU_Renderer[label="Supports"];{rank=same;Cairo, New_Lib, GPU_Renderer}{rank=same;Performance, Embedded_Devices}}
Kagi Sidekick (alpha)	https://sidekick.kagi.com/	251	jviide	39447041	digraph KagiSidekick{rankdir=LR;node[shape=box, style="rounded,filled", fillcolor=lightblue];CoreIdea[label="Kagi Sidekick\n(Alpha)", fillcolor=lightgreen];EasyIntegration[label="Easy Integration\n(2 lines of code)"];WebsiteTypes[label="For Personal &\nCommercial Websites"];FreeService[label="Free for Small\nSites"];PaidService[label="Reasonably Priced\nfor Commercial"];Indexing[label="Automatic Indexing\n(Opt-in)"];AIEnhancements[label="AI Chat & Vector Search"];WebComponents[label="Web Components\n(20kB min+gzip)"];Docusaurus[label="Docusaurus"];Hugo[label="Hugo"];VitePress[label="VitePress"];Feedback[label="Feedback\nCollection"];RegisterInterest[label="Register Interest"];SocialMedia[label="Follow for Updates\n(@KagiHQ)"];Discussion[label="Discussion\n(Discord)"];CoreIdea->{EasyIntegration WebsiteTypes FreeService PaidService Indexing AIEnhancements};EasyIntegration->{WebComponents Docusaurus Hugo VitePress};WebsiteTypes->{FreeService PaidService};Feedback->{RegisterInterest SocialMedia Discussion}; Demo[label="See Demo at\nhelp.kagi.com", shape=ellipse, fillcolor=lightyellow];CoreIdea->Demo;}
