title	url	points	by	hnId	dot
Sam Altman returns as CEO, OpenAI has a new initial board	https://openai.com/blog/sam-altman-returns-as-ceo-openai-has-a-new-initial-board	683	davidbarker	38467850	digraph waiting{"User"->"openai.com"[label="Waiting for response"];}
Henry Kissinger Has Died	https://www.nytimes.com/2023/11/29/us/henry-kissinger-dead.html	571	Kye	38468326	digraph G{rankdir=LR;node[shape=box, style=filled, color=lightblue];News->"nytimes.com"[label="provides"];"nytimes.com"->Journalism[label="is known for"];Journalism->"Investigative Reporting"[label="includes"];Journalism->"Breaking News"[label="includes"];Journalism->"Opinion Pieces"[label="includes"];}
I worked in Amazon HR and was disgusted at what I was seeing with PIP plans	https://www.businessinsider.com/amazon-hr-performance-improvement-plans-pip-pivot-had-to-quit-2023-11	533	cebert	38471744	digraph G{rankdir=TB;node[shape=box, style=filled, color=lightblue];HR[label="HR Staffer"];Amazon[label="Amazon"];Pivot[label="Pivot (PIP)"];PTSD[label="Developed PTSD"];Spokesperson[label="Amazon Spokesperson"];Inaccuracies[label="Inaccuracies in Account"];HR->Pivot[label="Administered"];Pivot->HR[label="Put on own PIP"];HR->PTSD[label="Developed from Pivot process"];Amazon->Spokesperson[label="Official Response"];Spokesperson->Inaccuracies[label="Claims"];}
Brickception	https://brickception.xyz/	503	duck	38470764	digraph Brickception{rankdir=LR;subgraph cluster_game{label="Brickception Game";main_game[label="Main Game Window"];paddle_window[label="Paddle Window (has nested game)"];main_game->paddle_window[label="Ball bounces off top"];{rank=same;main_game;paddle_window;}}popup[label="Popup Windows (enable to play)"];mobile[label="Mobile Devices (not supported)"];popup->main_game;popup->paddle_window;mobile->popup[style="dotted", label="Not Supported"];dev[label="Developed by Preet Shihn\nhttps://twitter.com/preetster"];concept[label="Original concept by Ryo Suzuki\nhttps://twitter.com/Reputeless"];code[label="Source code on GitHub\nhttps://github.com/pshihn/brickception"];main_game->dev;main_game->concept;main_game->code;}
CSAR: European Parliament rejects mass scanning of private messages	https://edri.org/our-work/csar-european-parliament-rejects-mass-scanning-of-private-messages/	434	pera	38472198	digraph G{node[shape=box, style=filled, fillcolor=lightblue];edge[color=black];"European Parliament"[label="European Parliament\nAdoption of CSAR Position"];"Political Groups Support"[label="Strong Support from\nAll Seven Political Groups"];"Human Rights Development"[label="Positive Development\nfor Human Rights"];"EDRi Advocacy"[label="EDRi's Advocacy\nAgainst Mass Scanning"];"Legislative Process"[label="Far from End\nof Legislative Process"];"Council of EU Member States"[label="Council of EU\nMember States"];"European Commission"[label="European Commission"];"Parliament's Position"[label="Parliament's Position\nRejects Mass Scanning"];"EDRi's Work"[label="EDRi's Work and Coalition"];"Stop Scanning Me Campaign"[label="Stop Scanning Me Campaign"];"Scientists and Researchers"[label="Scientists and Researchers\nAgainst Undermining Encryption"];"Stakeholders Warnings"[label="Warnings from\nVarious Stakeholders"];"Trilogues"[label="European Parliament\nReady for Trilogues"];"Council Position"[label="Council Position\nNot Ready"];"European Elections"[label="European Elections\nJune 2024"];"CSAR Limbo"[label="CSAR Legislative\nProcess in Limbo"];"European Parliament"->"Political Groups Support";"Political Groups Support"->"Human Rights Development";"European Parliament"->"EDRi Advocacy";"EDRi Advocacy"->"Legislative Process";"Legislative Process"->"Council of EU Member States";"Legislative Process"->"European Commission";"European Parliament"->"Parliament's Position";"Parliament's Position"->"EDRi's Work";"EDRi's Work"->"Stop Scanning Me Campaign";"Stop Scanning Me Campaign"->"Scientists and Researchers";"Stop Scanning Me Campaign"->"Stakeholders Warnings";"European Parliament"->"Trilogues";"Trilogues"->"Council Position";"Council Position"->"CSAR Limbo";"CSAR Limbo"->"European Elections";}
Visual Anagrams: Generating optical illusions with diffusion models	https://dangeng.github.io/visual_anagrams/	388	beefman	38477259	digraph{rankdir=LR;node[shape=box];"Visual Anagrams"->"Generate Multi - View Optical Illusions";"Generate Multi - View Optical Illusions"->"Jigsaw Permutations";"Generate Multi - View Optical Illusions"->"Flips and 180° Rotations";"Generate Multi - View Optical Illusions"->"90° Rotations";"Generate Multi - View Optical Illusions"->"Color Inversions";"Generate Multi - View Optical Illusions"->"Miscellaneous Transformations";"Generate Multi - View Optical Illusions"->"Random Patch Permutations";"Generate Multi - View Optical Illusions"->"Three Views";"Generate Multi - View Optical Illusions"->"Four Views";"Generate Multi - View Optical Illusions"->"Method";"Method"->"Conditions on Views";"Conditions on Views"->"Linearity";"Conditions on Views"->"Statistical Consistency";"Statistical Consistency"->"Orthogonal Transformations";"Visual Anagrams"->"Related Links";}
Ripgrep is faster than grep, ag, Git grep, ucg, pt, sift (2016)	https://blog.burntsushi.net/ripgrep/	350	subset	38471822	digraph ripgrep{rankdir=LR;node[shape=box, style="rounded,filled", fillcolor=lightblue];edge[arrowhead=vee];ripgrep[label="ripgrep (rg)", fillcolor=lightgreen]; subgraph cluster_features{label="Features";style=filled;fillcolor=lightyellow;speed[label="Speed"];filtering[label="Default Filtering\n(.gitignore, hidden, binary)"];unicode[label="Unicode Support"];pcre2[label="PCRE2 Support (optional)"];encoding[label="Multiple Encoding Support"];compression[label="Compressed File Support"];filters[label="Preprocessing Filters"];}ripgrep->speed;ripgrep->filtering;ripgrep->unicode;ripgrep->pcre2;ripgrep->encoding;ripgrep->compression;ripgrep->filters;subgraph cluster_benchmarks{label="Benchmarks";style=filled;fillcolor=lightyellow;codesearch[label="Code Search\n(Linux Kernel)"];singlefile[label="Single File\n(Subtitles)"];}ripgrep->codesearch;ripgrep->singlefile;subgraph cluster_comparison{label="Comparison Tools";style=filled;fillcolor=lightyellow;grep[label="GNU grep"];gitgrep[label="git grep"];ag[label="The Silver Searcher (ag)"];ucg[label="Universal Code Grep (ucg)"];pt[label="The Platinum Searcher (pt)"];sift[label="sift"];}codesearch->grep;codesearch->gitgrep;codesearch->ag;codesearch->ucg;codesearch->pt;codesearch->sift;singlefile->grep;singlefile->ag;singlefile->ucg;singlefile->pt;singlefile->sift;subgraph cluster_analysis{label="Performance Analysis";style=filled;fillcolor=lightyellow;regexengine[label="Regex Engine\n(Finite Automata)"];literals[label="Literal Optimizations\n(Boyer-Moore, Teddy)"];mechanics[label="Search Mechanics\n(Incremental Search)"];printing[label="Buffered Output"];mmap[label="Memory Map Analysis"];}ripgrep->regexengine;ripgrep->literals;ripgrep->mechanics;ripgrep->printing;{codesearch singlefile}->mmap;}
The weirdest bug I've seen yet	https://engineering.gusto.com/the-weirdest-bug-ive-seen-yet/	346	jevans	38477100	digraph Medium{rankdir=LR;node[shape=box, style=filled, color=lightblue];Home->"Open in app";Home->"Sign up";Home->"Sign in";Home->"Write";Home->"Search";Home->"Page Not Found";"Page Not Found"->"Home";"Page Not Found"->"Best gifts for writers";"Page Not Found"->"Everyone wins when product managers work in the open";"Page Not Found"->"The Death of the Stubborn Developer";"Page Not Found"->"Bluesky is considering ads";"Best gifts for writers"->"Scott Lamb";"Everyone wins when product managers work in the open"->"Isabelle Andrews";"The Death of the Stubborn Developer"->"Steve Yegge";"Bluesky is considering ads"->"The Medium Newsletter";"Scott Lamb"->"The Medium Blog";"Isabelle Andrews"->"Medium";"Steve Yegge"->"Medium";"The Medium Newsletter"->"The Medium Blog";}
XCurl	https://daniel.haxx.se/blog/2023/11/30/xcurl/	324	TangerineDream	38471004	digraph G{node[shape=box, style=filled, color=lightblue];edge[color=black];"Imitation is the Sincerest Form of Flattery"->"libcrurl";"libcrurl"->"Google's Plan";"Google's Plan"->"Reimplement libcurl API";"Google's Plan"->"Never Materialized";"Email Inquiry"->"xCurl";"xCurl"->"Microsoft GDK Implementation";"Microsoft GDK Implementation"->"Based on libCurl API";"Microsoft GDK Implementation"->"Implemented on WinHttp";"Microsoft GDK Implementation"->"Limited Functionality";"Limited Functionality"->"No DoH, Proxy, Cookies";"Microsoft GDK Implementation"->"Security Requirements";"Source Code"->"Unavailable";"Source Code"->"Unknown Base Version";"curl License"->"Permissive";"curl License"->"Allows Modifications";"curl License"->"No Source Code Requirement";"Updates"->"Frequent";"Updates"->"High Bugfix Rate";"Updates"->"Difficult to Sync Modified Versions";"Follow-up"->"Based on libcurl 7.69.x";"Follow-up"->"Known Vulnerabilities";"Follow-up"->"Many Bugfixes Missed";}
Stanisław Lem's vision of artificial life	https://thereader.mitpress.mit.edu/stanislaw-lems-prescient-vision-of-artificial-life/	319	axiomdata316	38475545	digraph G{rankdir=LR;node[shape=box, style=filled, color=lightblue];Lem[label="Stanisław Lem"];Invincible[label="The Invincible"];ScienceFiction[label="Science Fiction"];Predictions[label="Predictions"];ArtificialLife[label="Artificial Life"];EvolutionaryStruggle[label="Evolutionary Struggle"];HumanVsAutomata[label="Human vs. Automata"];EthicalFrameworks[label="Ethical Frameworks"];Lem->Invincible[label="novel"];Invincible->ScienceFiction[label="genre"];ScienceFiction->Predictions[label="predicts"];Predictions->ArtificialLife[label="artificial life"];Invincible->EvolutionaryStruggle[label="storyline"];EvolutionaryStruggle->HumanVsAutomata[label="conflict"];HumanVsAutomata->EthicalFrameworks[label="challenges"];}
